  x,     y,    camp
    0.16982E+02,    0.47553E+02,    0.54382E-01
    0.16360E+02,    0.47613E+02,    0.54937E-01
    0.18295E+02,    0.45922E+02,    0.53085E-01
    0.18428E+02,    0.47447E+02,    0.53451E-01
    0.18373E+02,    0.46700E+02,    0.53289E-01
    0.19165E+02,    0.46663E+02,    0.52909E-01
    0.19182E+02,    0.47398E+02,    0.53060E-01
    0.19142E+02,    0.45887E+02,    0.52722E-01
    0.18177E+02,    0.44267E+02,    0.52533E-01
    0.18225E+02,    0.45105E+02,    0.52835E-01
    0.19072E+02,    0.44240E+02,    0.52255E-01
    0.19108E+02,    0.45070E+02,    0.52504E-01
    0.19950E+02,    0.46675E+02,    0.52590E-01
    0.19912E+02,    0.47380E+02,    0.52744E-01
    0.19995E+02,    0.45898E+02,    0.52423E-01
    0.21205E+02,    0.47220E+02,    0.52243E-01
    0.20722E+02,    0.46770E+02,    0.52354E-01
    0.20585E+02,    0.47387E+02,    0.52492E-01
    0.22005E+02,    0.46977E+02,    0.52000E-01
    0.20895E+02,    0.45985E+02,    0.52157E-01
    0.21885E+02,    0.46008E+02,    0.51910E-01
    0.19985E+02,    0.45055E+02,    0.52223E-01
    0.20890E+02,    0.45045E+02,    0.51976E-01
    0.21855E+02,    0.45010E+02,    0.51752E-01
    0.21767E+02,    0.44020E+02,    0.51597E-01
    0.19942E+02,    0.44215E+02,    0.52015E-01
    0.20812E+02,    0.44133E+02,    0.51791E-01
    0.13912E+02,    0.40612E+02,    0.50707E-01
    0.14902E+02,    0.40608E+02,    0.50897E-01
    0.13895E+02,    0.39755E+02,    0.50084E-01
    0.14893E+02,    0.39722E+02,    0.50348E-01
    0.16992E+02,    0.39655E+02,    0.50654E-01
    0.15915E+02,    0.39688E+02,    0.50527E-01
    0.17008E+02,    0.40645E+02,    0.51069E-01
    0.15930E+02,    0.40627E+02,    0.51013E-01
    0.14872E+02,    0.41463E+02,    0.51493E-01
    0.16980E+02,    0.41642E+02,    0.51547E-01
    0.15883E+02,    0.41575E+02,    0.51579E-01
    0.16183E+02,    0.42800E+02,    0.52255E-01
    0.15655E+02,    0.42352E+02,    0.52117E-01
    0.15492E+02,    0.42960E+02,    0.52565E-01
    0.17052E+02,    0.42600E+02,    0.52044E-01
    0.14715E+02,    0.42955E+02,    0.52747E-01
    0.14783E+02,    0.42242E+02,    0.52098E-01
    0.16335E+02,    0.43550E+02,    0.52718E-01
    0.17200E+02,    0.43467E+02,    0.52458E-01
    0.14743E+02,    0.43657E+02,    0.53360E-01
    0.15543E+02,    0.43623E+02,    0.53027E-01
    0.13840E+02,    0.42975E+02,    0.52938E-01
    0.13908E+02,    0.43715E+02,    0.53795E-01
    0.13912E+02,    0.41435E+02,    0.51380E-01
    0.13883E+02,    0.42213E+02,    0.52117E-01
    0.20325E+02,    0.40725E+02,    0.51009E-01
    0.20332E+02,    0.39685E+02,    0.50747E-01
    0.21402E+02,    0.39630E+02,    0.50722E-01
    0.21433E+02,    0.40723E+02,    0.50949E-01
    0.19242E+02,    0.39665E+02,    0.50755E-01
    0.19222E+02,    0.40680E+02,    0.51057E-01
    0.18115E+02,    0.40652E+02,    0.51084E-01
    0.18117E+02,    0.39645E+02,    0.50722E-01
    0.21440E+02,    0.41862E+02,    0.51200E-01
    0.20280E+02,    0.41815E+02,    0.51304E-01
    0.19183E+02,    0.41682E+02,    0.51379E-01
    0.20635E+02,    0.43248E+02,    0.51603E-01
    0.20052E+02,    0.42723E+02,    0.51591E-01
    0.19887E+02,    0.43435E+02,    0.51816E-01
    0.21572E+02,    0.42985E+02,    0.51424E-01
    0.19053E+02,    0.43420E+02,    0.51983E-01
    0.19102E+02,    0.42595E+02,    0.51680E-01
    0.18102E+02,    0.42562E+02,    0.51828E-01
    0.18135E+02,    0.43428E+02,    0.52195E-01
    0.18100E+02,    0.41635E+02,    0.51461E-01
    0.21283E+02,    0.38530E+02,    0.50492E-01
    0.20595E+02,    0.37808E+02,    0.50361E-01
    0.20325E+02,    0.38712E+02,    0.50528E-01
    0.19268E+02,    0.38642E+02,    0.50478E-01
    0.19375E+02,    0.37570E+02,    0.50224E-01
    0.19535E+02,    0.36330E+02,    0.49994E-01
    0.20998E+02,    0.36610E+02,    0.50166E-01
    0.18105E+02,    0.38602E+02,    0.50386E-01
    0.18090E+02,    0.37477E+02,    0.50063E-01
    0.18110E+02,    0.36212E+02,    0.49789E-01
    0.19705E+02,    0.33400E+02,    0.49594E-01
    0.19648E+02,    0.34907E+02,    0.49778E-01
    0.18150E+02,    0.34812E+02,    0.49545E-01
    0.18163E+02,    0.33325E+02,    0.49357E-01
    0.21308E+02,    0.33407E+02,    0.49774E-01
    0.21205E+02,    0.35053E+02,    0.49954E-01
    0.15837E+02,    0.38735E+02,    0.50092E-01
    0.14850E+02,    0.38832E+02,    0.49861E-01
    0.16925E+02,    0.38628E+02,    0.50265E-01
    0.16753E+02,    0.37500E+02,    0.49868E-01
    0.15652E+02,    0.37767E+02,    0.49652E-01
    0.14995E+02,    0.37170E+02,    0.49295E-01
    0.14795E+02,    0.37985E+02,    0.49492E-01
    0.15260E+02,    0.36087E+02,    0.49098E-01
    0.16657E+02,    0.36192E+02,    0.49488E-01
    0.13915E+02,    0.37020E+02,    0.48804E-01
    0.13995E+02,    0.35927E+02,    0.48552E-01
    0.13868E+02,    0.38873E+02,    0.49556E-01
    0.13853E+02,    0.37970E+02,    0.49115E-01
    0.15287E+02,    0.34727E+02,    0.48843E-01
    0.13998E+02,    0.34690E+02,    0.48362E-01
    0.16680E+02,    0.34763E+02,    0.49235E-01
    0.16633E+02,    0.33265E+02,    0.49042E-01
    0.13938E+02,    0.33400E+02,    0.48218E-01
    0.15217E+02,    0.33322E+02,    0.48669E-01
    0.18230E+02,    0.28457E+02,    0.49108E-01
    0.16733E+02,    0.29640E+02,    0.48883E-01
    0.18400E+02,    0.30212E+02,    0.49205E-01
    0.18185E+02,    0.31777E+02,    0.49240E-01
    0.16492E+02,    0.31605E+02,    0.48873E-01
    0.15023E+02,    0.31835E+02,    0.48511E-01
    0.14023E+02,    0.30897E+02,    0.48219E-01
    0.13838E+02,    0.32150E+02,    0.48145E-01
    0.14513E+02,    0.28832E+02,    0.48426E-01
    0.21203E+02,    0.31657E+02,    0.49608E-01
    0.20157E+02,    0.30520E+02,    0.49443E-01
    0.19720E+02,    0.31918E+02,    0.49468E-01
    0.20668E+02,    0.28572E+02,    0.49396E-01
    0.27412E+02,    0.42515E+02,    0.50781E-01
    0.26127E+02,    0.42613E+02,    0.50877E-01
    0.27577E+02,    0.43865E+02,    0.50864E-01
    0.26250E+02,    0.43978E+02,    0.50993E-01
    0.22700E+02,    0.42880E+02,    0.51250E-01
    0.24920E+02,    0.42725E+02,    0.50989E-01
    0.23797E+02,    0.42805E+02,    0.51110E-01
    0.23870E+02,    0.43925E+02,    0.51256E-01
    0.25000E+02,    0.43990E+02,    0.51121E-01
    0.22805E+02,    0.43947E+02,    0.51409E-01
    0.26642E+02,    0.46422E+02,    0.51113E-01
    0.27745E+02,    0.46333E+02,    0.50990E-01
    0.22975E+02,    0.46862E+02,    0.51755E-01
    0.23900E+02,    0.46775E+02,    0.51558E-01
    0.25657E+02,    0.46565E+02,    0.51246E-01
    0.24780E+02,    0.46693E+02,    0.51396E-01
    0.22892E+02,    0.45927E+02,    0.51670E-01
    0.22857E+02,    0.44960E+02,    0.51553E-01
    0.26440E+02,    0.45265E+02,    0.51068E-01
    0.25455E+02,    0.45595E+02,    0.51204E-01
    0.24832E+02,    0.45038E+02,    0.51254E-01
    0.24692E+02,    0.45848E+02,    0.51347E-01
    0.23837E+02,    0.45877E+02,    0.51489E-01
    0.23855E+02,    0.44950E+02,    0.51377E-01
    0.27697E+02,    0.45135E+02,    0.50929E-01
    0.29945E+02,    0.46017E+02,    0.50776E-01
    0.29030E+02,    0.45095E+02,    0.50819E-01
    0.28848E+02,    0.46297E+02,    0.50889E-01
    0.31613E+02,    0.45625E+02,    0.50668E-01
    0.28957E+02,    0.43835E+02,    0.50751E-01
    0.29840E+02,    0.42988E+02,    0.50667E-01
    0.28667E+02,    0.42520E+02,    0.50706E-01
    0.31438E+02,    0.43330E+02,    0.50593E-01
    0.25567E+02,    0.39775E+02,    0.50612E-01
    0.25932E+02,    0.41235E+02,    0.50755E-01
    0.24432E+02,    0.40303E+02,    0.50709E-01
    0.23672E+02,    0.39655E+02,    0.50675E-01
    0.23545E+02,    0.40630E+02,    0.50820E-01
    0.24745E+02,    0.41485E+02,    0.50850E-01
    0.23678E+02,    0.41678E+02,    0.50962E-01
    0.22533E+02,    0.40675E+02,    0.50890E-01
    0.22595E+02,    0.41775E+02,    0.51075E-01
    0.22527E+02,    0.39573E+02,    0.50695E-01
    0.27123E+02,    0.39453E+02,    0.50536E-01
    0.27293E+02,    0.41070E+02,    0.50670E-01
    0.22578E+02,    0.36890E+02,    0.50273E-01
    0.22470E+02,    0.38340E+02,    0.50500E-01
    0.25120E+02,    0.38190E+02,    0.50436E-01
    0.24160E+02,    0.37170E+02,    0.50340E-01
    0.23833E+02,    0.38492E+02,    0.50501E-01
    0.26785E+02,    0.37537E+02,    0.50375E-01
    0.31405E+02,    0.37832E+02,    0.50336E-01
    0.31562E+02,    0.41273E+02,    0.50479E-01
    0.30683E+02,    0.39915E+02,    0.50459E-01
    0.30098E+02,    0.41375E+02,    0.50558E-01
    0.28722E+02,    0.41095E+02,    0.50610E-01
    0.28870E+02,    0.39443E+02,    0.50484E-01
    0.28990E+02,    0.37343E+02,    0.50345E-01
    0.37725E+02,    0.38520E+02,    0.50286E-01
    0.38820E+02,    0.44278E+02,    0.50363E-01
    0.39990E+02,    0.41045E+02,    0.50285E-01
    0.37413E+02,    0.41603E+02,    0.50355E-01
    0.35267E+02,    0.42517E+02,    0.50416E-01
    0.33615E+02,    0.41142E+02,    0.50435E-01
    0.33432E+02,    0.43195E+02,    0.50510E-01
    0.36078E+02,    0.45038E+02,    0.50453E-01
    0.33803E+02,    0.45405E+02,    0.50548E-01
    0.34237E+02,    0.38510E+02,    0.50310E-01
    0.36597E+02,    0.29185E+02,    0.50033E-01
    0.37547E+02,    0.35440E+02,    0.50165E-01
    0.39227E+02,    0.32457E+02,    0.50101E-01
    0.36310E+02,    0.32542E+02,    0.50107E-01
    0.33363E+02,    0.33108E+02,    0.50132E-01
    0.31750E+02,    0.35035E+02,    0.50182E-01
    0.34355E+02,    0.35620E+02,    0.50211E-01
    0.31992E+02,    0.29688E+02,    0.49983E-01
    0.22875E+02,    0.35265E+02,    0.50086E-01
    0.23140E+02,    0.33492E+02,    0.49928E-01
    0.26390E+02,    0.35330E+02,    0.50166E-01
    0.25183E+02,    0.33887E+02,    0.50042E-01
    0.24590E+02,    0.35623E+02,    0.50185E-01
    0.28940E+02,    0.34597E+02,    0.50175E-01
    0.28420E+02,    0.31335E+02,    0.49959E-01
    0.26445E+02,    0.29300E+02,    0.49820E-01
    0.25712E+02,    0.31788E+02,    0.49925E-01
    0.23218E+02,    0.31413E+02,    0.49767E-01
    0.23438E+02,    0.28893E+02,    0.49640E-01
    0.32585E+02,    0.87555E+02,    0.49689E-01
    0.36817E+02,    0.83398E+02,    0.49772E-01
    0.31608E+02,    0.82525E+02,    0.49720E-01
    0.20508E+02,    0.83955E+02,    0.49356E-01
    0.23960E+02,    0.83547E+02,    0.49494E-01
    0.27530E+02,    0.83305E+02,    0.49612E-01
    0.27200E+02,    0.87350E+02,    0.49582E-01
    0.20360E+02,    0.87730E+02,    0.49392E-01
    0.23590E+02,    0.89575E+02,    0.49499E-01
    0.23818E+02,    0.86692E+02,    0.49495E-01
    0.96800E+01,    0.87047E+02,    0.49000E-01
    0.96200E+01,    0.85248E+02,    0.48906E-01
    0.80575E+01,    0.86382E+02,    0.48925E-01
    0.77625E+01,    0.90093E+02,    0.49098E-01
    0.61750E+01,    0.87917E+02,    0.48945E-01
    0.12750E+02,    0.90547E+02,    0.49194E-01
    0.16730E+02,    0.87850E+02,    0.49276E-01
    0.12830E+02,    0.87060E+02,    0.49096E-01
    0.35550E+01,    0.90773E+02,    0.49052E-01
    0.45325E+01,    0.93453E+02,    0.49114E-01
    0.54075E+01,    0.91983E+02,    0.49104E-01
    0.34275E+01,    0.92272E+02,    0.49088E-01
    0.37050E+01,    0.88782E+02,    0.48952E-01
    0.10582E+02,    0.83450E+02,    0.48848E-01
    0.25530E+02,    0.67775E+02,    0.49947E-01
    0.26998E+02,    0.66245E+02,    0.50068E-01
    0.26520E+02,    0.70415E+02,    0.49837E-01
    0.25005E+02,    0.65790E+02,    0.50058E-01
    0.17040E+02,    0.84023E+02,    0.49203E-01
    0.13490E+02,    0.83688E+02,    0.48998E-01
    0.30050E+01,    0.82782E+02,    0.48478E-01
    0.64925E+01,    0.82458E+02,    0.48565E-01
    0.48725E+01,    0.82605E+02,    0.48513E-01
    0.33550E+01,    0.86588E+02,    0.48818E-01
    0.31175E+01,    0.84647E+02,    0.48666E-01
    0.66450E+01,    0.83727E+02,    0.48690E-01
    0.72425E+01,    0.85030E+02,    0.48800E-01
    0.54600E+01,    0.85970E+02,    0.48815E-01
    0.50350E+01,    0.84260E+02,    0.48677E-01
    0.48950E+01,    0.80845E+02,    0.48307E-01
    0.29875E+01,    0.80900E+02,    0.48241E-01
    0.30075E+01,    0.78970E+02,    0.47930E-01
    0.49575E+01,    0.78965E+02,    0.48032E-01
    0.31075E+01,    0.72985E+02,    0.46159E-01
    0.30725E+01,    0.75005E+02,    0.46947E-01
    0.30375E+01,    0.77000E+02,    0.47513E-01
    0.50975E+01,    0.75028E+02,    0.47175E-01
    0.51750E+01,    0.73005E+02,    0.46510E-01
    0.50275E+01,    0.77015E+02,    0.47667E-01
    0.70850E+01,    0.75090E+02,    0.47477E-01
    0.72325E+01,    0.73078E+02,    0.46964E-01
    0.69625E+01,    0.77067E+02,    0.47864E-01
    0.90050E+01,    0.75213E+02,    0.47797E-01
    0.92825E+01,    0.73255E+02,    0.47482E-01
    0.88325E+01,    0.77165E+02,    0.48086E-01
    0.66950E+01,    0.80865E+02,    0.48405E-01
    0.68400E+01,    0.79010E+02,    0.48174E-01
    0.86525E+01,    0.79123E+02,    0.48330E-01
    0.84650E+01,    0.81097E+02,    0.48552E-01
    0.20575E+02,    0.74275E+02,    0.49327E-01
    0.17600E+02,    0.74475E+02,    0.49017E-01
    0.20665E+02,    0.77320E+02,    0.49318E-01
    0.17613E+02,    0.77452E+02,    0.49079E-01
    0.20635E+02,    0.80523E+02,    0.49334E-01
    0.17392E+02,    0.80597E+02,    0.49136E-01
    0.12463E+02,    0.77373E+02,    0.48552E-01
    0.10628E+02,    0.77273E+02,    0.48301E-01
    0.10457E+02,    0.81105E+02,    0.48669E-01
    0.11950E+02,    0.79738E+02,    0.48682E-01
    0.10375E+02,    0.79205E+02,    0.48488E-01
    0.12438E+02,    0.75067E+02,    0.48336E-01
    0.11303E+02,    0.73662E+02,    0.47959E-01
    0.10765E+02,    0.75377E+02,    0.48086E-01
    0.14768E+02,    0.77450E+02,    0.48808E-01
    0.14712E+02,    0.74610E+02,    0.48645E-01
    0.14240E+02,    0.80405E+02,    0.48908E-01
    0.26958E+02,    0.76660E+02,    0.49663E-01
    0.26885E+02,    0.73600E+02,    0.49738E-01
    0.27300E+02,    0.79757E+02,    0.49635E-01
    0.23812E+02,    0.77047E+02,    0.49517E-01
    0.23663E+02,    0.73978E+02,    0.49561E-01
    0.23938E+02,    0.80222E+02,    0.49497E-01
    0.30348E+02,    0.73308E+02,    0.49829E-01
    0.30722E+02,    0.78808E+02,    0.49755E-01
    0.32302E+02,    0.75683E+02,    0.49852E-01
    0.29785E+02,    0.76195E+02,    0.49760E-01
    0.37318E+02,    0.75817E+02,    0.49901E-01
    0.17047E+02,    0.63425E+02,    0.49687E-01
    0.17150E+02,    0.65065E+02,    0.49374E-01
    0.17262E+02,    0.66785E+02,    0.49161E-01
    0.17495E+02,    0.71610E+02,    0.48999E-01
    0.17385E+02,    0.68948E+02,    0.49037E-01
    0.15283E+02,    0.63508E+02,    0.49183E-01
    0.13473E+02,    0.63747E+02,    0.48369E-01
    0.13890E+02,    0.65632E+02,    0.48261E-01
    0.15185E+02,    0.66705E+02,    0.48652E-01
    0.15445E+02,    0.65135E+02,    0.48949E-01
    0.14782E+02,    0.68873E+02,    0.48436E-01
    0.14643E+02,    0.71710E+02,    0.48466E-01
    0.19352E+02,    0.66455E+02,    0.49574E-01
    0.20585E+02,    0.65180E+02,    0.49852E-01
    0.18872E+02,    0.64940E+02,    0.49699E-01
    0.18787E+02,    0.63375E+02,    0.49959E-01
    0.20590E+02,    0.63320E+02,    0.50153E-01
    0.22168E+02,    0.62883E+02,    0.50276E-01
    0.23285E+02,    0.63775E+02,    0.50232E-01
    0.23515E+02,    0.62407E+02,    0.50391E-01
    0.22732E+02,    0.65657E+02,    0.49988E-01
    0.20360E+02,    0.71350E+02,    0.49366E-01
    0.23347E+02,    0.70978E+02,    0.49636E-01
    0.20023E+02,    0.68560E+02,    0.49472E-01
    0.22820E+02,    0.68162E+02,    0.49754E-01
    0.32100E+01,    0.66802E+02,    0.40996E-01
    0.53075E+01,    0.66775E+02,    0.42449E-01
    0.73975E+01,    0.66697E+02,    0.44170E-01
    0.11912E+02,    0.66245E+02,    0.47277E-01
    0.95650E+01,    0.66510E+02,    0.45826E-01
    0.11428E+02,    0.63990E+02,    0.46957E-01
    0.32925E+01,    0.64640E+02,    0.37054E-01
    0.53450E+01,    0.64763E+02,    0.40105E-01
    0.92850E+01,    0.64333E+02,    0.45084E-01
    0.72975E+01,    0.64698E+02,    0.42745E-01
    0.52425E+01,    0.70942E+02,    0.45582E-01
    0.31400E+01,    0.70945E+02,    0.45047E-01
    0.73675E+01,    0.70985E+02,    0.46289E-01
    0.74300E+01,    0.68827E+02,    0.45362E-01
    0.31725E+01,    0.68887E+02,    0.43431E-01
    0.52850E+01,    0.68855E+02,    0.44282E-01
    0.11950E+02,    0.71470E+02,    0.47835E-01
    0.95700E+01,    0.71115E+02,    0.47057E-01
    0.96775E+01,    0.68792E+02,    0.46502E-01
    0.12152E+02,    0.68748E+02,    0.47585E-01
    0.58300E+01,    0.58870E+02,    0.39494E-01
    0.62250E+01,    0.58945E+02,    0.40422E-01
    0.61550E+01,    0.58587E+02,    0.41721E-01
    0.54300E+01,    0.59225E+02,    0.36159E-01
    0.65650E+01,    0.58352E+02,    0.43906E-01
    0.67425E+01,    0.58760E+02,    0.42792E-01
    0.10335E+02,    0.54285E+02,    0.62103E-01
    0.98825E+01,    0.54135E+02,    0.64038E-01
    0.10043E+02,    0.53667E+02,    0.65335E-01
    0.10457E+02,    0.53808E+02,    0.63361E-01
    0.10205E+02,    0.53237E+02,    0.66288E-01
    0.10588E+02,    0.53393E+02,    0.64309E-01
    0.11268E+02,    0.53812E+02,    0.61246E-01
    0.10990E+02,    0.53500E+02,    0.62575E-01
    0.10865E+02,    0.53898E+02,    0.61965E-01
    0.11363E+02,    0.54400E+02,    0.59487E-01
    0.10822E+02,    0.54400E+02,    0.60635E-01
    0.99675E+01,    0.55320E+02,    0.59178E-01
    0.95125E+01,    0.55103E+02,    0.61069E-01
    0.97050E+01,    0.54620E+02,    0.62629E-01
    0.10183E+02,    0.54812E+02,    0.60597E-01
    0.11390E+02,    0.55102E+02,    0.57707E-01
    0.10732E+02,    0.55032E+02,    0.58800E-01
    0.10460E+02,    0.55655E+02,    0.57169E-01
    0.91025E+01,    0.56442E+02,    0.55589E-01
    0.99900E+01,    0.56090E+02,    0.56310E-01
    0.93475E+01,    0.55578E+02,    0.58807E-01
    0.95050E+01,    0.56030E+02,    0.57130E-01
    0.97275E+01,    0.55715E+02,    0.58169E-01
    0.85750E+01,    0.56843E+02,    0.53774E-01
    0.81400E+01,    0.57133E+02,    0.52394E-01
    0.86750E+01,    0.58050E+02,    0.49293E-01
    0.88625E+01,    0.57503E+02,    0.51299E-01
    0.83875E+01,    0.57610E+02,    0.50570E-01
    0.95600E+01,    0.57258E+02,    0.52526E-01
    0.10377E+02,    0.56770E+02,    0.53955E-01
    0.10968E+02,    0.56210E+02,    0.55367E-01
    0.11582E+02,    0.56550E+02,    0.54347E-01
    0.11512E+02,    0.55835E+02,    0.55822E-01
    0.77575E+01,    0.57425E+02,    0.50672E-01
    0.73975E+01,    0.57740E+02,    0.48482E-01
    0.76900E+01,    0.58130E+02,    0.47377E-01
    0.81100E+01,    0.58280E+02,    0.47725E-01
    0.80025E+01,    0.57830E+02,    0.49351E-01
    0.10400E+02,    0.52852E+02,    0.66641E-01
    0.11058E+02,    0.53050E+02,    0.63760E-01
    0.10762E+02,    0.52727E+02,    0.65160E-01
    0.10695E+02,    0.53040E+02,    0.64746E-01
    0.72850E+01,    0.58487E+02,    0.45157E-01
    0.70025E+01,    0.58065E+02,    0.46174E-01
    0.10825E+02,    0.52233E+02,    0.66276E-01
    0.10870E+02,    0.51588E+02,    0.67236E-01
    0.10928E+02,    0.57668E+02,    0.52058E-01
    0.11650E+02,    0.58148E+02,    0.51473E-01
    0.11638E+02,    0.57328E+02,    0.52822E-01
    0.10078E+02,    0.58308E+02,    0.50107E-01
    0.90175E+01,    0.58823E+02,    0.47761E-01
    0.70050E+01,    0.59865E+02,    0.41228E-01
    0.68825E+01,    0.59260E+02,    0.41944E-01
    0.78075E+01,    0.59575E+02,    0.43808E-01
    0.81550E+01,    0.58957E+02,    0.45793E-01
    0.75075E+01,    0.59015E+02,    0.44332E-01
    0.56950E+01,    0.59693E+02,    0.36798E-01
    0.61950E+01,    0.59962E+02,    0.38384E-01
    0.62575E+01,    0.59410E+02,    0.39548E-01
    0.39025E+01,    0.60063E+02,    0.26509E-01
    0.29525E+01,    0.60323E+02,    0.23225E-01
    0.35125E+01,    0.60450E+02,    0.25137E-01
    0.33900E+01,    0.60090E+02,    0.24108E-01
    0.44000E+01,    0.59873E+02,    0.30191E-01
    0.49650E+01,    0.60038E+02,    0.32179E-01
    0.48950E+01,    0.59523E+02,    0.32959E-01
    0.10888E+02,    0.51005E+02,    0.67880E-01
    0.10878E+02,    0.50455E+02,    0.68375E-01
    0.10850E+02,    0.49922E+02,    0.68643E-01
    0.10810E+02,    0.49403E+02,    0.68615E-01
    0.24850E+01,    0.60450E+02,    0.18675E-01
    0.15975E+01,    0.60700E+02,    0.16419E-01
    0.21100E+01,    0.60835E+02,    0.17783E-01
    0.19900E+01,    0.60470E+02,    0.16073E-01
    0.24850E+01,    0.61850E+02,    0.26715E-01
    0.37125E+01,    0.62753E+02,    0.32748E-01
    0.38225E+01,    0.61303E+02,    0.29321E-01
    0.50825E+01,    0.60933E+02,    0.34138E-01
    0.58650E+01,    0.61635E+02,    0.36957E-01
    0.61000E+01,    0.60707E+02,    0.37698E-01
    0.71075E+01,    0.60670E+02,    0.40715E-01
    0.71250E+01,    0.61712E+02,    0.40673E-01
    0.71675E+01,    0.63013E+02,    0.41556E-01
    0.54900E+01,    0.62948E+02,    0.37760E-01
    0.87500E+01,    0.62695E+02,    0.44202E-01
    0.96225E+01,    0.61610E+02,    0.45674E-01
    0.83500E+01,    0.61547E+02,    0.43486E-01
    0.81800E+01,    0.60402E+02,    0.43702E-01
    0.94500E+01,    0.60085E+02,    0.46463E-01
    0.10657E+02,    0.59518E+02,    0.48778E-01
    0.11662E+02,    0.60227E+02,    0.48960E-01
