 X,    Y,   CH  
    0.50000E+02,    0.66000E+02,    0.93521+109
    0.00000E+00,    0.68000E+02,    0.81313+108
    0.20000E+01,    0.68000E+02,    0.71463+108
    0.40000E+01,    0.68000E+02,    0.69642+108
    0.60000E+01,    0.68000E+02,    0.70234+108
    0.80000E+01,    0.68000E+02,    0.72440+108
    0.10000E+02,    0.68000E+02,    0.76022+108
    0.12000E+02,    0.68000E+02,    0.80918+108
    0.14000E+02,    0.68000E+02,    0.87152+108
    0.16000E+02,    0.68000E+02,    0.94809+108
    0.18000E+02,    0.68000E+02,    0.10402+109
    0.20000E+02,    0.68000E+02,    0.11498+109
    0.22000E+02,    0.68000E+02,    0.12790+109
    0.24000E+02,    0.68000E+02,    0.14308+109
    0.26000E+02,    0.68000E+02,    0.16093+109
    0.28000E+02,    0.68000E+02,    0.18199+109
    0.30000E+02,    0.68000E+02,    0.20717+109
    0.32000E+02,    0.68000E+02,    0.23795+109
    0.34000E+02,    0.68000E+02,    0.27699+109
    0.36000E+02,    0.68000E+02,    0.32895+109
    0.38000E+02,    0.68000E+02,    0.40189+109
    0.40000E+02,    0.68000E+02,    0.50916+109
    0.42000E+02,    0.68000E+02,    0.67213+109
    0.44000E+02,    0.68000E+02,    0.92370+109
    0.46000E+02,    0.68000E+02,    0.13133+110
    0.48000E+02,    0.68000E+02,    0.19136+110
    0.50000E+02,    0.68000E+02,    0.28315+110
    0.00000E+00,    0.70000E+02,    0.26138+109
    0.20000E+01,    0.70000E+02,    0.22974+109
    0.40000E+01,    0.70000E+02,    0.22393+109
    0.60000E+01,    0.70000E+02,    0.22589+109
    0.80000E+01,    0.70000E+02,    0.23305+109
    0.10000E+02,    0.70000E+02,    0.24463+109
    0.12000E+02,    0.70000E+02,    0.26043+109
    0.14000E+02,    0.70000E+02,    0.28053+109
    0.16000E+02,    0.70000E+02,    0.30520+109
    0.18000E+02,    0.70000E+02,    0.33487+109
    0.20000E+02,    0.70000E+02,    0.37013+109
    0.22000E+02,    0.70000E+02,    0.41170+109
    0.24000E+02,    0.70000E+02,    0.46052+109
    0.26000E+02,    0.70000E+02,    0.51776+109
    0.28000E+02,    0.70000E+02,    0.58507+109
    0.30000E+02,    0.70000E+02,    0.66497+109
    0.32000E+02,    0.70000E+02,    0.76166+109
    0.34000E+02,    0.70000E+02,    0.88256+109
    0.36000E+02,    0.70000E+02,    0.10410+110
    0.38000E+02,    0.70000E+02,    0.12605+110
    0.40000E+02,    0.70000E+02,    0.15808+110
    0.42000E+02,    0.70000E+02,    0.20665+110
    0.44000E+02,    0.70000E+02,    0.28179+110
    0.46000E+02,    0.70000E+02,    0.39864+110
    0.48000E+02,    0.70000E+02,    0.57950+110
    0.50000E+02,    0.70000E+02,    0.85698+110
    0.00000E+00,    0.72000E+02,    0.84014+109
    0.20000E+01,    0.72000E+02,    0.73851+109
    0.40000E+01,    0.72000E+02,    0.72000+109
    0.60000E+01,    0.72000E+02,    0.72652+109
    0.80000E+01,    0.72000E+02,    0.74976+109
    0.10000E+02,    0.72000E+02,    0.78722+109
    0.12000E+02,    0.72000E+02,    0.83821+109
    0.14000E+02,    0.72000E+02,    0.90300+109
    0.16000E+02,    0.72000E+02,    0.98247+109
    0.18000E+02,    0.72000E+02,    0.10780+110
    0.20000E+02,    0.72000E+02,    0.11915+110
    0.22000E+02,    0.72000E+02,    0.13253+110
    0.24000E+02,    0.72000E+02,    0.14823+110
    0.26000E+02,    0.72000E+02,    0.16661+110
    0.28000E+02,    0.72000E+02,    0.18816+110
    0.30000E+02,    0.72000E+02,    0.21360+110
    0.32000E+02,    0.72000E+02,    0.24409+110
    0.34000E+02,    0.72000E+02,    0.28169+110
    0.36000E+02,    0.72000E+02,    0.33017+110
    0.38000E+02,    0.72000E+02,    0.39632+110
    0.40000E+02,    0.72000E+02,    0.49189+110
    0.42000E+02,    0.72000E+02,    0.63633+110
    0.44000E+02,    0.72000E+02,    0.86026+110
    0.46000E+02,    0.72000E+02,    0.12101+111
    0.48000E+02,    0.72000E+02,    0.17543+111
    0.50000E+02,    0.72000E+02,    0.25927+111
    0.00000E+00,    0.74000E+02,    0.27000+110
    0.20000E+01,    0.74000E+02,    0.23737+110
    0.40000E+01,    0.74000E+02,    0.23148+110
    0.60000E+01,    0.74000E+02,    0.23365+110
    0.80000E+01,    0.74000E+02,    0.24120+110
    0.10000E+02,    0.74000E+02,    0.25332+110
    0.12000E+02,    0.74000E+02,    0.26978+110
    0.14000E+02,    0.74000E+02,    0.29067+110
    0.16000E+02,    0.74000E+02,    0.31627+110
    0.18000E+02,    0.74000E+02,    0.34704+110
    0.20000E+02,    0.74000E+02,    0.38359+110
    0.22000E+02,    0.74000E+02,    0.42666+110
    0.24000E+02,    0.74000E+02,    0.47716+110
    0.26000E+02,    0.74000E+02,    0.53624+110
    0.28000E+02,    0.74000E+02,    0.60535+110
    0.30000E+02,    0.74000E+02,    0.68653+110
    0.32000E+02,    0.74000E+02,    0.78304+110
    0.34000E+02,    0.74000E+02,    0.90052+110
    0.36000E+02,    0.74000E+02,    0.10495+111
    0.38000E+02,    0.74000E+02,    0.12492+111
    0.40000E+02,    0.74000E+02,    0.15343+111
    0.42000E+02,    0.74000E+02,    0.19629+111
    0.44000E+02,    0.74000E+02,    0.26285+111
    0.46000E+02,    0.74000E+02,    0.36737+111
    0.48000E+02,    0.74000E+02,    0.53089+111
    0.50000E+02,    0.74000E+02,    0.78399+111
    0.00000E+00,    0.76000E+02,    0.86759+110
    0.20000E+01,    0.76000E+02,    0.76284+110
    0.40000E+01,    0.76000E+02,    0.74412+110
    0.60000E+01,    0.76000E+02,    0.75139+110
    0.80000E+01,    0.76000E+02,    0.77596+110
    0.10000E+02,    0.76000E+02,    0.81518+110
    0.12000E+02,    0.76000E+02,    0.86832+110
    0.14000E+02,    0.76000E+02,    0.93566+110
    0.16000E+02,    0.76000E+02,    0.10181+111
    0.18000E+02,    0.76000E+02,    0.11172+111
    0.20000E+02,    0.76000E+02,    0.12349+111
    0.22000E+02,    0.76000E+02,    0.13735+111
    0.24000E+02,    0.76000E+02,    0.15361+111
    0.26000E+02,    0.76000E+02,    0.17261+111
    0.28000E+02,    0.76000E+02,    0.19480+111
    0.30000E+02,    0.76000E+02,    0.22077+111
    0.32000E+02,    0.76000E+02,    0.25143+111
    0.34000E+02,    0.76000E+02,    0.28831+111
    0.36000E+02,    0.76000E+02,    0.33429+111
    0.38000E+02,    0.76000E+02,    0.39479+111
    0.40000E+02,    0.76000E+02,    0.47981+111
    0.42000E+02,    0.76000E+02,    0.60674+111
    0.44000E+02,    0.76000E+02,    0.80398+111
    0.46000E+02,    0.76000E+02,    0.11154+112
    0.48000E+02,    0.76000E+02,    0.16059+112
    0.50000E+02,    0.76000E+02,    0.23693+112
    0.00000E+00,    0.78000E+02,    0.27873+111
    0.20000E+01,    0.78000E+02,    0.24512+111
    0.40000E+01,    0.78000E+02,    0.23918+111
    0.60000E+01,    0.78000E+02,    0.24162+111
    0.80000E+01,    0.78000E+02,    0.24963+111
    0.10000E+02,    0.78000E+02,    0.26232+111
    0.12000E+02,    0.78000E+02,    0.27948+111
    0.14000E+02,    0.78000E+02,    0.30119+111
    0.16000E+02,    0.78000E+02,    0.32776+111
    0.18000E+02,    0.78000E+02,    0.35967+111
    0.20000E+02,    0.78000E+02,    0.39755+111
    0.22000E+02,    0.78000E+02,    0.44218+111
    0.24000E+02,    0.78000E+02,    0.49450+111
    0.26000E+02,    0.78000E+02,    0.55563+111
    0.28000E+02,    0.78000E+02,    0.62695+111
    0.30000E+02,    0.78000E+02,    0.71021+111
    0.32000E+02,    0.78000E+02,    0.80795+111
    0.34000E+02,    0.78000E+02,    0.92432+111
    0.36000E+02,    0.78000E+02,    0.10670+112
    0.38000E+02,    0.78000E+02,    0.12510+112
    0.40000E+02,    0.78000E+02,    0.15048+112
    0.42000E+02,    0.78000E+02,    0.18798+112
    0.44000E+02,    0.78000E+02,    0.24622+112
    0.46000E+02,    0.78000E+02,    0.33870+112
    0.48000E+02,    0.78000E+02,    0.48550+112
    0.50000E+02,    0.78000E+02,    0.71555+112
    0.00000E+00,    0.80000E+02,    0.89528+111
    0.20000E+01,    0.80000E+02,    0.78746+111
    0.40000E+01,    0.80000E+02,    0.76872+111
    0.60000E+01,    0.80000E+02,    0.77695+111
    0.80000E+01,    0.80000E+02,    0.80304+111
    0.10000E+02,    0.80000E+02,    0.84417+111
    0.12000E+02,    0.80000E+02,    0.89957+111
    0.14000E+02,    0.80000E+02,    0.96954+111
    0.16000E+02,    0.80000E+02,    0.10551+112
    0.18000E+02,    0.80000E+02,    0.11579+112
    0.20000E+02,    0.80000E+02,    0.12798+112
    0.22000E+02,    0.80000E+02,    0.14235+112
    0.24000E+02,    0.80000E+02,    0.15920+112
    0.26000E+02,    0.80000E+02,    0.17887+112
    0.28000E+02,    0.80000E+02,    0.20181+112
    0.30000E+02,    0.80000E+02,    0.22854+112
    0.32000E+02,    0.80000E+02,    0.25979+112
    0.34000E+02,    0.80000E+02,    0.29668+112
    0.36000E+02,    0.80000E+02,    0.34123+112
    0.38000E+02,    0.80000E+02,    0.39746+112
    0.40000E+02,    0.80000E+02,    0.47336+112
    0.42000E+02,    0.80000E+02,    0.58392+112
    0.44000E+02,    0.80000E+02,    0.75517+112
    0.46000E+02,    0.80000E+02,    0.10287+113
    0.48000E+02,    0.80000E+02,    0.14669+113
    0.50000E+02,    0.80000E+02,    0.21592+113
    0.00000E+00,    0.82000E+02,    0.28749+112
    0.20000E+01,    0.82000E+02,    0.25293+112
    0.40000E+01,    0.82000E+02,    0.24703+112
    0.60000E+01,    0.82000E+02,    0.24982+112
    0.80000E+01,    0.82000E+02,    0.25834+112
    0.10000E+02,    0.82000E+02,    0.27167+112
    0.12000E+02,    0.82000E+02,    0.28955+112
    0.14000E+02,    0.82000E+02,    0.31210+112
    0.16000E+02,    0.82000E+02,    0.33967+112
    0.18000E+02,    0.82000E+02,    0.37275+112
    0.20000E+02,    0.82000E+02,    0.41202+112
    0.22000E+02,    0.82000E+02,    0.45829+112
    0.24000E+02,    0.82000E+02,    0.51251+112
    0.26000E+02,    0.82000E+02,    0.57584+112
    0.28000E+02,    0.82000E+02,    0.64964+112
    0.30000E+02,    0.82000E+02,    0.73557+112
    0.32000E+02,    0.82000E+02,    0.83574+112
    0.34000E+02,    0.82000E+02,    0.95320+112
    0.36000E+02,    0.82000E+02,    0.10932+113
    0.38000E+02,    0.82000E+02,    0.12662+113
    0.40000E+02,    0.82000E+02,    0.14939+113
    0.42000E+02,    0.82000E+02,    0.18193+113
    0.44000E+02,    0.82000E+02,    0.23204+113
    0.46000E+02,    0.82000E+02,    0.31256+113
    0.48000E+02,    0.82000E+02,    0.44292+113
    0.50000E+02,    0.82000E+02,    0.65092+113
    0.00000E+00,    0.84000E+02,    0.92289+112
    0.20000E+01,    0.84000E+02,    0.81217+112
    0.40000E+01,    0.84000E+02,    0.79370+112
    0.60000E+01,    0.84000E+02,    0.80321+112
    0.80000E+01,    0.84000E+02,    0.83108+112
    0.10000E+02,    0.84000E+02,    0.87428+112
    0.12000E+02,    0.84000E+02,    0.93202+112
    0.14000E+02,    0.84000E+02,    0.10047+113
    0.16000E+02,    0.84000E+02,    0.10935+113
    0.18000E+02,    0.84000E+02,    0.12000+113
    0.20000E+02,    0.84000E+02,    0.13264+113
    0.22000E+02,    0.84000E+02,    0.14754+113
    0.24000E+02,    0.84000E+02,    0.16500+113
    0.26000E+02,    0.84000E+02,    0.18538+113
    0.28000E+02,    0.84000E+02,    0.20914+113
    0.30000E+02,    0.84000E+02,    0.23678+113
    0.32000E+02,    0.84000E+02,    0.26894+113
    0.34000E+02,    0.84000E+02,    0.30649+113
    0.36000E+02,    0.84000E+02,    0.35077+113
    0.38000E+02,    0.84000E+02,    0.40441+113
    0.40000E+02,    0.84000E+02,    0.47310+113
    0.42000E+02,    0.84000E+02,    0.56883+113
    0.44000E+02,    0.84000E+02,    0.71465+113
    0.46000E+02,    0.84000E+02,    0.95013+113
    0.48000E+02,    0.84000E+02,    0.13362+114
    0.50000E+02,    0.84000E+02,    0.19598+114
    0.00000E+00,    0.86000E+02,    0.29614+113
    0.20000E+01,    0.86000E+02,    0.26071+113
    0.40000E+01,    0.86000E+02,    0.25497+113
    0.60000E+01,    0.86000E+02,    0.25824+113
    0.80000E+01,    0.86000E+02,    0.26737+113
    0.10000E+02,    0.86000E+02,    0.28137+113
    0.12000E+02,    0.86000E+02,    0.30001+113
    0.14000E+02,    0.86000E+02,    0.32343+113
    0.16000E+02,    0.86000E+02,    0.35201+113
    0.18000E+02,    0.86000E+02,    0.38631+113
    0.20000E+02,    0.86000E+02,    0.42702+113
    0.22000E+02,    0.86000E+02,    0.47498+113
    0.24000E+02,    0.86000E+02,    0.53118+113
    0.26000E+02,    0.86000E+02,    0.59682+113
    0.28000E+02,    0.86000E+02,    0.67329+113
    0.30000E+02,    0.86000E+02,    0.76224+113
    0.32000E+02,    0.86000E+02,    0.86566+113
    0.34000E+02,    0.86000E+02,    0.98601+113
    0.36000E+02,    0.86000E+02,    0.11269+114
    0.38000E+02,    0.86000E+02,    0.12947+114
    0.40000E+02,    0.86000E+02,    0.15036+114
    0.42000E+02,    0.86000E+02,    0.17855+114
    0.44000E+02,    0.86000E+02,    0.22073+114
    0.46000E+02,    0.86000E+02,    0.28903+114
    0.48000E+02,    0.86000E+02,    0.40268+114
    0.50000E+02,    0.86000E+02,    0.58916+114
    0.00000E+00,    0.88000E+02,    0.94975+113
    0.20000E+01,    0.88000E+02,    0.83654+113
    0.40000E+01,    0.88000E+02,    0.81891+113
    0.60000E+01,    0.88000E+02,    0.83024+113
    0.80000E+01,    0.88000E+02,    0.86022+113
    0.10000E+02,    0.88000E+02,    0.90562+113
    0.12000E+02,    0.88000E+02,    0.96576+113
    0.14000E+02,    0.88000E+02,    0.10412+114
    0.16000E+02,    0.88000E+02,    0.11333+114
    0.18000E+02,    0.88000E+02,    0.12437+114
    0.20000E+02,    0.88000E+02,    0.13748+114
    0.22000E+02,    0.88000E+02,    0.15292+114
    0.24000E+02,    0.88000E+02,    0.17101+114
    0.26000E+02,    0.88000E+02,    0.19215+114
    0.28000E+02,    0.88000E+02,    0.21677+114
    0.30000E+02,    0.88000E+02,    0.24540+114
    0.32000E+02,    0.88000E+02,    0.27868+114
    0.34000E+02,    0.88000E+02,    0.31735+114
    0.36000E+02,    0.88000E+02,    0.36239+114
    0.38000E+02,    0.88000E+02,    0.41538+114
    0.40000E+02,    0.88000E+02,    0.47957+114
    0.42000E+02,    0.88000E+02,    0.56300+114
    0.44000E+02,    0.88000E+02,    0.68428+114
    0.46000E+02,    0.88000E+02,    0.88026+114
    0.48000E+02,    0.88000E+02,    0.12121+115
    0.50000E+02,    0.88000E+02,    0.17678+115
    0.00000E+00,    0.90000E+02,    0.30438+114
    0.20000E+01,    0.90000E+02,    0.26828+114
    0.40000E+01,    0.90000E+02,    0.26296+114
    0.60000E+01,    0.90000E+02,    0.26693+114
    0.80000E+01,    0.90000E+02,    0.27678+114
    0.10000E+02,    0.90000E+02,    0.29150+114
    0.12000E+02,    0.90000E+02,    0.31089+114
    0.14000E+02,    0.90000E+02,    0.33519+114
    0.16000E+02,    0.90000E+02,    0.36483+114
    0.18000E+02,    0.90000E+02,    0.40039+114
    0.20000E+02,    0.90000E+02,    0.44259+114
    0.22000E+02,    0.90000E+02,    0.49230+114
    0.24000E+02,    0.90000E+02,    0.55057+114
    0.26000E+02,    0.90000E+02,    0.61861+114
    0.28000E+02,    0.90000E+02,    0.69788+114
    0.30000E+02,    0.90000E+02,    0.79008+114
    0.32000E+02,    0.90000E+02,    0.89719+114
    0.34000E+02,    0.90000E+02,    0.10216+115
    0.36000E+02,    0.90000E+02,    0.11661+115
    0.38000E+02,    0.90000E+02,    0.13348+115
    0.40000E+02,    0.90000E+02,    0.15348+115
    0.42000E+02,    0.90000E+02,    0.17842+115
    0.44000E+02,    0.90000E+02,    0.21313+115
    0.46000E+02,    0.90000E+02,    0.26856+115
    0.48000E+02,    0.90000E+02,    0.36431+115
    0.50000E+02,    0.90000E+02,    0.52903+115
    0.00000E+00,    0.92000E+02,    0.97441+114
    0.20000E+01,    0.92000E+02,    0.85972+114
    0.40000E+01,    0.92000E+02,    0.84416+114
    0.60000E+01,    0.92000E+02,    0.85823+114
    0.80000E+01,    0.92000E+02,    0.89068+114
    0.10000E+02,    0.92000E+02,    0.93830+114
    0.12000E+02,    0.92000E+02,    0.10008+115
    0.14000E+02,    0.92000E+02,    0.10790+115
    0.16000E+02,    0.92000E+02,    0.11745+115
    0.18000E+02,    0.92000E+02,    0.12889+115
    0.20000E+02,    0.92000E+02,    0.14248+115
    0.22000E+02,    0.92000E+02,    0.15848+115
    0.24000E+02,    0.92000E+02,    0.17724+115
    0.26000E+02,    0.92000E+02,    0.19915+115
    0.28000E+02,    0.92000E+02,    0.22467+115
    0.30000E+02,    0.92000E+02,    0.25435+115
    0.32000E+02,    0.92000E+02,    0.28883+115
    0.34000E+02,    0.92000E+02,    0.32886+115
    0.36000E+02,    0.92000E+02,    0.37533+115
    0.38000E+02,    0.92000E+02,    0.42935+115
    0.40000E+02,    0.92000E+02,    0.49254+115
    0.42000E+02,    0.92000E+02,    0.56840+115
    0.44000E+02,    0.92000E+02,    0.66787+115
    0.46000E+02,    0.92000E+02,    0.82159+115
    0.48000E+02,    0.92000E+02,    0.10926+116
    0.50000E+02,    0.92000E+02,    0.15770+116
    0.00000E+00,    0.94000E+02,    0.31148+115
    0.20000E+01,    0.94000E+02,    0.27520+115
    0.40000E+01,    0.94000E+02,    0.27095+115
    0.60000E+01,    0.94000E+02,    0.27599+115
    0.80000E+01,    0.94000E+02,    0.28667+115
    0.10000E+02,    0.94000E+02,    0.30205+115
    0.12000E+02,    0.94000E+02,    0.32217+115
    0.14000E+02,    0.94000E+02,    0.34736+115
    0.16000E+02,    0.94000E+02,    0.37808+115
    0.18000E+02,    0.94000E+02,    0.41494+115
    0.20000E+02,    0.94000E+02,    0.45867+115
    0.22000E+02,    0.94000E+02,    0.51020+115
    0.24000E+02,    0.94000E+02,    0.57059+115
    0.26000E+02,    0.94000E+02,    0.64111+115
    0.28000E+02,    0.94000E+02,    0.72328+115
    0.30000E+02,    0.94000E+02,    0.81883+115
    0.32000E+02,    0.94000E+02,    0.92983+115
    0.34000E+02,    0.94000E+02,    0.10587+116
    0.36000E+02,    0.94000E+02,    0.12082+116
    0.38000E+02,    0.94000E+02,    0.13818+116
    0.40000E+02,    0.94000E+02,    0.15836+116
    0.42000E+02,    0.94000E+02,    0.18204+116
    0.44000E+02,    0.94000E+02,    0.21096+116
    0.46000E+02,    0.94000E+02,    0.25260+116
    0.48000E+02,    0.94000E+02,    0.32685+116
    0.50000E+02,    0.94000E+02,    0.46746+116
    0.00000E+00,    0.96000E+02,    0.99169+115
    0.20000E+01,    0.96000E+02,    0.87986+115
    0.40000E+01,    0.96000E+02,    0.86943+115
    0.60000E+01,    0.96000E+02,    0.88805+115
    0.80000E+01,    0.96000E+02,    0.92277+115
    0.10000E+02,    0.96000E+02,    0.97234+115
    0.12000E+02,    0.96000E+02,    0.10371+116
    0.14000E+02,    0.96000E+02,    0.11182+116
    0.16000E+02,    0.96000E+02,    0.12171+116
    0.18000E+02,    0.96000E+02,    0.13358+116
    0.20000E+02,    0.96000E+02,    0.14766+116
    0.22000E+02,    0.96000E+02,    0.16425+116
    0.24000E+02,    0.96000E+02,    0.18369+116
    0.26000E+02,    0.96000E+02,    0.20640+116
    0.28000E+02,    0.96000E+02,    0.23285+116
    0.30000E+02,    0.96000E+02,    0.26361+116
    0.32000E+02,    0.96000E+02,    0.29935+116
    0.34000E+02,    0.96000E+02,    0.34084+116
    0.36000E+02,    0.96000E+02,    0.38898+116
    0.38000E+02,    0.96000E+02,    0.44482+116
    0.40000E+02,    0.96000E+02,    0.50964+116
    0.42000E+02,    0.96000E+02,    0.58500+116
    0.44000E+02,    0.96000E+02,    0.67357+116
    0.46000E+02,    0.96000E+02,    0.78352+116
    0.48000E+02,    0.96000E+02,    0.97541+116
    0.50000E+02,    0.96000E+02,    0.13725+117
    0.00000E+00,    0.98000E+02,    0.31660+116
    0.20000E+01,    0.98000E+02,    0.27961+116
    0.40000E+01,    0.98000E+02,    0.27958+116
    0.60000E+01,    0.98000E+02,    0.28584+116
    0.80000E+01,    0.98000E+02,    0.29705+116
    0.10000E+02,    0.98000E+02,    0.31301+116
    0.12000E+02,    0.98000E+02,    0.33388+116
    0.14000E+02,    0.98000E+02,    0.35999+116
    0.16000E+02,    0.98000E+02,    0.39183+116
    0.18000E+02,    0.98000E+02,    0.43003+116
    0.20000E+02,    0.98000E+02,    0.47536+116
    0.22000E+02,    0.98000E+02,    0.52877+116
    0.24000E+02,    0.98000E+02,    0.59137+116
    0.26000E+02,    0.98000E+02,    0.66447+116
    0.28000E+02,    0.98000E+02,    0.74963+116
    0.30000E+02,    0.98000E+02,    0.84868+116
    0.32000E+02,    0.98000E+02,    0.96374+116
    0.34000E+02,    0.98000E+02,    0.10973+117
    0.36000E+02,    0.98000E+02,    0.12523+117
    0.38000E+02,    0.98000E+02,    0.14321+117
    0.40000E+02,    0.98000E+02,    0.16406+117
    0.42000E+02,    0.98000E+02,    0.18826+117
    0.44000E+02,    0.98000E+02,    0.21636+117
    0.46000E+02,    0.98000E+02,    0.24920+117
    0.48000E+02,    0.98000E+02,    0.28887+117
    0.50000E+02,    0.98000E+02,    0.39725+117
    0.00000E+00,    0.10000E+03,    0.91536+116
    0.20000E+01,    0.10000E+03,    0.90160+116
    0.40000E+01,    0.10000E+03,    0.90374+116
    0.60000E+01,    0.10000E+03,    0.92428+116
    0.80000E+01,    0.10000E+03,    0.96058+116
    0.10000E+02,    0.10000E+03,    0.10122+117
    0.12000E+02,    0.10000E+03,    0.10797+117
    0.14000E+02,    0.10000E+03,    0.11641+117
    0.16000E+02,    0.10000E+03,    0.12670+117
    0.18000E+02,    0.10000E+03,    0.13906+117
    0.20000E+02,    0.10000E+03,    0.15371+117
    0.22000E+02,    0.10000E+03,    0.17098+117
    0.24000E+02,    0.10000E+03,    0.19122+117
    0.26000E+02,    0.10000E+03,    0.21486+117
    0.28000E+02,    0.10000E+03,    0.24239+117
    0.30000E+02,    0.10000E+03,    0.27441+117
    0.32000E+02,    0.10000E+03,    0.31161+117
    0.34000E+02,    0.10000E+03,    0.35480+117
    0.36000E+02,    0.10000E+03,    0.40490+117
    0.38000E+02,    0.10000E+03,    0.46303+117
    0.40000E+02,    0.10000E+03,    0.53045+117
    0.42000E+02,    0.10000E+03,    0.60866+117
    0.44000E+02,    0.10000E+03,    0.69933+117
    0.46000E+02,    0.10000E+03,    0.80407+117
    0.48000E+02,    0.10000E+03,    0.92214+117
    0.50000E+02,    0.10000E+03,    0.98286+117
