 X,    Y,   COH  
    0.14640E+02,    0.50880E+02,    0.54446E+02
    0.14730E+02,    0.51580E+02,    0.55294E+02
    0.14810E+02,    0.52300E+02,    0.56275E+02
    0.14870E+02,    0.53060E+02,    0.57432E+02
    0.14890E+02,    0.53840E+02,    0.58744E+02
    0.14910E+02,    0.54650E+02,    0.60155E+02
    0.15030E+02,    0.55470E+02,    0.61223E+02
    0.15340E+02,    0.56250E+02,    0.61705E+02
    0.15540E+02,    0.57220E+02,    0.62676E+02
    0.15660E+02,    0.58170E+02,    0.63641E+02
    0.15640E+02,    0.59260E+02,    0.65042E+02
    0.16140E+02,    0.60740E+02,    0.65631E+02
    0.11060E+02,    0.49110E+02,    0.90395E+02
    0.11120E+02,    0.49630E+02,    0.89098E+02
    0.11160E+02,    0.50160E+02,    0.87764E+02
    0.11200E+02,    0.50710E+02,    0.85930E+02
    0.11210E+02,    0.51290E+02,    0.84092E+02
    0.11200E+02,    0.51920E+02,    0.81941E+02
    0.11160E+02,    0.52650E+02,    0.79370E+02
    0.11350E+02,    0.53370E+02,    0.76410E+02
    0.11590E+02,    0.54030E+02,    0.74699E+02
    0.11700E+02,    0.54680E+02,    0.73784E+02
    0.11790E+02,    0.55430E+02,    0.72999E+02
    0.11930E+02,    0.56150E+02,    0.72030E+02
    0.11980E+02,    0.56930E+02,    0.71434E+02
    0.12100E+02,    0.57740E+02,    0.70616E+02
    0.12130E+02,    0.58580E+02,    0.69837E+02
    0.12450E+02,    0.59570E+02,    0.69427E+02
    0.12370E+02,    0.61010E+02,    0.67968E+02
    0.10980E+02,    0.58530E+02,    0.65333E+02
    0.98200E+01,    0.59210E+02,    0.53043E+02
    0.85300E+01,    0.59570E+02,    0.35984E+02
    0.75400E+01,    0.60100E+02,    0.24919E+02
    0.65800E+01,    0.60290E+02,    0.16456E+02
    0.55700E+01,    0.60230E+02,    0.98402E+01
    0.42800E+01,    0.60460E+02,    0.60480E+01
    0.28700E+01,    0.60800E+02,    0.42967E+01
    0.53000E+01,    0.59620E+02,    0.77749E+01
    0.11080E+02,    0.56900E+02,    0.68656E+02
    0.10260E+02,    0.57500E+02,    0.60109E+02
    0.92500E+01,    0.57990E+02,    0.45327E+02
    0.84700E+01,    0.58520E+02,    0.33821E+02
    0.77500E+01,    0.58550E+02,    0.24008E+02
    0.71200E+01,    0.58880E+02,    0.17909E+02
    0.65100E+01,    0.59090E+02,    0.13179E+02
    0.58900E+01,    0.59220E+02,    0.94767E+01
    0.69000E+01,    0.58410E+02,    0.14384E+02
    0.64400E+01,    0.58660E+02,    0.11492E+02
    0.60600E+01,    0.58810E+02,    0.95023E+01
    0.73700E+01,    0.58110E+02,    0.18128E+02
    0.10470E+02,    0.53130E+02,    0.72851E+02
    0.10850E+02,    0.53270E+02,    0.76000E+02
    0.82900E+01,    0.57950E+02,    0.30022E+02
    0.80800E+01,    0.57510E+02,    0.25287E+02
    0.10990E+02,    0.55540E+02,    0.70475E+02
    0.10460E+02,    0.56180E+02,    0.64225E+02
    0.97100E+01,    0.56500E+02,    0.52382E+02
    0.90200E+01,    0.57040E+02,    0.39992E+02
    0.84900E+01,    0.57240E+02,    0.31007E+02
    0.11080E+02,    0.54760E+02,    0.72482E+02
    0.10510E+02,    0.54610E+02,    0.67836E+02
    0.10030E+02,    0.54470E+02,    0.59739E+02
    0.10710E+02,    0.53640E+02,    0.73166E+02
    0.10620E+02,    0.54100E+02,    0.70608E+02
    0.10320E+02,    0.53530E+02,    0.68530E+02
    0.10180E+02,    0.53960E+02,    0.64141E+02
    0.11080E+02,    0.54130E+02,    0.74117E+02
    0.11050E+02,    0.53720E+02,    0.74965E+02
    0.10040E+02,    0.55680E+02,    0.58301E+02
    0.96400E+01,    0.55430E+02,    0.50433E+02
    0.10350E+02,    0.55220E+02,    0.64304E+02
    0.98400E+01,    0.54950E+02,    0.54992E+02
    0.94800E+01,    0.55750E+02,    0.47045E+02
    0.97500E+01,    0.56000E+02,    0.52506E+02
    0.86900E+01,    0.57740E+02,    0.35912E+02
    0.11340E+02,    0.56220E+02,    0.70598E+02
    0.77100E+01,    0.57760E+02,    0.20946E+02
    0.79300E+01,    0.58100E+02,    0.25136E+02
    0.10870E+02,    0.52910E+02,    0.77430E+02
    0.10590E+02,    0.52850E+02,    0.75456E+02
    0.11390E+02,    0.57740E+02,    0.68415E+02
    0.66100E+01,    0.59630E+02,    0.15330E+02
    0.72900E+01,    0.59440E+02,    0.21159E+02
    0.78700E+01,    0.59190E+02,    0.27268E+02
    0.60200E+01,    0.59700E+02,    0.11425E+02
    0.32100E+01,    0.60330E+02,    0.42629E+01
    0.36900E+01,    0.60210E+02,    0.47634E+01
    0.47100E+01,    0.59840E+02,    0.62606E+01
    0.18200E+01,    0.60720E+02,    0.36474E+01
    0.22800E+01,    0.60590E+02,    0.37741E+01
    0.77200E+01,    0.61100E+02,    0.28261E+02
    0.78000E+01,    0.62250E+02,    0.30348E+02
    0.48200E+01,    0.61920E+02,    0.10014E+02
    0.33200E+01,    0.62030E+02,    0.61966E+01
    0.63900E+01,    0.62310E+02,    0.18579E+02
    0.65900E+01,    0.61190E+02,    0.18244E+02
    0.56600E+01,    0.61120E+02,    0.12204E+02
    0.10520E+02,    0.60720E+02,    0.57805E+02
    0.89300E+01,    0.60840E+02,    0.41558E+02
    0.89500E+01,    0.62000E+02,    0.42076E+02
    0.11310E+02,    0.59610E+02,    0.65243E+02
    0.14090E+02,    0.52370E+02,    0.58454E+02
    0.13390E+02,    0.52420E+02,    0.62121E+02
    0.12690E+02,    0.52490E+02,    0.67610E+02
    0.11960E+02,    0.52570E+02,    0.74458E+02
    0.13830E+02,    0.50330E+02,    0.55405E+02
    0.13150E+02,    0.50460E+02,    0.59005E+02
    0.12480E+02,    0.50570E+02,    0.65416E+02
    0.11830E+02,    0.50660E+02,    0.74810E+02
    0.12180E+02,    0.48920E+02,    0.64101E+02
    0.12290E+02,    0.49430E+02,    0.64340E+02
    0.12400E+02,    0.49990E+02,    0.64706E+02
    0.11700E+02,    0.49540E+02,    0.74683E+02
    0.11770E+02,    0.50090E+02,    0.74773E+02
    0.11620E+02,    0.49020E+02,    0.74559E+02
    0.13710E+02,    0.49680E+02,    0.54686E+02
    0.13040E+02,    0.49850E+02,    0.58240E+02
    0.12900E+02,    0.49270E+02,    0.57807E+02
    0.13550E+02,    0.48970E+02,    0.54011E+02
    0.12710E+02,    0.48800E+02,    0.58116E+02
    0.13140E+02,    0.48690E+02,    0.55274E+02
    0.13320E+02,    0.51750E+02,    0.61017E+02
    0.13240E+02,    0.51090E+02,    0.59958E+02
    0.14020E+02,    0.51670E+02,    0.57292E+02
    0.13930E+02,    0.50990E+02,    0.56281E+02
    0.12620E+02,    0.51820E+02,    0.66934E+02
    0.11920E+02,    0.51890E+02,    0.74655E+02
    0.12560E+02,    0.51190E+02,    0.66115E+02
    0.11880E+02,    0.51250E+02,    0.74762E+02
    0.14630E+02,    0.57430E+02,    0.65367E+02
    0.13770E+02,    0.57750E+02,    0.68136E+02
    0.12910E+02,    0.57710E+02,    0.70319E+02
    0.12770E+02,    0.53160E+02,    0.68086E+02
    0.12880E+02,    0.53820E+02,    0.68265E+02
    0.12990E+02,    0.54440E+02,    0.68318E+02
    0.13240E+02,    0.55080E+02,    0.67775E+02
    0.13430E+02,    0.55890E+02,    0.67799E+02
    0.13610E+02,    0.56760E+02,    0.67927E+02
    0.12510E+02,    0.55280E+02,    0.71263E+02
    0.12790E+02,    0.56870E+02,    0.70557E+02
    0.12670E+02,    0.56050E+02,    0.70867E+02
    0.12220E+02,    0.53910E+02,    0.72454E+02
    0.12080E+02,    0.53250E+02,    0.73472E+02
    0.12360E+02,    0.54590E+02,    0.71807E+02
    0.14450E+02,    0.56540E+02,    0.64677E+02
    0.14240E+02,    0.55650E+02,    0.64123E+02
    0.14000E+02,    0.54710E+02,    0.63459E+02
    0.14140E+02,    0.53850E+02,    0.61306E+02
    0.14130E+02,    0.53090E+02,    0.59780E+02
    0.13450E+02,    0.53110E+02,    0.63273E+02
    0.13490E+02,    0.53760E+02,    0.64358E+02
    0.13500E+02,    0.54300E+02,    0.65243E+02
    0.13960E+02,    0.59020E+02,    0.68498E+02
    0.13000E+02,    0.58450E+02,    0.69986E+02
    0.14750E+02,    0.58230E+02,    0.65748E+02
    0.14200E+02,    0.60890E+02,    0.68580E+02
    0.22130E+02,    0.56450E+02,    0.59339E+02
    0.21040E+02,    0.56560E+02,    0.59236E+02
    0.19970E+02,    0.56610E+02,    0.59143E+02
    0.18850E+02,    0.56650E+02,    0.59160E+02
    0.17700E+02,    0.56790E+02,    0.59550E+02
    0.16570E+02,    0.56950E+02,    0.60629E+02
    0.22180E+02,    0.52060E+02,    0.57891E+02
    0.21310E+02,    0.52140E+02,    0.57556E+02
    0.20470E+02,    0.52260E+02,    0.57202E+02
    0.19640E+02,    0.52400E+02,    0.56821E+02
    0.18820E+02,    0.52550E+02,    0.56425E+02
    0.18010E+02,    0.52710E+02,    0.56056E+02
    0.17200E+02,    0.52840E+02,    0.55786E+02
    0.16400E+02,    0.52940E+02,    0.55771E+02
    0.15620E+02,    0.53000E+02,    0.56206E+02
    0.18110E+02,    0.48600E+02,    0.55089E+02
    0.18230E+02,    0.49370E+02,    0.55191E+02
    0.18390E+02,    0.50140E+02,    0.55390E+02
    0.18540E+02,    0.50930E+02,    0.55664E+02
    0.18680E+02,    0.51730E+02,    0.56006E+02
    0.15360E+02,    0.50760E+02,    0.53820E+02
    0.16080E+02,    0.50630E+02,    0.53874E+02
    0.16830E+02,    0.50470E+02,    0.54264E+02
    0.17600E+02,    0.50300E+02,    0.54806E+02
    0.16960E+02,    0.51230E+02,    0.54663E+02
    0.17090E+02,    0.52020E+02,    0.55177E+02
    0.15550E+02,    0.52230E+02,    0.55275E+02
    0.16300E+02,    0.52130E+02,    0.55005E+02
    0.15460E+02,    0.51480E+02,    0.54477E+02
    0.16200E+02,    0.51360E+02,    0.54374E+02
    0.17880E+02,    0.51880E+02,    0.55551E+02
    0.17740E+02,    0.51080E+02,    0.55134E+02
    0.15950E+02,    0.49930E+02,    0.53490E+02
    0.15800E+02,    0.49260E+02,    0.53207E+02
    0.15640E+02,    0.48670E+02,    0.53036E+02
    0.17430E+02,    0.49530E+02,    0.54548E+02
    0.16670E+02,    0.49740E+02,    0.53952E+02
    0.17210E+02,    0.48680E+02,    0.54351E+02
    0.16490E+02,    0.49050E+02,    0.53730E+02
    0.16240E+02,    0.48500E+02,    0.53521E+02
    0.16730E+02,    0.48350E+02,    0.53948E+02
    0.15120E+02,    0.49430E+02,    0.52936E+02
    0.15240E+02,    0.50080E+02,    0.53311E+02
    0.15000E+02,    0.48800E+02,    0.52696E+02
    0.21980E+02,    0.50220E+02,    0.57499E+02
    0.21050E+02,    0.50350E+02,    0.57086E+02
    0.20170E+02,    0.50560E+02,    0.56647E+02
    0.19350E+02,    0.50760E+02,    0.56177E+02
    0.18890E+02,    0.48510E+02,    0.55676E+02
    0.19010E+02,    0.49230E+02,    0.55757E+02
    0.19180E+02,    0.49970E+02,    0.55933E+02
    0.20970E+02,    0.48440E+02,    0.56927E+02
    0.20820E+02,    0.49350E+02,    0.56886E+02
    0.19620E+02,    0.48430E+02,    0.56162E+02
    0.19720E+02,    0.49080E+02,    0.56222E+02
    0.19980E+02,    0.49740E+02,    0.56431E+02
    0.20280E+02,    0.48380E+02,    0.56562E+02
    0.20280E+02,    0.48930E+02,    0.56542E+02
    0.21790E+02,    0.48380E+02,    0.57295E+02
    0.21860E+02,    0.49280E+02,    0.57358E+02
    0.21200E+02,    0.51260E+02,    0.57309E+02
    0.22100E+02,    0.51150E+02,    0.57681E+02
    0.20330E+02,    0.51420E+02,    0.56905E+02
    0.19500E+02,    0.51580E+02,    0.56474E+02
    0.19780E+02,    0.53220E+02,    0.57223E+02
    0.19910E+02,    0.54020E+02,    0.57639E+02
    0.20010E+02,    0.54780E+02,    0.58030E+02
    0.19930E+02,    0.55610E+02,    0.58500E+02
    0.17310E+02,    0.53710E+02,    0.56519E+02
    0.17430E+02,    0.54640E+02,    0.57356E+02
    0.17560E+02,    0.55660E+02,    0.58407E+02
    0.16460E+02,    0.53790E+02,    0.56675E+02
    0.16480E+02,    0.54700E+02,    0.57764E+02
    0.16320E+02,    0.55780E+02,    0.59321E+02
    0.15670E+02,    0.53810E+02,    0.57302E+02
    0.15680E+02,    0.54620E+02,    0.58495E+02
    0.15690E+02,    0.55280E+02,    0.59461E+02
    0.18170E+02,    0.53560E+02,    0.56653E+02
    0.18380E+02,    0.54450E+02,    0.57344E+02
    0.18810E+02,    0.55440E+02,    0.58212E+02
    0.18970E+02,    0.53380E+02,    0.56912E+02
    0.19150E+02,    0.54160E+02,    0.57434E+02
    0.19310E+02,    0.54800E+02,    0.57815E+02
    0.20590E+02,    0.53090E+02,    0.57530E+02
    0.20730E+02,    0.53880E+02,    0.57887E+02
    0.20870E+02,    0.54690E+02,    0.58277E+02
    0.20960E+02,    0.55570E+02,    0.58717E+02
    0.21970E+02,    0.55450E+02,    0.58903E+02
    0.21800E+02,    0.54490E+02,    0.58482E+02
    0.21530E+02,    0.53740E+02,    0.58111E+02
    0.21410E+02,    0.52970E+02,    0.57826E+02
    0.22200E+02,    0.52920E+02,    0.58109E+02
    0.22180E+02,    0.53580E+02,    0.58259E+02
    0.19370E+02,    0.61090E+02,    0.62408E+02
    0.19260E+02,    0.59850E+02,    0.61595E+02
    0.19080E+02,    0.58770E+02,    0.60831E+02
    0.18950E+02,    0.57730E+02,    0.60026E+02
    0.21950E+02,    0.58960E+02,    0.60565E+02
    0.20570E+02,    0.59570E+02,    0.60978E+02
    0.22160E+02,    0.57630E+02,    0.59849E+02
    0.21090E+02,    0.57540E+02,    0.59770E+02
    0.20050E+02,    0.57620E+02,    0.59807E+02
    0.20200E+02,    0.58580E+02,    0.60403E+02
    0.21080E+02,    0.58370E+02,    0.60163E+02
    0.22340E+02,    0.60490E+02,    0.61167E+02
    0.20890E+02,    0.60870E+02,    0.61672E+02
    0.17820E+02,    0.57860E+02,    0.60612E+02
    0.16710E+02,    0.58020E+02,    0.61826E+02
    0.17850E+02,    0.61100E+02,    0.63573E+02
    0.17920E+02,    0.58910E+02,    0.61569E+02
    0.16810E+02,    0.59020E+02,    0.62826E+02
    0.17990E+02,    0.59930E+02,    0.62408E+02
    0.16980E+02,    0.59920E+02,    0.63364E+02
    0.36530E+02,    0.54440E+02,    0.60049E+02
    0.33610E+02,    0.55110E+02,    0.59953E+02
    0.31070E+02,    0.55020E+02,    0.59907E+02
    0.29210E+02,    0.55730E+02,    0.59848E+02
    0.27630E+02,    0.55860E+02,    0.59764E+02
    0.26180E+02,    0.55850E+02,    0.59656E+02
    0.24640E+02,    0.55740E+02,    0.59504E+02
    0.33250E+02,    0.48890E+02,    0.59599E+02
    0.33270E+02,    0.50890E+02,    0.59684E+02
    0.33270E+02,    0.52820E+02,    0.59758E+02
    0.28340E+02,    0.48060E+02,    0.59050E+02
    0.28370E+02,    0.49250E+02,    0.59103E+02
    0.28450E+02,    0.50470E+02,    0.59193E+02
    0.28570E+02,    0.51690E+02,    0.59312E+02
    0.28720E+02,    0.52950E+02,    0.59456E+02
    0.28880E+02,    0.54260E+02,    0.59618E+02
    0.24080E+02,    0.52010E+02,    0.58489E+02
    0.25130E+02,    0.51970E+02,    0.58743E+02
    0.26260E+02,    0.51870E+02,    0.58965E+02
    0.27420E+02,    0.51790E+02,    0.59156E+02
    0.26300E+02,    0.53140E+02,    0.59153E+02
    0.26280E+02,    0.54430E+02,    0.59365E+02
    0.25130E+02,    0.53130E+02,    0.58940E+02
    0.24050E+02,    0.53090E+02,    0.58686E+02
    0.25000E+02,    0.54380E+02,    0.59166E+02
    0.23930E+02,    0.54140E+02,    0.58920E+02
    0.23860E+02,    0.55050E+02,    0.59104E+02
    0.27580E+02,    0.54420E+02,    0.59526E+02
    0.27520E+02,    0.53060E+02,    0.59322E+02
    0.27230E+02,    0.49290E+02,    0.58910E+02
    0.25950E+02,    0.49290E+02,    0.58670E+02
    0.24880E+02,    0.49740E+02,    0.58426E+02
    0.23890E+02,    0.49960E+02,    0.58159E+02
    0.23730E+02,    0.49040E+02,    0.58045E+02
    0.23600E+02,    0.48160E+02,    0.57975E+02
    0.24480E+02,    0.48050E+02,    0.58231E+02
    0.25310E+02,    0.47990E+02,    0.58445E+02
    0.26180E+02,    0.48090E+02,    0.58648E+02
    0.27250E+02,    0.48090E+02,    0.58860E+02
    0.24590E+02,    0.48890E+02,    0.58286E+02
    0.25290E+02,    0.48720E+02,    0.58449E+02
    0.26150E+02,    0.50630E+02,    0.58807E+02
    0.25050E+02,    0.50820E+02,    0.58574E+02
    0.24020E+02,    0.50970E+02,    0.58312E+02
    0.27320E+02,    0.50540E+02,    0.59020E+02
    0.31280E+02,    0.52560E+02,    0.59688E+02
    0.29910E+02,    0.52770E+02,    0.59573E+02
    0.31540E+02,    0.48920E+02,    0.59481E+02
    0.31660E+02,    0.50680E+02,    0.59560E+02
    0.29370E+02,    0.48040E+02,    0.59204E+02
    0.29430E+02,    0.49200E+02,    0.59258E+02
    0.29520E+02,    0.50410E+02,    0.59337E+02
    0.29620E+02,    0.51590E+02,    0.59424E+02
    0.30440E+02,    0.49130E+02,    0.59383E+02
    0.30520E+02,    0.50430E+02,    0.59450E+02
    0.30490E+02,    0.51510E+02,    0.59497E+02
    0.30220E+02,    0.48040E+02,    0.59316E+02
    0.29960E+02,    0.54030E+02,    0.59664E+02
    0.35230E+02,    0.49180E+02,    0.59715E+02
    0.34950E+02,    0.51180E+02,    0.59776E+02
    0.34900E+02,    0.52820E+02,    0.59778E+02
    0.37690E+02,    0.50130E+02,    0.59816E+02
    0.36370E+02,    0.51920E+02,    0.59781E+02
    0.34560E+02,    0.64730E+02,    0.60708E+02
    0.31110E+02,    0.65220E+02,    0.60937E+02
    0.28310E+02,    0.65170E+02,    0.61233E+02
    0.26100E+02,    0.64860E+02,    0.61548E+02
    0.31240E+02,    0.57780E+02,    0.60167E+02
    0.31000E+02,    0.60190E+02,    0.60435E+02
    0.30830E+02,    0.62590E+02,    0.60687E+02
    0.28880E+02,    0.59900E+02,    0.60482E+02
    0.26960E+02,    0.59310E+02,    0.60469E+02
    0.25380E+02,    0.59870E+02,    0.60609E+02
    0.29210E+02,    0.57710E+02,    0.60123E+02
    0.27510E+02,    0.57560E+02,    0.60062E+02
    0.26140E+02,    0.57240E+02,    0.59973E+02
    0.24820E+02,    0.57290E+02,    0.59923E+02
    0.24950E+02,    0.58570E+02,    0.60255E+02
    0.26040E+02,    0.58410E+02,    0.60184E+02
    0.26100E+02,    0.62900E+02,    0.61223E+02
    0.28220E+02,    0.62280E+02,    0.60890E+02
    0.25650E+02,    0.61320E+02,    0.60931E+02
    0.26980E+02,    0.61000E+02,    0.60720E+02
    0.32810E+02,    0.62630E+02,    0.60525E+02
    0.33050E+02,    0.60620E+02,    0.60429E+02
    0.33570E+02,    0.58140E+02,    0.60205E+02
    0.36390E+02,    0.59160E+02,    0.60232E+02
    0.34660E+02,    0.61490E+02,    0.60332E+02
    0.27650E+02,    0.68280E+02,    0.61419E+02
    0.30740E+02,    0.68420E+02,    0.61189E+02
    0.25930E+02,    0.66670E+02,    0.61794E+02
    0.00000E+00,    0.60000E+02,    0.77577E+02
    0.50000E+00,    0.59990E+02,    0.77570E+02
    0.10000E+01,    0.59950E+02,    0.77519E+02
    0.14900E+01,    0.59890E+02,    0.77407E+02
    0.19800E+01,    0.59800E+02,    0.77206E+02
    0.24700E+01,    0.59690E+02,    0.76964E+02
    0.29500E+01,    0.59560E+02,    0.76655E+02
    0.34200E+01,    0.59400E+02,    0.76182E+02
    0.38800E+01,    0.59210E+02,    0.75648E+02
    0.43400E+01,    0.59010E+02,    0.75201E+02
    0.47800E+01,    0.58780E+02,    0.74630E+02
    0.52100E+01,    0.58530E+02,    0.74128E+02
    0.56300E+01,    0.58260E+02,    0.73784E+02
    0.60400E+01,    0.57970E+02,    0.73536E+02
    0.64300E+01,    0.57660E+02,    0.72996E+02
    0.68000E+01,    0.57330E+02,    0.72203E+02
    0.71600E+01,    0.56980E+02,    0.71570E+02
    0.75000E+01,    0.56620E+02,    0.71062E+02
    0.78200E+01,    0.56230E+02,    0.70375E+02
    0.81200E+01,    0.55840E+02,    0.69832E+02
    0.84000E+01,    0.55430E+02,    0.69111E+02
    0.86600E+01,    0.55000E+02,    0.68234E+02
    0.89000E+01,    0.54560E+02,    0.67534E+02
    0.91200E+01,    0.54110E+02,    0.66941E+02
    0.93100E+01,    0.53650E+02,    0.65993E+02
    0.94800E+01,    0.53180E+02,    0.65132E+02
    0.96300E+01,    0.52710E+02,    0.64369E+02
    0.97500E+01,    0.52230E+02,    0.63571E+02
    0.98500E+01,    0.51740E+02,    0.62755E+02
    0.99200E+01,    0.51240E+02,    0.61929E+02
    0.99700E+01,    0.50750E+02,    0.61134E+02
    0.10000E+02,    0.50250E+02,    0.60332E+02
    0.10000E+02,    0.49750E+02,    0.59538E+02
    0.99700E+01,    0.49250E+02,    0.58760E+02
    0.99200E+01,    0.48760E+02,    0.58011E+02
    0.98500E+01,    0.48260E+02,    0.57257E+02
    0.97500E+01,    0.47770E+02,    0.56535E+02
    0.96300E+01,    0.47290E+02,    0.55849E+02
    0.94800E+01,    0.46820E+02,    0.55214E+02
    0.93100E+01,    0.46350E+02,    0.54519E+02
    0.91200E+01,    0.45890E+02,    0.53782E+02
    0.89000E+01,    0.45440E+02,    0.53343E+02
    0.86600E+01,    0.45000E+02,    0.52831E+02
    0.84000E+01,    0.44570E+02,    0.52210E+02
    0.81200E+01,    0.44160E+02,    0.51721E+02
    0.78200E+01,    0.43770E+02,    0.51368E+02
    0.75000E+01,    0.43380E+02,    0.50925E+02
    0.71600E+01,    0.43020E+02,    0.50612E+02
    0.68000E+01,    0.42670E+02,    0.50227E+02
    0.64300E+01,    0.42340E+02,    0.49761E+02
    0.60400E+01,    0.42030E+02,    0.49455E+02
    0.56300E+01,    0.41740E+02,    0.49313E+02
    0.52100E+01,    0.41470E+02,    0.49120E+02
    0.47800E+01,    0.41220E+02,    0.48848E+02
    0.43400E+01,    0.40990E+02,    0.48542E+02
    0.38800E+01,    0.40790E+02,    0.48306E+02
    0.34200E+01,    0.40600E+02,    0.48029E+02
    0.29500E+01,    0.40440E+02,    0.47792E+02
    0.24700E+01,    0.40310E+02,    0.47635E+02
    0.19800E+01,    0.40200E+02,    0.47510E+02
    0.14900E+01,    0.40110E+02,    0.47409E+02
    0.10000E+01,    0.40050E+02,    0.47352E+02
    0.50000E+00,    0.40010E+02,    0.47315E+02
    0.00000E+00,    0.40000E+02,    0.47300E+02
    0.00000E+00,    0.59050E+02,    0.73172E+02
    0.00000E+00,    0.58100E+02,    0.69663E+02
    0.00000E+00,    0.57140E+02,    0.67017E+02
    0.00000E+00,    0.56190E+02,    0.64987E+02
    0.00000E+00,    0.55240E+02,    0.63561E+02
    0.00000E+00,    0.54290E+02,    0.62468E+02
    0.00000E+00,    0.53330E+02,    0.61678E+02
    0.00000E+00,    0.52380E+02,    0.61084E+02
    0.00000E+00,    0.51430E+02,    0.60636E+02
    0.00000E+00,    0.50480E+02,    0.60254E+02
    0.00000E+00,    0.49520E+02,    0.59887E+02
    0.00000E+00,    0.48570E+02,    0.59492E+02
    0.00000E+00,    0.47620E+02,    0.59023E+02
    0.00000E+00,    0.46670E+02,    0.58418E+02
    0.00000E+00,    0.45710E+02,    0.57648E+02
    0.00000E+00,    0.44760E+02,    0.56651E+02
    0.00000E+00,    0.43810E+02,    0.55442E+02
    0.00000E+00,    0.42860E+02,    0.53887E+02
    0.00000E+00,    0.41900E+02,    0.52015E+02
    0.00000E+00,    0.40950E+02,    0.49782E+02
    0.60000E+00,    0.59160E+02,    0.73713E+02
    0.84000E+00,    0.58290E+02,    0.70308E+02
    0.10900E+01,    0.57150E+02,    0.66961E+02
