 X,    Y,   COH  
    0.80000E+00,    0.56140E+02,    0.64973E+02
    0.76000E+00,    0.55250E+02,    0.63608E+02
    0.79000E+00,    0.54380E+02,    0.62599E+02
    0.10100E+01,    0.53450E+02,    0.61762E+02
    0.92000E+00,    0.52400E+02,    0.61112E+02
    0.91000E+00,    0.51430E+02,    0.60644E+02
    0.90000E+00,    0.50480E+02,    0.60257E+02
    0.91000E+00,    0.49530E+02,    0.59888E+02
    0.91000E+00,    0.48580E+02,    0.59489E+02
    0.93000E+00,    0.47610E+02,    0.59002E+02
    0.10100E+01,    0.46550E+02,    0.58340E+02
    0.79000E+00,    0.45620E+02,    0.57527E+02
    0.76000E+00,    0.44750E+02,    0.56613E+02
    0.80000E+00,    0.43860E+02,    0.55462E+02
    0.10900E+01,    0.42850E+02,    0.53924E+02
    0.84000E+00,    0.41700E+02,    0.51559E+02
    0.60000E+00,    0.40840E+02,    0.49468E+02
    0.10500E+01,    0.40690E+02,    0.49026E+02
    0.14900E+01,    0.40690E+02,    0.48941E+02
    0.19500E+01,    0.40730E+02,    0.48926E+02
    0.24000E+01,    0.40820E+02,    0.49015E+02
    0.28300E+01,    0.40920E+02,    0.49116E+02
    0.32500E+01,    0.41130E+02,    0.49465E+02
    0.37200E+01,    0.41290E+02,    0.49601E+02
    0.41500E+01,    0.41460E+02,    0.49749E+02
    0.45500E+01,    0.41730E+02,    0.50093E+02
    0.50000E+01,    0.41960E+02,    0.50215E+02
    0.54300E+01,    0.42180E+02,    0.50289E+02
    0.58000E+01,    0.42410E+02,    0.50461E+02
    0.61400E+01,    0.42740E+02,    0.50926E+02
    0.65100E+01,    0.43060E+02,    0.51267E+02
    0.68700E+01,    0.43380E+02,    0.51504E+02
    0.71800E+01,    0.43760E+02,    0.51914E+02
    0.75300E+01,    0.44030E+02,    0.52073E+02
    0.77700E+01,    0.44350E+02,    0.52381E+02
    0.79800E+01,    0.44730E+02,    0.52888E+02
    0.81600E+01,    0.45150E+02,    0.53484E+02
    0.83400E+01,    0.45600E+02,    0.54025E+02
    0.85000E+01,    0.46110E+02,    0.54674E+02
    0.88300E+01,    0.46500E+02,    0.55108E+02
    0.90100E+01,    0.46920E+02,    0.55656E+02
    0.91400E+01,    0.47370E+02,    0.56240E+02
    0.92500E+01,    0.47840E+02,    0.56870E+02
    0.93400E+01,    0.48310E+02,    0.57517E+02
    0.94000E+01,    0.48790E+02,    0.58193E+02
    0.94500E+01,    0.49270E+02,    0.58878E+02
    0.94800E+01,    0.49750E+02,    0.59570E+02
    0.94800E+01,    0.50240E+02,    0.60284E+02
    0.94600E+01,    0.50720E+02,    0.60996E+02
    0.94100E+01,    0.51210E+02,    0.61736E+02
    0.93400E+01,    0.51690E+02,    0.62469E+02
    0.92500E+01,    0.52160E+02,    0.63192E+02
    0.91400E+01,    0.52630E+02,    0.63918E+02
    0.90100E+01,    0.53080E+02,    0.64610E+02
    0.88300E+01,    0.53500E+02,    0.65279E+02
    0.85000E+01,    0.53890E+02,    0.65828E+02
    0.83400E+01,    0.54400E+02,    0.66662E+02
    0.81600E+01,    0.54850E+02,    0.67383E+02
    0.79800E+01,    0.55270E+02,    0.68195E+02
    0.77700E+01,    0.55650E+02,    0.68912E+02
    0.75300E+01,    0.55970E+02,    0.69369E+02
    0.71800E+01,    0.56240E+02,    0.69620E+02
    0.68700E+01,    0.56620E+02,    0.70244E+02
    0.65100E+01,    0.56940E+02,    0.70631E+02
    0.61400E+01,    0.57260E+02,    0.71175E+02
    0.58000E+01,    0.57590E+02,    0.71914E+02
    0.54300E+01,    0.57820E+02,    0.72203E+02
    0.50000E+01,    0.58040E+02,    0.72345E+02
    0.45500E+01,    0.58270E+02,    0.72572E+02
    0.41500E+01,    0.58540E+02,    0.73162E+02
    0.37200E+01,    0.58710E+02,    0.73432E+02
    0.32500E+01,    0.58870E+02,    0.73685E+02
    0.28300E+01,    0.59080E+02,    0.74303E+02
    0.24000E+01,    0.59180E+02,    0.74489E+02
    0.19500E+01,    0.59260E+02,    0.74606E+02
    0.14900E+01,    0.59310E+02,    0.74633E+02
    0.10500E+01,    0.59310E+02,    0.74485E+02
    0.17800E+01,    0.49540E+02,    0.59875E+02
    0.26000E+01,    0.49550E+02,    0.59852E+02
    0.33900E+01,    0.49540E+02,    0.59813E+02
    0.41700E+01,    0.49550E+02,    0.59775E+02
    0.49300E+01,    0.49610E+02,    0.59763E+02
    0.57500E+01,    0.49690E+02,    0.59770E+02
    0.63400E+01,    0.49720E+02,    0.59745E+02
    0.68700E+01,    0.49720E+02,    0.59706E+02
    0.74000E+01,    0.49730E+02,    0.59678E+02
    0.79300E+01,    0.49740E+02,    0.59653E+02
    0.84500E+01,    0.49750E+02,    0.59630E+02
    0.89600E+01,    0.49750E+02,    0.59599E+02
    0.17800E+01,    0.50490E+02,    0.60268E+02
    0.26000E+01,    0.50490E+02,    0.60279E+02
    0.33900E+01,    0.50520E+02,    0.60310E+02
    0.41500E+01,    0.50530E+02,    0.60338E+02
    0.48700E+01,    0.50530E+02,    0.60366E+02
    0.55300E+01,    0.50560E+02,    0.60422E+02
    0.60600E+01,    0.50710E+02,    0.60573E+02
    0.65600E+01,    0.50730E+02,    0.60635E+02
    0.70000E+01,    0.50650E+02,    0.60603E+02
    0.74600E+01,    0.50660E+02,    0.60658E+02
    0.79500E+01,    0.50670E+02,    0.60722E+02
    0.84500E+01,    0.50680E+02,    0.60796E+02
    0.89500E+01,    0.50700E+02,    0.60890E+02
    0.17700E+01,    0.51420E+02,    0.60672E+02
    0.25800E+01,    0.51420E+02,    0.60722E+02
    0.33700E+01,    0.51450E+02,    0.60807E+02
    0.42000E+01,    0.51570E+02,    0.60971E+02
    0.49000E+01,    0.51350E+02,    0.60935E+02
    0.55300E+01,    0.51320E+02,    0.61009E+02
    0.61100E+01,    0.51340E+02,    0.61126E+02
    0.67600E+01,    0.51320E+02,    0.61226E+02
    0.73300E+01,    0.51510E+02,    0.61569E+02
    0.78500E+01,    0.51580E+02,    0.61798E+02
    0.83500E+01,    0.51620E+02,    0.62007E+02
    0.88500E+01,    0.51650E+02,    0.62223E+02
    0.17800E+01,    0.52330E+02,    0.61137E+02
    0.18200E+01,    0.53190E+02,    0.61699E+02
    0.19600E+01,    0.53880E+02,    0.62293E+02
    0.19600E+01,    0.54540E+02,    0.62963E+02
    0.19700E+01,    0.55230E+02,    0.63827E+02
    0.19500E+01,    0.55890E+02,    0.64836E+02
    0.19500E+01,    0.56510E+02,    0.65986E+02
    0.18400E+01,    0.57100E+02,    0.67246E+02
    0.19400E+01,    0.57660E+02,    0.68773E+02
    0.19200E+01,    0.58220E+02,    0.70515E+02
    0.19400E+01,    0.58740E+02,    0.72415E+02
    0.14400E+01,    0.58240E+02,    0.70396E+02
    0.14900E+01,    0.58780E+02,    0.72397E+02
    0.11300E+01,    0.58790E+02,    0.72361E+02
    0.14700E+01,    0.57690E+02,    0.68709E+02
    0.13800E+01,    0.55240E+02,    0.63698E+02
    0.14200E+01,    0.55960E+02,    0.64802E+02
    0.14600E+01,    0.56540E+02,    0.65910E+02
    0.14100E+01,    0.54530E+02,    0.62846E+02
    0.14500E+01,    0.53950E+02,    0.62290E+02
    0.86800E+01,    0.52570E+02,    0.63548E+02
    0.82200E+01,    0.52530E+02,    0.63245E+02
    0.77400E+01,    0.52510E+02,    0.62980E+02
    0.72500E+01,    0.52490E+02,    0.62726E+02
    0.67400E+01,    0.52480E+02,    0.62492E+02
    0.62200E+01,    0.52510E+02,    0.62318E+02
    0.56800E+01,    0.52680E+02,    0.62276E+02
    0.50600E+01,    0.52600E+02,    0.61993E+02
    0.45200E+01,    0.52560E+02,    0.61799E+02
    0.39700E+01,    0.52390E+02,    0.61523E+02
    0.32800E+01,    0.52320E+02,    0.61333E+02
    0.25500E+01,    0.52300E+02,    0.61208E+02
    0.72700E+01,    0.52010E+02,    0.62135E+02
    0.82800E+01,    0.52080E+02,    0.62618E+02
    0.87700E+01,    0.52110E+02,    0.62880E+02
    0.77900E+01,    0.52050E+02,    0.62379E+02
    0.67300E+01,    0.51950E+02,    0.61884E+02
    0.61600E+01,    0.51960E+02,    0.61720E+02
    0.55900E+01,    0.51980E+02,    0.61581E+02
    0.50400E+01,    0.52000E+02,    0.61463E+02
    0.45800E+01,    0.52030E+02,    0.61390E+02
    0.23700E+01,    0.58720E+02,    0.72546E+02
    0.24500E+01,    0.58220E+02,    0.70765E+02
    0.24700E+01,    0.57660E+02,    0.69024E+02
    0.24800E+01,    0.57070E+02,    0.67467E+02
    0.25000E+01,    0.56480E+02,    0.66157E+02
    0.25300E+01,    0.55860E+02,    0.65000E+02
    0.25400E+01,    0.55220E+02,    0.63996E+02
    0.25600E+01,    0.54540E+02,    0.63122E+02
    0.25600E+01,    0.53850E+02,    0.62395E+02
    0.25500E+01,    0.53120E+02,    0.61769E+02
    0.76800E+01,    0.54750E+02,    0.66731E+02
    0.71900E+01,    0.54700E+02,    0.66179E+02
    0.67200E+01,    0.54670E+02,    0.65709E+02
    0.62300E+01,    0.54620E+02,    0.65216E+02
    0.56900E+01,    0.54460E+02,    0.64533E+02
    0.50600E+01,    0.54520E+02,    0.64232E+02
    0.44400E+01,    0.54570E+02,    0.63944E+02
    0.38100E+01,    0.54560E+02,    0.63620E+02
    0.31700E+01,    0.54540E+02,    0.63329E+02
    0.55400E+01,    0.53860E+02,    0.63607E+02
    0.55400E+01,    0.53270E+02,    0.62881E+02
    0.72500E+01,    0.54270E+02,    0.65429E+02
    0.72700E+01,    0.53830E+02,    0.64692E+02
    0.72500E+01,    0.53390E+02,    0.63983E+02
    0.72400E+01,    0.52950E+02,    0.63339E+02
    0.77200E+01,    0.52950E+02,    0.63607E+02
    0.77400E+01,    0.53380E+02,    0.64290E+02
    0.78900E+01,    0.53800E+02,    0.65101E+02
    0.77800E+01,    0.54310E+02,    0.65954E+02
    0.84700E+01,    0.53370E+02,    0.64791E+02
    0.81300E+01,    0.53330E+02,    0.64480E+02
    0.81600E+01,    0.52960E+02,    0.63882E+02
    0.85900E+01,    0.53000E+02,    0.64205E+02
    0.81200E+01,    0.53590E+02,    0.64935E+02
    0.83800E+01,    0.53620E+02,    0.65190E+02
    0.67600E+01,    0.52940E+02,    0.63074E+02
    0.67600E+01,    0.53390E+02,    0.63683E+02
    0.67700E+01,    0.53820E+02,    0.64323E+02
    0.67400E+01,    0.54260E+02,    0.65008E+02
    0.63000E+01,    0.54220E+02,    0.64618E+02
    0.63100E+01,    0.53820E+02,    0.64021E+02
    0.63200E+01,    0.53370E+02,    0.63404E+02
    0.63100E+01,    0.52960E+02,    0.62877E+02
    0.59300E+01,    0.53370E+02,    0.63195E+02
    0.59300E+01,    0.53800E+02,    0.63760E+02
    0.59600E+01,    0.54170E+02,    0.64314E+02
    0.59700E+01,    0.52980E+02,    0.62748E+02
    0.38200E+01,    0.53860E+02,    0.62798E+02
    0.38700E+01,    0.53150E+02,    0.62120E+02
    0.50200E+01,    0.53250E+02,    0.62627E+02
    0.44600E+01,    0.53200E+02,    0.62362E+02
    0.50100E+01,    0.53870E+02,    0.63334E+02
    0.44400E+01,    0.53880E+02,    0.63075E+02
    0.32200E+01,    0.53100E+02,    0.61900E+02
    0.32000E+01,    0.53840E+02,    0.62564E+02
    0.36000E+01,    0.58210E+02,    0.71509E+02
    0.36400E+01,    0.57670E+02,    0.69838E+02
    0.36600E+01,    0.57070E+02,    0.68218E+02
    0.36700E+01,    0.56470E+02,    0.66815E+02
    0.37200E+01,    0.55870E+02,    0.65630E+02
    0.37800E+01,    0.55240E+02,    0.64579E+02
    0.52800E+01,    0.57400E+02,    0.70692E+02
    0.52700E+01,    0.56930E+02,    0.69314E+02
    0.52100E+01,    0.56450E+02,    0.68021E+02
    0.51700E+01,    0.56030E+02,    0.67028E+02
    0.52200E+01,    0.55620E+02,    0.66220E+02
    0.51000E+01,    0.55140E+02,    0.65243E+02
    0.62400E+01,    0.56570E+02,    0.69340E+02
    0.60300E+01,    0.56140E+02,    0.68065E+02
    0.57500E+01,    0.55690E+02,    0.66783E+02
    0.57000E+01,    0.55100E+02,    0.65623E+02
    0.62300E+01,    0.55100E+02,    0.66078E+02
    0.63000E+01,    0.55560E+02,    0.67062E+02
    0.64400E+01,    0.55970E+02,    0.68109E+02
    0.66100E+01,    0.56320E+02,    0.69140E+02
    0.71500E+01,    0.55110E+02,    0.66970E+02
    0.71200E+01,    0.55490E+02,    0.67766E+02
    0.71200E+01,    0.55840E+02,    0.68575E+02
    0.67400E+01,    0.55500E+02,    0.67384E+02
    0.67100E+01,    0.55100E+02,    0.66522E+02
    0.68000E+01,    0.55860E+02,    0.68260E+02
    0.68700E+01,    0.56140E+02,    0.69017E+02
    0.75700E+01,    0.55160E+02,    0.67505E+02
    0.74600E+01,    0.55520E+02,    0.68214E+02
    0.73700E+01,    0.55780E+02,    0.68734E+02
    0.56400E+01,    0.56370E+02,    0.68229E+02
    0.55300E+01,    0.56020E+02,    0.67333E+02
    0.57800E+01,    0.56880E+02,    0.69651E+02
    0.56300E+01,    0.57280E+02,    0.70721E+02
    0.47400E+01,    0.56490E+02,    0.67701E+02
    0.42400E+01,    0.56490E+02,    0.67283E+02
    0.42900E+01,    0.55920E+02,    0.66107E+02
    0.44900E+01,    0.55310E+02,    0.65082E+02
    0.47600E+01,    0.56020E+02,    0.66671E+02
    0.48000E+01,    0.55650E+02,    0.65968E+02
    0.48300E+01,    0.57540E+02,    0.70607E+02
    0.42500E+01,    0.57740E+02,    0.70547E+02
    0.47600E+01,    0.57010E+02,    0.69028E+02
    0.42300E+01,    0.57070E+02,    0.68689E+02
    0.40100E+01,    0.58160E+02,    0.71725E+02
    0.30700E+01,    0.57070E+02,    0.67806E+02
    0.31200E+01,    0.55860E+02,    0.65275E+02
    0.31000E+01,    0.56470E+02,    0.66453E+02
    0.31500E+01,    0.55220E+02,    0.64241E+02
    0.30200E+01,    0.58340E+02,    0.71467E+02
    0.30500E+01,    0.57680E+02,    0.69423E+02
    0.27400E+01,    0.58700E+02,    0.72704E+02
    0.89100E+01,    0.51180E+02,    0.61559E+02
    0.84100E+01,    0.51150E+02,    0.61397E+02
    0.74500E+01,    0.51080E+02,    0.61115E+02
    0.70600E+01,    0.51030E+02,    0.60997E+02
    0.79200E+01,    0.51130E+02,    0.61264E+02
    0.89700E+01,    0.50220E+02,    0.60233E+02
    0.84600E+01,    0.50210E+02,    0.60202E+02
    0.79500E+01,    0.50200E+02,    0.60177E+02
    0.74400E+01,    0.50190E+02,    0.60157E+02
    0.69400E+01,    0.50200E+02,    0.60160E+02
    0.64600E+01,    0.50200E+02,    0.60155E+02
    0.60700E+01,    0.50200E+02,    0.60153E+02
    0.88300E+01,    0.48350E+02,    0.57754E+02
    0.83300E+01,    0.48370E+02,    0.57949E+02
    0.78100E+01,    0.48380E+02,    0.58128E+02
    0.72900E+01,    0.48390E+02,    0.58298E+02
    0.67600E+01,    0.48430E+02,    0.58492E+02
    0.62300E+01,    0.48510E+02,    0.58708E+02
    0.57100E+01,    0.48780E+02,    0.59062E+02
    0.49700E+01,    0.48730E+02,    0.59154E+02
    0.42200E+01,    0.48490E+02,    0.59136E+02
    0.33800E+01,    0.48590E+02,    0.59303E+02
    0.25900E+01,    0.48600E+02,    0.59392E+02
    0.17800E+01,    0.48600E+02,    0.59456E+02
    0.19400E+01,    0.41260E+02,    0.50253E+02
    0.19200E+01,    0.41780E+02,    0.51457E+02
    0.19400E+01,    0.42340E+02,    0.52625E+02
    0.18400E+01,    0.42900E+02,    0.53717E+02
    0.19500E+01,    0.43490E+02,    0.54663E+02
    0.19500E+01,    0.44110E+02,    0.55579E+02
    0.19700E+01,    0.44770E+02,    0.56428E+02
    0.19600E+01,    0.45460E+02,    0.57195E+02
    0.19600E+01,    0.46120E+02,    0.57819E+02
    0.18200E+01,    0.46810E+02,    0.58399E+02
    0.17800E+01,    0.47680E+02,    0.58972E+02
    0.14400E+01,    0.41760E+02,    0.51538E+02
    0.14700E+01,    0.42310E+02,    0.52677E+02
    0.14900E+01,    0.41220E+02,    0.50266E+02
    0.11300E+01,    0.41210E+02,    0.50295E+02
    0.13800E+01,    0.44760E+02,    0.56538E+02
    0.14100E+01,    0.45470E+02,    0.57301E+02
    0.14500E+01,    0.46050E+02,    0.57822E+02
    0.14200E+01,    0.44040E+02,    0.55607E+02
    0.14600E+01,    0.43450E+02,    0.54711E+02
    0.25600E+01,    0.47720E+02,    0.58897E+02
    0.32900E+01,    0.47700E+02,    0.58763E+02
    0.39800E+01,    0.47630E+02,    0.58563E+02
    0.45300E+01,    0.47450E+02,    0.58276E+02
    0.50700E+01,    0.47410E+02,    0.58079E+02
    0.57000E+01,    0.47330E+02,    0.57795E+02
    0.62300E+01,    0.47470E+02,    0.57711E+02
    0.67400E+01,    0.47490E+02,    0.57525E+02
    0.72400E+01,    0.47490E+02,    0.57312E+02
    0.77400E+01,    0.47480E+02,    0.57077E+02
    0.82200E+01,    0.47470E+02,    0.56842E+02
    0.86800E+01,    0.47430E+02,    0.56567E+02
    0.72600E+01,    0.47940E+02,    0.57816E+02
    0.82700E+01,    0.47910E+02,    0.57391E+02
    0.77700E+01,    0.47930E+02,    0.57613E+02
    0.87600E+01,    0.47880E+02,    0.57145E+02
    0.67300E+01,    0.47960E+02,    0.58027E+02
    0.62100E+01,    0.47990E+02,    0.58232E+02
    0.56600E+01,    0.48030E+02,    0.58439E+02
    0.50800E+01,    0.48030E+02,    0.58597E+02
    0.46000E+01,    0.48000E+02,    0.58683E+02
    0.25500E+01,    0.46890E+02,    0.58333E+02
    0.25600E+01,    0.46150E+02,    0.57722E+02
    0.25600E+01,    0.45460E+02,    0.57051E+02
    0.25400E+01,    0.44780E+02,    0.56283E+02
    0.25300E+01,    0.44140E+02,    0.55445E+02
    0.25000E+01,    0.43520E+02,    0.54530E+02
    0.24800E+01,    0.42930E+02,    0.53550E+02
    0.24700E+01,    0.42340E+02,    0.52448E+02
    0.24500E+01,    0.41780E+02,    0.51289E+02
    0.23700E+01,    0.41280E+02,    0.50168E+02
    0.31700E+01,    0.45460E+02,    0.56865E+02
    0.38100E+01,    0.45440E+02,    0.56607E+02
    0.44400E+01,    0.45430E+02,    0.56321E+02
    0.50600E+01,    0.45480E+02,    0.56069E+02
    0.56900E+01,    0.45540E+02,    0.55806E+02
    0.62300E+01,    0.45380E+02,    0.55232E+02
    0.67200E+01,    0.45330E+02,    0.54823E+02
    0.71900E+01,    0.45300E+02,    0.54438E+02
    0.76800E+01,    0.45250E+02,    0.53995E+02
    0.55400E+01,    0.46140E+02,    0.56597E+02
    0.55400E+01,    0.46730E+02,    0.57240E+02
    0.38200E+01,    0.46140E+02,    0.57342E+02
    0.38800E+01,    0.46860E+02,    0.57980E+02
    0.32300E+01,    0.46900E+02,    0.58190E+02
    0.32000E+01,    0.46160E+02,    0.57562E+02
    0.50300E+01,    0.46760E+02,    0.57488E+02
    0.44700E+01,    0.46810E+02,    0.57743E+02
    0.44400E+01,    0.46120E+02,    0.57085E+02
    0.50100E+01,    0.46130E+02,    0.56845E+02
    0.72400E+01,    0.47050E+02,    0.56787E+02
    0.72500E+01,    0.46610E+02,    0.56229E+02
    0.72700E+01,    0.46170E+02,    0.55633E+02
    0.72500E+01,    0.45730E+02,    0.55031E+02
    0.77200E+01,    0.47050E+02,    0.56539E+02
    0.77400E+01,    0.46620E+02,    0.55955E+02
    0.78900E+01,    0.46200E+02,    0.55280E+02
    0.77800E+01,    0.45690E+02,    0.54597E+02
    0.81300E+01,    0.46670E+02,    0.55785E+02
    0.84700E+01,    0.46630E+02,    0.55516E+02
    0.81600E+01,    0.47040E+02,    0.56291E+02
    0.85900E+01,    0.47000E+02,    0.56005E+02
    0.83800E+01,    0.46380E+02,    0.55191E+02
    0.81200E+01,    0.46410E+02,    0.55408E+02
    0.67400E+01,    0.45740E+02,    0.55387E+02
    0.67700E+01,    0.46180E+02,    0.55955E+02
    0.67600E+01,    0.46610E+02,    0.56501E+02
    0.67600E+01,    0.47050E+02,    0.57023E+02
    0.63000E+01,    0.45780E+02,    0.55721E+02
    0.63100E+01,    0.46180E+02,    0.56223E+02
    0.63200E+01,    0.46630E+02,    0.56756E+02
    0.63200E+01,    0.47040E+02,    0.57218E+02
    0.59300E+01,    0.46630E+02,    0.56950E+02
    0.59300E+01,    0.46200E+02,    0.56456E+02
    0.59600E+01,    0.45830E+02,    0.55984E+02
    0.59700E+01,    0.47020E+02,    0.57350E+02
    0.37800E+01,    0.44760E+02,    0.55789E+02
    0.37200E+01,    0.44130E+02,    0.54935E+02
    0.36700E+01,    0.43530E+02,    0.54021E+02
    0.36600E+01,    0.42930E+02,    0.52996E+02
    0.36400E+01,    0.42330E+02,    0.51879E+02
    0.36000E+01,    0.41790E+02,    0.50790E+02
    0.51000E+01,    0.44860E+02,    0.55233E+02
    0.52200E+01,    0.44380E+02,    0.54457E+02
    0.51700E+01,    0.43970E+02,    0.53841E+02
    0.52100E+01,    0.43550E+02,    0.53111E+02
    0.52700E+01,    0.43070E+02,    0.52198E+02
    0.52800E+01,    0.42600E+02,    0.51267E+02
    0.57000E+01,    0.44900E+02,    0.54917E+02
    0.57500E+01,    0.44310E+02,    0.54015E+02
    0.60300E+01,    0.43860E+02,    0.53058E+02
    0.62400E+01,    0.43430E+02,    0.52151E+02
    0.62300E+01,    0.44900E+02,    0.54546E+02
    0.63000E+01,    0.44440E+02,    0.53790E+02
    0.64400E+01,    0.44030E+02,    0.53013E+02
    0.66100E+01,    0.43680E+02,    0.52274E+02
    0.71500E+01,    0.44890E+02,    0.53831E+02
    0.71200E+01,    0.44510E+02,    0.53237E+02
    0.71200E+01,    0.44160E+02,    0.52650E+02
    0.75700E+01,    0.44840E+02,    0.53413E+02
    0.74600E+01,    0.44480E+02,    0.52896E+02
    0.73700E+01,    0.44220E+02,    0.52526E+02
    0.67400E+01,    0.44500E+02,    0.53534E+02
    0.68000E+01,    0.44140E+02,    0.52890E+02
    0.68700E+01,    0.43860E+02,    0.52349E+02
    0.67100E+01,    0.44900E+02,    0.54188E+02
    0.56400E+01,    0.43630E+02,    0.52951E+02
    0.57800E+01,    0.43120E+02,    0.51953E+02
    0.56300E+01,    0.42720E+02,    0.51240E+02
    0.55300E+01,    0.43980E+02,    0.53608E+02
    0.42400E+01,    0.43510E+02,    0.53666E+02
    0.47400E+01,    0.43510E+02,    0.53352E+02
    0.44900E+01,    0.44690E+02,    0.55371E+02
    0.42900E+01,    0.44080E+02,    0.54557E+02
    0.47600E+01,    0.43980E+02,    0.54118E+02
    0.48000E+01,    0.44350E+02,    0.54660E+02
    0.42500E+01,    0.42260E+02,    0.51393E+02
    0.48300E+01,    0.42460E+02,    0.51337E+02
    0.47600E+01,    0.42990E+02,    0.52407E+02
    0.42300E+01,    0.42930E+02,    0.52654E+02
    0.40100E+01,    0.41840E+02,    0.50644E+02
    0.30700E+01,    0.42930E+02,    0.53298E+02
    0.31200E+01,    0.44140E+02,    0.55221E+02
    0.31500E+01,    0.44780E+02,    0.56074E+02
    0.31000E+01,    0.43530E+02,    0.54300E+02
    0.30200E+01,    0.41660E+02,    0.50829E+02
    0.30500E+01,    0.42330E+02,    0.52187E+02
    0.27400E+01,    0.41300E+02,    0.50069E+02
    0.73600E+01,    0.49280E+02,    0.59217E+02
    0.73200E+01,    0.48840E+02,    0.58767E+02
    0.83800E+01,    0.48820E+02,    0.58494E+02
    0.84200E+01,    0.49280E+02,    0.59054E+02
    0.78500E+01,    0.48830E+02,    0.58634E+02
    0.78900E+01,    0.49280E+02,    0.59137E+02
    0.88900E+01,    0.48810E+02,    0.58353E+02
    0.89400E+01,    0.49280E+02,    0.58972E+02
    0.63600E+01,    0.49290E+02,    0.59371E+02
    0.63400E+01,    0.48900E+02,    0.59030E+02
    0.68000E+01,    0.48850E+02,    0.58890E+02
    0.68400E+01,    0.49280E+02,    0.59293E+02
    0.59900E+01,    0.48980E+02,    0.59164E+02
    0.60200E+01,    0.49310E+02,    0.59435E+02
