 X,    Y,   V  
    0.85000E+01,    0.43140E+02,    0.20321E+01
    0.88000E+01,    0.41490E+02,    0.19647E+01
    0.91000E+01,    0.42220E+02,    0.20036E+01
    0.91900E+01,    0.42700E+02,    0.20279E+01
    0.79400E+01,    0.41300E+02,    0.19389E+01
    0.82100E+01,    0.41030E+02,    0.19335E+01
    0.81900E+01,    0.41510E+02,    0.19529E+01
    0.84000E+01,    0.41350E+02,    0.19506E+01
    0.76200E+01,    0.41030E+02,    0.19211E+01
    0.79200E+01,    0.40850E+02,    0.19203E+01
    0.66700E+01,    0.40920E+02,    0.18953E+01
    0.65100E+01,    0.41170E+02,    0.18997E+01
    0.89900E+01,    0.43740E+02,    0.20739E+01
    0.92500E+01,    0.43600E+02,    0.20733E+01
    0.65800E+01,    0.39720E+02,    0.18523E+01
    0.73300E+01,    0.39820E+02,    0.18691E+01
    0.79200E+01,    0.39930E+02,    0.18834E+01
    0.59300E+01,    0.39690E+02,    0.18392E+01
    0.45800E+01,    0.39850E+02,    0.18180E+01
    0.99700E+01,    0.45490E+02,    0.21928E+01
    0.35500E+01,    0.39610E+02,    0.17947E+01
    0.31000E+01,    0.39530E+02,    0.17861E+01
    0.21900E+01,    0.39330E+02,    0.17714E+01
    0.17500E+01,    0.39220E+02,    0.17656E+01
    0.54300E+01,    0.37590E+02,    0.17619E+01
    0.89900E+01,    0.38180E+02,    0.18241E+01
    0.78000E+01,    0.37960E+02,    0.18018E+01
    0.67400E+01,    0.37630E+02,    0.17773E+01
    0.88600E+01,    0.36880E+02,    0.17663E+01
    0.79400E+01,    0.36980E+02,    0.17625E+01
    0.96400E+01,    0.38820E+02,    0.18589E+01
    0.40700E+01,    0.37660E+02,    0.17506E+01
    0.29300E+01,    0.37760E+02,    0.17425E+01
    0.11480E+02,    0.40330E+02,    0.19492E+01
    0.12450E+02,    0.40260E+02,    0.19551E+01
    0.11120E+02,    0.44380E+02,    0.21502E+01
    0.11760E+02,    0.44340E+02,    0.21568E+01
    0.12400E+02,    0.44310E+02,    0.21626E+01
    0.12990E+02,    0.44260E+02,    0.21657E+01
    0.11230E+02,    0.46270E+02,    0.22602E+01
    0.11870E+02,    0.46170E+02,    0.22618E+01
    0.12490E+02,    0.46100E+02,    0.22639E+01
    0.13130E+02,    0.46060E+02,    0.22669E+01
    0.11400E+02,    0.47430E+02,    0.23333E+01
    0.11980E+02,    0.47340E+02,    0.23329E+01
    0.12560E+02,    0.47270E+02,    0.23331E+01
    0.13140E+02,    0.47230E+02,    0.23345E+01
    0.12040E+02,    0.47890E+02,    0.23671E+01
    0.12590E+02,    0.47820E+02,    0.23663E+01
    0.13150E+02,    0.47780E+02,    0.23669E+01
    0.11480E+02,    0.47970E+02,    0.23681E+01
    0.11920E+02,    0.46770E+02,    0.22979E+01
    0.12530E+02,    0.46700E+02,    0.22991E+01
    0.13140E+02,    0.46660E+02,    0.23013E+01
    0.11330E+02,    0.46860E+02,    0.22972E+01
    0.11790E+02,    0.44940E+02,    0.21903E+01
    0.11810E+02,    0.45560E+02,    0.22257E+01
    0.11130E+02,    0.45000E+02,    0.21848E+01
    0.11150E+02,    0.45640E+02,    0.22218E+01
    0.13060E+02,    0.44830E+02,    0.21975E+01
    0.12420E+02,    0.44890E+02,    0.21947E+01
    0.13100E+02,    0.45440E+02,    0.22317E+01
    0.12460E+02,    0.45490E+02,    0.22287E+01
    0.11570E+02,    0.41180E+02,    0.19915E+01
    0.11670E+02,    0.41960E+02,    0.20314E+01
    0.11830E+02,    0.42590E+02,    0.20651E+01
    0.11820E+02,    0.43180E+02,    0.20956E+01
    0.11780E+02,    0.43760E+02,    0.21257E+01
    0.11110E+02,    0.43760E+02,    0.21167E+01
    0.11180E+02,    0.43160E+02,    0.20862E+01
    0.11240E+02,    0.42660E+02,    0.20612E+01
    0.12550E+02,    0.41860E+02,    0.20357E+01
    0.12400E+02,    0.43770E+02,    0.21334E+01
    0.12540E+02,    0.43220E+02,    0.21058E+01
    0.12570E+02,    0.42560E+02,    0.20717E+01
    0.12920E+02,    0.43800E+02,    0.21403E+01
    0.12490E+02,    0.41080E+02,    0.19960E+01
    0.11210E+02,    0.37600E+02,    0.18178E+01
    0.12280E+02,    0.37510E+02,    0.18212E+01
    0.11420E+02,    0.39460E+02,    0.19069E+01
    0.11330E+02,    0.38560E+02,    0.18636E+01
    0.12390E+02,    0.39390E+02,    0.19121E+01
    0.12340E+02,    0.38480E+02,    0.18679E+01
    0.11010E+02,    0.35310E+02,    0.17102E+01
    0.12180E+02,    0.35280E+02,    0.17150E+01
    0.11100E+02,    0.36510E+02,    0.17664E+01
    0.12240E+02,    0.36450E+02,    0.17706E+01
    0.85100E+01,    0.30220E+02,    0.14657E+01
    0.84500E+01,    0.31600E+02,    0.15291E+01
    0.84200E+01,    0.32860E+02,    0.15860E+01
    0.41200E+01,    0.30260E+02,    0.14577E+01
    0.39000E+01,    0.32260E+02,    0.15445E+01
    0.63800E+01,    0.30550E+02,    0.14756E+01
    0.57300E+01,    0.32460E+02,    0.15584E+01
    0.71200E+01,    0.32830E+02,    0.15794E+01
    0.73300E+01,    0.31650E+02,    0.15276E+01
    0.10770E+02,    0.30660E+02,    0.14925E+01
    0.10860E+02,    0.32560E+02,    0.15817E+01
    0.96400E+01,    0.32810E+02,    0.15886E+01
    0.96400E+01,    0.31690E+02,    0.15371E+01
    0.12060E+02,    0.32750E+02,    0.15950E+01
    0.12030E+02,    0.31650E+02,    0.15427E+01
    0.14380E+02,    0.39300E+02,    0.19216E+01
    0.15380E+02,    0.39250E+02,    0.19246E+01
    0.16410E+02,    0.39180E+02,    0.19259E+01
    0.17540E+02,    0.39130E+02,    0.19278E+01
    0.18690E+02,    0.39140E+02,    0.19322E+01
    0.19810E+02,    0.39180E+02,    0.19374E+01
    0.20850E+02,    0.39170E+02,    0.19394E+01
    0.14380E+02,    0.44030E+02,    0.21643E+01
    0.15170E+02,    0.43990E+02,    0.21670E+01
    0.15970E+02,    0.43960E+02,    0.21696E+01
    0.16800E+02,    0.43910E+02,    0.21705E+01
    0.17700E+02,    0.43860E+02,    0.21712E+01
    0.18610E+02,    0.43840E+02,    0.21730E+01
    0.19500E+02,    0.43810E+02,    0.21737E+01
    0.20330E+02,    0.43790E+02,    0.21745E+01
    0.21180E+02,    0.43570E+02,    0.21648E+01
    0.17750E+02,    0.44710E+02,    0.22161E+01
    0.17810E+02,    0.45550E+02,    0.22607E+01
    0.17930E+02,    0.46350E+02,    0.23036E+01
    0.18020E+02,    0.47110E+02,    0.23444E+01
    0.16000E+02,    0.44720E+02,    0.22101E+01
    0.15980E+02,    0.45470E+02,    0.22503E+01
    0.15850E+02,    0.46110E+02,    0.22845E+01
    0.15880E+02,    0.46740E+02,    0.23190E+01
    0.15990E+02,    0.47360E+02,    0.23534E+01
    0.14450E+02,    0.46050E+02,    0.22748E+01
    0.15160E+02,    0.46110E+02,    0.22816E+01
    0.14290E+02,    0.47740E+02,    0.23694E+01
    0.14290E+02,    0.47220E+02,    0.23397E+01
    0.14410E+02,    0.46690E+02,    0.23104E+01
    0.15370E+02,    0.47490E+02,    0.23589E+01
    0.15110E+02,    0.46850E+02,    0.23223E+01
    0.14820E+02,    0.47670E+02,    0.23672E+01
    0.14750E+02,    0.47250E+02,    0.23433E+01
    0.14440E+02,    0.44710E+02,    0.22013E+01
    0.15210E+02,    0.44700E+02,    0.22052E+01
    0.15200E+02,    0.45410E+02,    0.22435E+01
    0.14470E+02,    0.45390E+02,    0.22385E+01
    0.17280E+02,    0.47180E+02,    0.23467E+01
    0.17150E+02,    0.46460E+02,    0.23076E+01
    0.16840E+02,    0.45670E+02,    0.22642E+01
    0.16850E+02,    0.44740E+02,    0.22146E+01
    0.16630E+02,    0.47270E+02,    0.23501E+01
    0.16510E+02,    0.46650E+02,    0.23161E+01
    0.16410E+02,    0.46140E+02,    0.22881E+01
    0.19530E+02,    0.44650E+02,    0.22175E+01
    0.19560E+02,    0.45470E+02,    0.22605E+01
    0.19570E+02,    0.46290E+02,    0.23036E+01
    0.19550E+02,    0.47020E+02,    0.23420E+01
    0.18690E+02,    0.45500E+02,    0.22602E+01
    0.18750E+02,    0.46290E+02,    0.23021E+01
    0.18790E+02,    0.47050E+02,    0.23425E+01
    0.18650E+02,    0.44660E+02,    0.22160E+01
    0.20440E+02,    0.45490E+02,    0.22631E+01
    0.21380E+02,    0.45520E+02,    0.22660E+01
    0.20410E+02,    0.46340E+02,    0.23075E+01
    0.20270E+02,    0.47050E+02,    0.23445E+01
    0.21350E+02,    0.46590E+02,    0.23217E+01
    0.20860E+02,    0.47100E+02,    0.23478E+01
    0.20410E+02,    0.44610E+02,    0.22172E+01
    0.21330E+02,    0.44560E+02,    0.22162E+01
    0.17560E+02,    0.40150E+02,    0.19795E+01
    0.17560E+02,    0.41140E+02,    0.20299E+01
    0.17550E+02,    0.42110E+02,    0.20797E+01
    0.17630E+02,    0.43020E+02,    0.21271E+01
    0.16450E+02,    0.41130E+02,    0.20248E+01
    0.15400E+02,    0.41060E+02,    0.20160E+01
    0.14400E+02,    0.41030E+02,    0.20085E+01
    0.15410E+02,    0.40160E+02,    0.19704E+01
    0.14400E+02,    0.40180E+02,    0.19656E+01
    0.16460E+02,    0.40160E+02,    0.19755E+01
    0.14290E+02,    0.43320E+02,    0.21260E+01
    0.14300E+02,    0.42590E+02,    0.20878E+01
    0.14370E+02,    0.41840E+02,    0.20496E+01
    0.16360E+02,    0.42190E+02,    0.20789E+01
    0.15320E+02,    0.41920E+02,    0.20596E+01
    0.16670E+02,    0.43080E+02,    0.21265E+01
    0.15900E+02,    0.43250E+02,    0.21318E+01
    0.15130E+02,    0.43290E+02,    0.21298E+01
    0.15140E+02,    0.42620E+02,    0.20948E+01
    0.15800E+02,    0.42680E+02,    0.21015E+01
    0.20870E+02,    0.41290E+02,    0.20471E+01
    0.19760E+02,    0.41220E+02,    0.20409E+01
    0.18660E+02,    0.41160E+02,    0.20347E+01
    0.19790E+02,    0.40180E+02,    0.19880E+01
    0.20880E+02,    0.40210E+02,    0.19922E+01
    0.18680E+02,    0.40160E+02,    0.19838E+01
    0.18600E+02,    0.42990E+02,    0.21287E+01
    0.18630E+02,    0.42130E+02,    0.20844E+01
    0.20810E+02,    0.42530E+02,    0.21106E+01
    0.19680E+02,    0.42220E+02,    0.20920E+01
    0.19500E+02,    0.43040E+02,    0.21338E+01
    0.20220E+02,    0.43100E+02,    0.21386E+01
    0.14500E+02,    0.32730E+02,    0.16022E+01
    0.15820E+02,    0.32480E+02,    0.15938E+01
    0.17360E+02,    0.32500E+02,    0.15986E+01
    0.18960E+02,    0.32630E+02,    0.16086E+01
    0.20480E+02,    0.32630E+02,    0.16115E+01
    0.17480E+02,    0.38060E+02,    0.18739E+01
    0.17390E+02,    0.36860E+02,    0.18138E+01
    0.17400E+02,    0.35500E+02,    0.17464E+01
    0.17420E+02,    0.34060E+02,    0.16755E+01
    0.18870E+02,    0.35580E+02,    0.17545E+01
    0.20340E+02,    0.35710E+02,    0.17644E+01
    0.18710E+02,    0.38080E+02,    0.18789E+01
    0.18780E+02,    0.36910E+02,    0.18205E+01
    0.20150E+02,    0.37120E+02,    0.18345E+01
    0.19860E+02,    0.38170E+02,    0.18865E+01
    0.20780E+02,    0.38330E+02,    0.18968E+01
    0.20470E+02,    0.34230E+02,    0.16909E+01
    0.18910E+02,    0.34110E+02,    0.16816E+01
    0.14630E+02,    0.35360E+02,    0.17299E+01
    0.15970E+02,    0.35470E+02,    0.17403E+01
    0.14350E+02,    0.38410E+02,    0.18775E+01
    0.14360E+02,    0.37540E+02,    0.18348E+01
    0.14570E+02,    0.36580E+02,    0.17890E+01
    0.15870E+02,    0.36940E+02,    0.18122E+01
    0.15290E+02,    0.38370E+02,    0.18804E+01
    0.16270E+02,    0.38140E+02,    0.18733E+01
    0.15180E+02,    0.37620E+02,    0.18428E+01
    0.14620E+02,    0.34060E+02,    0.16668E+01
    0.15930E+02,    0.34020E+02,    0.16692E+01
    0.19460E+02,    0.29520E+02,    0.14560E+01
    0.19020E+02,    0.31060E+02,    0.15312E+01
    0.15390E+02,    0.30520E+02,    0.14975E+01
    0.17400E+02,    0.30920E+02,    0.15212E+01
    0.17720E+02,    0.29350E+02,    0.14448E+01
    0.14380E+02,    0.31610E+02,    0.15478E+01
    0.20420E+02,    0.31350E+02,    0.15480E+01
    0.23610E+02,    0.36220E+02,    0.17959E+01
    0.25430E+02,    0.36830E+02,    0.18290E+01
    0.27680E+02,    0.36140E+02,    0.17966E+01
    0.30320E+02,    0.36120E+02,    0.17977E+01
    0.32940E+02,    0.36790E+02,    0.18329E+01
    0.36140E+02,    0.37040E+02,    0.18468E+01
    0.32330E+02,    0.39790E+02,    0.19836E+01
    0.32410E+02,    0.42140E+02,    0.21022E+01
    0.32520E+02,    0.44340E+02,    0.22134E+01
    0.23200E+02,    0.42300E+02,    0.21029E+01
    0.24290E+02,    0.42170E+02,    0.20977E+01
    0.25420E+02,    0.42030E+02,    0.20919E+01
    0.26690E+02,    0.41840E+02,    0.20835E+01
    0.28020E+02,    0.41810E+02,    0.20830E+01
    0.29350E+02,    0.41910E+02,    0.20890E+01
    0.30670E+02,    0.42350E+02,    0.21120E+01
    0.28110E+02,    0.43160E+02,    0.21516E+01
    0.28380E+02,    0.44490E+02,    0.22193E+01
    0.28290E+02,    0.45700E+02,    0.22808E+01
    0.26990E+02,    0.44560E+02,    0.22221E+01
    0.25610E+02,    0.44770E+02,    0.22318E+01
    0.24420E+02,    0.44490E+02,    0.22165E+01
    0.23360E+02,    0.44460E+02,    0.22138E+01
    0.25570E+02,    0.43330E+02,    0.21582E+01
    0.26830E+02,    0.43250E+02,    0.21552E+01
    0.24400E+02,    0.43370E+02,    0.21591E+01
    0.23300E+02,    0.43380E+02,    0.21583E+01
    0.23400E+02,    0.46370E+02,    0.23122E+01
    0.24310E+02,    0.46290E+02,    0.23088E+01
    0.25160E+02,    0.46210E+02,    0.23052E+01
    0.26030E+02,    0.45940E+02,    0.22919E+01
    0.27130E+02,    0.45790E+02,    0.22848E+01
    0.23360E+02,    0.45420E+02,    0.22632E+01
    0.24280E+02,    0.45430E+02,    0.22645E+01
    0.25020E+02,    0.45460E+02,    0.22667E+01
    0.30150E+02,    0.44490E+02,    0.22201E+01
    0.29300E+02,    0.45700E+02,    0.22812E+01
    0.29190E+02,    0.43200E+02,    0.21543E+01
    0.27930E+02,    0.38480E+02,    0.19146E+01
    0.27990E+02,    0.40230E+02,    0.20030E+01
    0.23180E+02,    0.39010E+02,    0.19357E+01
    0.24550E+02,    0.39330E+02,    0.19539E+01
    0.26100E+02,    0.38700E+02,    0.19239E+01
    0.26470E+02,    0.40400E+02,    0.20103E+01
    0.23100E+02,    0.41170E+02,    0.20451E+01
    0.23050E+02,    0.40140E+02,    0.19927E+01
    0.25150E+02,    0.40670E+02,    0.20225E+01
    0.24120E+02,    0.41070E+02,    0.20415E+01
    0.23910E+02,    0.40140E+02,    0.19940E+01
    0.23200E+02,    0.37730E+02,    0.18711E+01
    0.24400E+02,    0.37900E+02,    0.18815E+01
    0.29530E+02,    0.40430E+02,    0.20143E+01
    0.30030E+02,    0.38630E+02,    0.19238E+01
    0.30840E+02,    0.40810E+02,    0.20343E+01
    0.36730E+02,    0.43350E+02,    0.21645E+01
    0.35540E+02,    0.40420E+02,    0.20166E+01
    0.38960E+02,    0.42690E+02,    0.21317E+01
    0.38420E+02,    0.39950E+02,    0.19937E+01
    0.34620E+02,    0.44080E+02,    0.22009E+01
    0.34180E+02,    0.42220E+02,    0.21069E+01
    0.30750E+02,    0.32650E+02,    0.16239E+01
    0.35350E+02,    0.34070E+02,    0.16974E+01
    0.34360E+02,    0.31130E+02,    0.15497E+01
    0.37900E+02,    0.33980E+02,    0.16938E+01
    0.37630E+02,    0.30990E+02,    0.15439E+01
    0.32990E+02,    0.34580E+02,    0.17219E+01
    0.24400E+02,    0.32630E+02,    0.16173E+01
    0.27010E+02,    0.33480E+02,    0.16626E+01
    0.23880E+02,    0.34570E+02,    0.17135E+01
    0.25440E+02,    0.34870E+02,    0.17306E+01
    0.24560E+02,    0.30370E+02,    0.15049E+01
    0.26880E+02,    0.30670E+02,    0.15220E+01
    0.41700E+01,    0.71970E+02,    0.36428E+01
    0.62600E+01,    0.71990E+02,    0.36409E+01
    0.83700E+01,    0.72130E+02,    0.36439E+01
    0.10570E+02,    0.72400E+02,    0.36528E+01
    0.13030E+02,    0.73290E+02,    0.36913E+01
    0.16080E+02,    0.73080E+02,    0.36765E+01
    0.19000E+02,    0.72950E+02,    0.36661E+01
    0.22000E+02,    0.72620E+02,    0.36463E+01
    0.25150E+02,    0.72300E+02,    0.36273E+01
    0.28670E+02,    0.71810E+02,    0.36002E+01
    0.33330E+02,    0.71790E+02,    0.35967E+01
    0.39500E+01,    0.81790E+02,    0.41085E+01
    0.57900E+01,    0.81740E+02,    0.41055E+01
    0.74400E+01,    0.81780E+02,    0.41068E+01
    0.93100E+01,    0.82420E+02,    0.41371E+01
    0.12080E+02,    0.81720E+02,    0.41015E+01
    0.15550E+02,    0.82170E+02,    0.41216E+01
    0.18890E+02,    0.82280E+02,    0.41252E+01
    0.22290E+02,    0.82060E+02,    0.41126E+01
    0.25710E+02,    0.81630E+02,    0.40898E+01
    0.29380E+02,    0.81050E+02,    0.40595E+01
    0.33760E+02,    0.79030E+02,    0.39576E+01
    0.18690E+02,    0.86140E+02,    0.43155E+01
    0.29350E+02,    0.85380E+02,    0.42746E+01
    0.33940E+02,    0.84640E+02,    0.42367E+01
    0.25680E+02,    0.85160E+02,    0.42647E+01
    0.22160E+02,    0.85340E+02,    0.42748E+01
    0.22060E+02,    0.88240E+02,    0.44183E+01
    0.25370E+02,    0.88030E+02,    0.44070E+01
    0.46900E+01,    0.87420E+02,    0.43823E+01
    0.67600E+01,    0.86310E+02,    0.43277E+01
    0.83700E+01,    0.85210E+02,    0.42736E+01
    0.96400E+01,    0.84300E+02,    0.42286E+01
    0.11300E+02,    0.85360E+02,    0.42799E+01
    0.15030E+02,    0.85500E+02,    0.42854E+01
    0.53200E+01,    0.90050E+02,    0.45110E+01
    0.10320E+02,    0.88820E+02,    0.44498E+01
    0.79300E+01,    0.87890E+02,    0.44048E+01
    0.91700E+01,    0.86120E+02,    0.43178E+01
    0.14670E+02,    0.88560E+02,    0.44359E+01
    0.47100E+01,    0.92760E+02,    0.46441E+01
    0.41200E+01,    0.91510E+02,    0.45828E+01
    0.76900E+01,    0.83840E+02,    0.42069E+01
    0.70100E+01,    0.83030E+02,    0.41677E+01
    0.57300E+01,    0.83280E+02,    0.41803E+01
    0.40200E+01,    0.83610E+02,    0.41967E+01
    0.42400E+01,    0.85390E+02,    0.42833E+01
    0.61500E+01,    0.84760E+02,    0.42522E+01
    0.22180E+02,    0.75680E+02,    0.37974E+01
    0.22260E+02,    0.78740E+02,    0.39486E+01
    0.10040E+02,    0.74360E+02,    0.37471E+01
    0.98400E+01,    0.76220E+02,    0.38365E+01
    0.96600E+01,    0.78230E+02,    0.39336E+01
    0.94200E+01,    0.80160E+02,    0.40272E+01
    0.61500E+01,    0.74060E+02,    0.37377E+01
    0.60500E+01,    0.76030E+02,    0.38310E+01
    0.59700E+01,    0.78030E+02,    0.39265E+01
    0.58600E+01,    0.79910E+02,    0.40170E+01
    0.40200E+01,    0.77980E+02,    0.39251E+01
    0.39800E+01,    0.79940E+02,    0.40192E+01
    0.41200E+01,    0.74000E+02,    0.37368E+01
    0.40700E+01,    0.76020E+02,    0.38319E+01
    0.78400E+01,    0.78070E+02,    0.39272E+01
    0.81500E+01,    0.74130E+02,    0.37386E+01
    0.79900E+01,    0.76140E+02,    0.38345E+01
    0.76900E+01,    0.80030E+02,    0.40219E+01
    0.16030E+02,    0.78930E+02,    0.39625E+01
    0.16200E+02,    0.76020E+02,    0.38199E+01
    0.19100E+02,    0.79010E+02,    0.39641E+01
    0.19120E+02,    0.75850E+02,    0.38086E+01
    0.13540E+02,    0.76050E+02,    0.38243E+01
    0.13300E+02,    0.78800E+02,    0.39583E+01
    0.11610E+02,    0.76330E+02,    0.38400E+01
    0.11400E+02,    0.78310E+02,    0.39360E+01
    0.11020E+02,    0.80120E+02,    0.40242E+01
    0.11570E+02,    0.74600E+02,    0.37567E+01
    0.28400E+02,    0.74980E+02,    0.37583E+01
    0.28620E+02,    0.77890E+02,    0.39028E+01
    0.25490E+02,    0.78460E+02,    0.39328E+01
    0.25320E+02,    0.75310E+02,    0.37766E+01
    0.31130E+02,    0.77260E+02,    0.38703E+01
    0.30990E+02,    0.74650E+02,    0.37404E+01
    0.22700E+02,    0.48270E+02,    0.24101E+01
    0.22800E+02,    0.49170E+02,    0.24569E+01
    0.22930E+02,    0.50100E+02,    0.25052E+01
    0.23030E+02,    0.51060E+02,    0.25550E+01
    0.23080E+02,    0.52050E+02,    0.26063E+01
    0.23040E+02,    0.53030E+02,    0.26571E+01
    0.22790E+02,    0.54100E+02,    0.27126E+01
    0.23000E+02,    0.55190E+02,    0.27686E+01
    0.23320E+02,    0.56240E+02,    0.28222E+01
    0.23470E+02,    0.57470E+02,    0.28849E+01
    0.23570E+02,    0.58820E+02,    0.29536E+01
    0.23860E+02,    0.60170E+02,    0.30217E+01
    0.24140E+02,    0.61630E+02,    0.30952E+01
    0.24310E+02,    0.63070E+02,    0.31675E+01
    0.24060E+02,    0.64750E+02,    0.32521E+01
    0.23930E+02,    0.66880E+02,    0.33588E+01
    0.24610E+02,    0.69270E+02,    0.34771E+01
    0.44300E+01,    0.63720E+02,    0.32936E+01
    0.63200E+01,    0.63840E+02,    0.32843E+01
    0.81600E+01,    0.63650E+02,    0.32621E+01
    0.10090E+02,    0.62880E+02,    0.32128E+01
    0.12380E+02,    0.62900E+02,    0.31975E+01
    0.14280E+02,    0.62690E+02,    0.31768E+01
    0.16140E+02,    0.62600E+02,    0.31640E+01
    0.17860E+02,    0.62600E+02,    0.31577E+01
    0.19560E+02,    0.62550E+02,    0.31503E+01
    0.21230E+02,    0.62380E+02,    0.31380E+01
    0.22670E+02,    0.61870E+02,    0.31096E+01
    0.13370E+02,    0.70170E+02,    0.35405E+01
    0.13570E+02,    0.67270E+02,    0.34007E+01
    0.12720E+02,    0.64940E+02,    0.32928E+01
    0.17990E+02,    0.64220E+02,    0.32380E+01
    0.18100E+02,    0.65820E+02,    0.33169E+01
    0.18540E+02,    0.67630E+02,    0.34051E+01
    0.18810E+02,    0.70110E+02,    0.35267E+01
    0.16090E+02,    0.70300E+02,    0.35410E+01
    0.16100E+02,    0.67750E+02,    0.34166E+01
    0.16310E+02,    0.65940E+02,    0.33278E+01
    0.16200E+02,    0.64280E+02,    0.32467E+01
    0.14510E+02,    0.64460E+02,    0.32619E+01
    0.14760E+02,    0.65860E+02,    0.33289E+01
    0.21110E+02,    0.66780E+02,    0.33581E+01
    0.21830E+02,    0.64220E+02,    0.32291E+01
    0.19740E+02,    0.64130E+02,    0.32289E+01
    0.19660E+02,    0.65590E+02,    0.33018E+01
    0.22940E+02,    0.63060E+02,    0.31691E+01
    0.21630E+02,    0.69720E+02,    0.35032E+01
    0.10840E+02,    0.67530E+02,    0.34225E+01
    0.85300E+01,    0.67710E+02,    0.34393E+01
    0.63500E+01,    0.67780E+02,    0.34501E+01
    0.42500E+01,    0.67830E+02,    0.34585E+01
    0.42900E+01,    0.65750E+02,    0.33721E+01
    0.63400E+01,    0.65740E+02,    0.33622E+01
    0.83700E+01,    0.65560E+02,    0.33437E+01
    0.10520E+02,    0.65240E+02,    0.33177E+01
    0.85100E+01,    0.69910E+02,    0.35401E+01
    0.42100E+01,    0.69900E+02,    0.35491E+01
    0.63300E+01,    0.69910E+02,    0.35454E+01
    0.10830E+02,    0.70020E+02,    0.35394E+01
    0.14320E+02,    0.48910E+02,    0.24368E+01
    0.14420E+02,    0.49550E+02,    0.24739E+01
    0.14530E+02,    0.50210E+02,    0.25121E+01
