 X,    Y,   V  
    0.80000E+00,    0.56140E+02,    0.25105E+01
    0.76000E+00,    0.55250E+02,    0.25090E+01
    0.79000E+00,    0.54380E+02,    0.25075E+01
    0.10100E+01,    0.53450E+02,    0.25059E+01
    0.92000E+00,    0.52400E+02,    0.25041E+01
    0.91000E+00,    0.51430E+02,    0.25024E+01
    0.90000E+00,    0.50480E+02,    0.25008E+01
    0.91000E+00,    0.49530E+02,    0.24992E+01
    0.91000E+00,    0.48580E+02,    0.24975E+01
    0.93000E+00,    0.47610E+02,    0.24959E+01
    0.10100E+01,    0.46550E+02,    0.24941E+01
    0.79000E+00,    0.45620E+02,    0.24925E+01
    0.76000E+00,    0.44750E+02,    0.24910E+01
    0.80000E+00,    0.43860E+02,    0.24895E+01
    0.10900E+01,    0.42850E+02,    0.24877E+01
    0.84000E+00,    0.41700E+02,    0.24857E+01
    0.60000E+00,    0.40840E+02,    0.24842E+01
    0.10500E+01,    0.40690E+02,    0.24839E+01
    0.14900E+01,    0.40690E+02,    0.24839E+01
    0.19500E+01,    0.40730E+02,    0.24840E+01
    0.24000E+01,    0.40820E+02,    0.24842E+01
    0.28300E+01,    0.40920E+02,    0.24844E+01
    0.32500E+01,    0.41130E+02,    0.24848E+01
    0.37200E+01,    0.41290E+02,    0.24851E+01
    0.41500E+01,    0.41460E+02,    0.24855E+01
    0.45500E+01,    0.41730E+02,    0.24860E+01
    0.50000E+01,    0.41960E+02,    0.24864E+01
    0.54300E+01,    0.42180E+02,    0.24867E+01
    0.58000E+01,    0.42410E+02,    0.24870E+01
    0.61400E+01,    0.42740E+02,    0.24876E+01
    0.65100E+01,    0.43060E+02,    0.24881E+01
    0.68700E+01,    0.43380E+02,    0.24887E+01
    0.71800E+01,    0.43760E+02,    0.24893E+01
    0.75300E+01,    0.44030E+02,    0.24897E+01
    0.77700E+01,    0.44350E+02,    0.24902E+01
    0.79800E+01,    0.44730E+02,    0.24908E+01
    0.81600E+01,    0.45150E+02,    0.24916E+01
    0.83400E+01,    0.45600E+02,    0.24923E+01
    0.85000E+01,    0.46110E+02,    0.24932E+01
    0.88300E+01,    0.46500E+02,    0.24939E+01
    0.90100E+01,    0.46920E+02,    0.24946E+01
    0.91400E+01,    0.47370E+02,    0.24954E+01
    0.92500E+01,    0.47840E+02,    0.24962E+01
    0.93400E+01,    0.48310E+02,    0.24970E+01
    0.94000E+01,    0.48790E+02,    0.24979E+01
    0.94500E+01,    0.49270E+02,    0.24987E+01
    0.94800E+01,    0.49750E+02,    0.24995E+01
    0.94800E+01,    0.50240E+02,    0.25004E+01
    0.94600E+01,    0.50720E+02,    0.25012E+01
    0.94100E+01,    0.51210E+02,    0.25021E+01
    0.93400E+01,    0.51690E+02,    0.25029E+01
    0.92500E+01,    0.52160E+02,    0.25037E+01
    0.91400E+01,    0.52630E+02,    0.25046E+01
    0.90100E+01,    0.53080E+02,    0.25053E+01
    0.88300E+01,    0.53500E+02,    0.25061E+01
    0.85000E+01,    0.53890E+02,    0.25067E+01
    0.83400E+01,    0.54400E+02,    0.25076E+01
    0.81600E+01,    0.54850E+02,    0.25084E+01
    0.79800E+01,    0.55270E+02,    0.25091E+01
    0.77700E+01,    0.55650E+02,    0.25097E+01
    0.75300E+01,    0.55970E+02,    0.25103E+01
    0.71800E+01,    0.56240E+02,    0.25107E+01
    0.68700E+01,    0.56620E+02,    0.25113E+01
    0.65100E+01,    0.56940E+02,    0.25118E+01
    0.61400E+01,    0.57260E+02,    0.25124E+01
    0.58000E+01,    0.57590E+02,    0.25129E+01
    0.54300E+01,    0.57820E+02,    0.25133E+01
    0.50000E+01,    0.58040E+02,    0.25136E+01
    0.45500E+01,    0.58270E+02,    0.25140E+01
    0.41500E+01,    0.58540E+02,    0.25145E+01
    0.37200E+01,    0.58710E+02,    0.25148E+01
    0.32500E+01,    0.58870E+02,    0.25151E+01
    0.28300E+01,    0.59080E+02,    0.25156E+01
    0.24000E+01,    0.59180E+02,    0.25158E+01
    0.19500E+01,    0.59260E+02,    0.25159E+01
    0.14900E+01,    0.59310E+02,    0.25160E+01
    0.10500E+01,    0.59310E+02,    0.25160E+01
    0.17800E+01,    0.49540E+02,    0.24992E+01
    0.26000E+01,    0.49550E+02,    0.24992E+01
    0.33900E+01,    0.49540E+02,    0.24992E+01
    0.41700E+01,    0.49550E+02,    0.24992E+01
    0.49300E+01,    0.49610E+02,    0.24993E+01
    0.57500E+01,    0.49690E+02,    0.24994E+01
    0.63400E+01,    0.49720E+02,    0.24995E+01
    0.68700E+01,    0.49720E+02,    0.24995E+01
    0.74000E+01,    0.49730E+02,    0.24995E+01
    0.79300E+01,    0.49740E+02,    0.24995E+01
    0.84500E+01,    0.49750E+02,    0.24995E+01
    0.89600E+01,    0.49750E+02,    0.24995E+01
    0.17800E+01,    0.50490E+02,    0.25008E+01
    0.26000E+01,    0.50490E+02,    0.25008E+01
    0.33900E+01,    0.50520E+02,    0.25009E+01
    0.41500E+01,    0.50530E+02,    0.25009E+01
    0.48700E+01,    0.50530E+02,    0.25009E+01
    0.55300E+01,    0.50560E+02,    0.25009E+01
    0.60600E+01,    0.50710E+02,    0.25012E+01
    0.65600E+01,    0.50730E+02,    0.25012E+01
    0.70000E+01,    0.50650E+02,    0.25011E+01
    0.74600E+01,    0.50660E+02,    0.25011E+01
    0.79500E+01,    0.50670E+02,    0.25011E+01
    0.84500E+01,    0.50680E+02,    0.25012E+01
    0.89500E+01,    0.50700E+02,    0.25012E+01
    0.17700E+01,    0.51420E+02,    0.25024E+01
    0.25800E+01,    0.51420E+02,    0.25024E+01
    0.33700E+01,    0.51450E+02,    0.25025E+01
    0.42000E+01,    0.51570E+02,    0.25027E+01
    0.49000E+01,    0.51350E+02,    0.25023E+01
    0.55300E+01,    0.51320E+02,    0.25022E+01
    0.61100E+01,    0.51340E+02,    0.25023E+01
    0.67600E+01,    0.51320E+02,    0.25023E+01
    0.73300E+01,    0.51510E+02,    0.25026E+01
    0.78500E+01,    0.51580E+02,    0.25027E+01
    0.83500E+01,    0.51620E+02,    0.25028E+01
    0.88500E+01,    0.51650E+02,    0.25028E+01
    0.17800E+01,    0.52330E+02,    0.25040E+01
    0.18200E+01,    0.53190E+02,    0.25054E+01
    0.19600E+01,    0.53880E+02,    0.25066E+01
    0.19600E+01,    0.54540E+02,    0.25077E+01
    0.19700E+01,    0.55230E+02,    0.25089E+01
    0.19500E+01,    0.55890E+02,    0.25101E+01
    0.19500E+01,    0.56510E+02,    0.25111E+01
    0.18400E+01,    0.57100E+02,    0.25121E+01
    0.19400E+01,    0.57660E+02,    0.25131E+01
    0.19200E+01,    0.58220E+02,    0.25141E+01
    0.19400E+01,    0.58740E+02,    0.25150E+01
    0.14400E+01,    0.58240E+02,    0.25141E+01
    0.14900E+01,    0.58780E+02,    0.25151E+01
    0.11300E+01,    0.58790E+02,    0.25151E+01
    0.14700E+01,    0.57690E+02,    0.25132E+01
    0.13800E+01,    0.55240E+02,    0.25089E+01
    0.14200E+01,    0.55960E+02,    0.25102E+01
    0.14600E+01,    0.56540E+02,    0.25112E+01
    0.14100E+01,    0.54530E+02,    0.25077E+01
    0.14500E+01,    0.53950E+02,    0.25067E+01
    0.86800E+01,    0.52570E+02,    0.25044E+01
    0.82200E+01,    0.52530E+02,    0.25044E+01
    0.77400E+01,    0.52510E+02,    0.25043E+01
    0.72500E+01,    0.52490E+02,    0.25043E+01
    0.67400E+01,    0.52480E+02,    0.25043E+01
    0.62200E+01,    0.52510E+02,    0.25043E+01
    0.56800E+01,    0.52680E+02,    0.25046E+01
    0.50600E+01,    0.52600E+02,    0.25044E+01
    0.45200E+01,    0.52560E+02,    0.25044E+01
    0.39700E+01,    0.52390E+02,    0.25041E+01
    0.32800E+01,    0.52320E+02,    0.25040E+01
    0.25500E+01,    0.52300E+02,    0.25039E+01
    0.72700E+01,    0.52010E+02,    0.25035E+01
    0.82800E+01,    0.52080E+02,    0.25036E+01
    0.87700E+01,    0.52110E+02,    0.25036E+01
    0.77900E+01,    0.52050E+02,    0.25035E+01
    0.67300E+01,    0.51950E+02,    0.25033E+01
    0.61600E+01,    0.51960E+02,    0.25034E+01
    0.55900E+01,    0.51980E+02,    0.25034E+01
    0.50400E+01,    0.52000E+02,    0.25034E+01
    0.45800E+01,    0.52030E+02,    0.25035E+01
    0.23700E+01,    0.58720E+02,    0.25149E+01
    0.24500E+01,    0.58220E+02,    0.25141E+01
    0.24700E+01,    0.57660E+02,    0.25131E+01
    0.24800E+01,    0.57070E+02,    0.25121E+01
    0.25000E+01,    0.56480E+02,    0.25111E+01
    0.25300E+01,    0.55860E+02,    0.25100E+01
    0.25400E+01,    0.55220E+02,    0.25089E+01
    0.25600E+01,    0.54540E+02,    0.25077E+01
    0.25600E+01,    0.53850E+02,    0.25066E+01
    0.25500E+01,    0.53120E+02,    0.25053E+01
    0.76800E+01,    0.54750E+02,    0.25082E+01
    0.71900E+01,    0.54700E+02,    0.25081E+01
    0.67200E+01,    0.54670E+02,    0.25080E+01
    0.62300E+01,    0.54620E+02,    0.25079E+01
    0.56900E+01,    0.54460E+02,    0.25076E+01
    0.50600E+01,    0.54520E+02,    0.25077E+01
    0.44400E+01,    0.54570E+02,    0.25078E+01
    0.38100E+01,    0.54560E+02,    0.25078E+01
    0.31700E+01,    0.54540E+02,    0.25077E+01
    0.55400E+01,    0.53860E+02,    0.25066E+01
    0.55400E+01,    0.53270E+02,    0.25056E+01
    0.72500E+01,    0.54270E+02,    0.25074E+01
    0.72700E+01,    0.53830E+02,    0.25066E+01
    0.72500E+01,    0.53390E+02,    0.25058E+01
    0.72400E+01,    0.52950E+02,    0.25051E+01
    0.77200E+01,    0.52950E+02,    0.25051E+01
    0.77400E+01,    0.53380E+02,    0.25058E+01
    0.78900E+01,    0.53800E+02,    0.25066E+01
    0.77800E+01,    0.54310E+02,    0.25074E+01
    0.84700E+01,    0.53370E+02,    0.25058E+01
    0.81300E+01,    0.53330E+02,    0.25058E+01
    0.81600E+01,    0.52960E+02,    0.25051E+01
    0.85900E+01,    0.53000E+02,    0.25052E+01
    0.81200E+01,    0.53590E+02,    0.25062E+01
    0.83800E+01,    0.53620E+02,    0.25063E+01
    0.67600E+01,    0.52940E+02,    0.25051E+01
    0.67600E+01,    0.53390E+02,    0.25058E+01
    0.67700E+01,    0.53820E+02,    0.25066E+01
    0.67400E+01,    0.54260E+02,    0.25073E+01
    0.63000E+01,    0.54220E+02,    0.25072E+01
    0.63100E+01,    0.53820E+02,    0.25066E+01
    0.63200E+01,    0.53370E+02,    0.25058E+01
    0.63100E+01,    0.52960E+02,    0.25051E+01
    0.59300E+01,    0.53370E+02,    0.25058E+01
    0.59300E+01,    0.53800E+02,    0.25065E+01
    0.59600E+01,    0.54170E+02,    0.25071E+01
    0.59700E+01,    0.52980E+02,    0.25051E+01
    0.38200E+01,    0.53860E+02,    0.25066E+01
    0.38700E+01,    0.53150E+02,    0.25054E+01
    0.50200E+01,    0.53250E+02,    0.25056E+01
    0.44600E+01,    0.53200E+02,    0.25055E+01
    0.50100E+01,    0.53870E+02,    0.25066E+01
    0.44400E+01,    0.53880E+02,    0.25066E+01
    0.32200E+01,    0.53100E+02,    0.25053E+01
    0.32000E+01,    0.53840E+02,    0.25066E+01
    0.36000E+01,    0.58210E+02,    0.25140E+01
    0.36400E+01,    0.57670E+02,    0.25130E+01
    0.36600E+01,    0.57070E+02,    0.25120E+01
    0.36700E+01,    0.56470E+02,    0.25110E+01
    0.37200E+01,    0.55870E+02,    0.25100E+01
    0.37800E+01,    0.55240E+02,    0.25089E+01
    0.52800E+01,    0.57400E+02,    0.25126E+01
    0.52700E+01,    0.56930E+02,    0.25118E+01
    0.52100E+01,    0.56450E+02,    0.25110E+01
    0.51700E+01,    0.56030E+02,    0.25103E+01
    0.52200E+01,    0.55620E+02,    0.25096E+01
    0.51000E+01,    0.55140E+02,    0.25088E+01
    0.62400E+01,    0.56570E+02,    0.25112E+01
    0.60300E+01,    0.56140E+02,    0.25105E+01
    0.57500E+01,    0.55690E+02,    0.25097E+01
    0.57000E+01,    0.55100E+02,    0.25087E+01
    0.62300E+01,    0.55100E+02,    0.25087E+01
    0.63000E+01,    0.55560E+02,    0.25095E+01
    0.64400E+01,    0.55970E+02,    0.25102E+01
    0.66100E+01,    0.56320E+02,    0.25108E+01
    0.71500E+01,    0.55110E+02,    0.25088E+01
    0.71200E+01,    0.55490E+02,    0.25094E+01
    0.71200E+01,    0.55840E+02,    0.25100E+01
    0.67400E+01,    0.55500E+02,    0.25094E+01
    0.67100E+01,    0.55100E+02,    0.25087E+01
    0.68000E+01,    0.55860E+02,    0.25100E+01
    0.68700E+01,    0.56140E+02,    0.25105E+01
    0.75700E+01,    0.55160E+02,    0.25089E+01
    0.74600E+01,    0.55520E+02,    0.25095E+01
    0.73700E+01,    0.55780E+02,    0.25099E+01
    0.56400E+01,    0.56370E+02,    0.25109E+01
    0.55300E+01,    0.56020E+02,    0.25103E+01
    0.57800E+01,    0.56880E+02,    0.25117E+01
    0.56300E+01,    0.57280E+02,    0.25124E+01
    0.47400E+01,    0.56490E+02,    0.25111E+01
    0.42400E+01,    0.56490E+02,    0.25111E+01
    0.42900E+01,    0.55920E+02,    0.25101E+01
    0.44900E+01,    0.55310E+02,    0.25091E+01
    0.47600E+01,    0.56020E+02,    0.25103E+01
    0.48000E+01,    0.55650E+02,    0.25096E+01
    0.48300E+01,    0.57540E+02,    0.25128E+01
    0.42500E+01,    0.57740E+02,    0.25131E+01
    0.47600E+01,    0.57010E+02,    0.25119E+01
    0.42300E+01,    0.57070E+02,    0.25120E+01
    0.40100E+01,    0.58160E+02,    0.25138E+01
    0.30700E+01,    0.57070E+02,    0.25120E+01
    0.31200E+01,    0.55860E+02,    0.25100E+01
    0.31000E+01,    0.56470E+02,    0.25110E+01
    0.31500E+01,    0.55220E+02,    0.25089E+01
    0.30200E+01,    0.58340E+02,    0.25142E+01
    0.30500E+01,    0.57680E+02,    0.25131E+01
    0.27400E+01,    0.58700E+02,    0.25149E+01
    0.89100E+01,    0.51180E+02,    0.25020E+01
    0.84100E+01,    0.51150E+02,    0.25020E+01
    0.74500E+01,    0.51080E+02,    0.25018E+01
    0.70600E+01,    0.51030E+02,    0.25018E+01
    0.79200E+01,    0.51130E+02,    0.25019E+01
    0.89700E+01,    0.50220E+02,    0.25004E+01
    0.84600E+01,    0.50210E+02,    0.25003E+01
    0.79500E+01,    0.50200E+02,    0.25003E+01
    0.74400E+01,    0.50190E+02,    0.25003E+01
    0.69400E+01,    0.50200E+02,    0.25003E+01
    0.64600E+01,    0.50200E+02,    0.25003E+01
    0.60700E+01,    0.50200E+02,    0.25003E+01
    0.88300E+01,    0.48350E+02,    0.24971E+01
    0.83300E+01,    0.48370E+02,    0.24971E+01
    0.78100E+01,    0.48380E+02,    0.24972E+01
    0.72900E+01,    0.48390E+02,    0.24972E+01
    0.67600E+01,    0.48430E+02,    0.24973E+01
    0.62300E+01,    0.48510E+02,    0.24974E+01
    0.57100E+01,    0.48780E+02,    0.24979E+01
    0.49700E+01,    0.48730E+02,    0.24978E+01
    0.42200E+01,    0.48490E+02,    0.24974E+01
    0.33800E+01,    0.48590E+02,    0.24976E+01
    0.25900E+01,    0.48600E+02,    0.24976E+01
    0.17800E+01,    0.48600E+02,    0.24976E+01
    0.19400E+01,    0.41260E+02,    0.24849E+01
    0.19200E+01,    0.41780E+02,    0.24859E+01
    0.19400E+01,    0.42340E+02,    0.24868E+01
    0.18400E+01,    0.42900E+02,    0.24878E+01
    0.19500E+01,    0.43490E+02,    0.24888E+01
    0.19500E+01,    0.44110E+02,    0.24899E+01
    0.19700E+01,    0.44770E+02,    0.24910E+01
    0.19600E+01,    0.45460E+02,    0.24922E+01
    0.19600E+01,    0.46120E+02,    0.24933E+01
    0.18200E+01,    0.46810E+02,    0.24945E+01
    0.17800E+01,    0.47680E+02,    0.24960E+01
    0.14400E+01,    0.41760E+02,    0.24858E+01
    0.14700E+01,    0.42310E+02,    0.24868E+01
    0.14900E+01,    0.41220E+02,    0.24849E+01
    0.11300E+01,    0.41210E+02,    0.24848E+01
    0.13800E+01,    0.44760E+02,    0.24910E+01
    0.14100E+01,    0.45470E+02,    0.24922E+01
    0.14500E+01,    0.46050E+02,    0.24932E+01
    0.14200E+01,    0.44040E+02,    0.24898E+01
    0.14600E+01,    0.43450E+02,    0.24888E+01
    0.25600E+01,    0.47720E+02,    0.24961E+01
    0.32900E+01,    0.47700E+02,    0.24960E+01
    0.39800E+01,    0.47630E+02,    0.24959E+01
    0.45300E+01,    0.47450E+02,    0.24956E+01
    0.50700E+01,    0.47410E+02,    0.24955E+01
    0.57000E+01,    0.47330E+02,    0.24954E+01
    0.62300E+01,    0.47470E+02,    0.24956E+01
    0.67400E+01,    0.47490E+02,    0.24956E+01
    0.72400E+01,    0.47490E+02,    0.24956E+01
    0.77400E+01,    0.47480E+02,    0.24956E+01
    0.82200E+01,    0.47470E+02,    0.24956E+01
    0.86800E+01,    0.47430E+02,    0.24955E+01
    0.72600E+01,    0.47940E+02,    0.24964E+01
    0.82700E+01,    0.47910E+02,    0.24963E+01
    0.77700E+01,    0.47930E+02,    0.24964E+01
    0.87600E+01,    0.47880E+02,    0.24963E+01
    0.67300E+01,    0.47960E+02,    0.24964E+01
    0.62100E+01,    0.47990E+02,    0.24965E+01
    0.56600E+01,    0.48030E+02,    0.24966E+01
    0.50800E+01,    0.48030E+02,    0.24966E+01
    0.46000E+01,    0.48000E+02,    0.24965E+01
    0.25500E+01,    0.46890E+02,    0.24946E+01
    0.25600E+01,    0.46150E+02,    0.24934E+01
    0.25600E+01,    0.45460E+02,    0.24922E+01
    0.25400E+01,    0.44780E+02,    0.24910E+01
    0.25300E+01,    0.44140E+02,    0.24899E+01
    0.25000E+01,    0.43520E+02,    0.24889E+01
    0.24800E+01,    0.42930E+02,    0.24879E+01
    0.24700E+01,    0.42340E+02,    0.24869E+01
    0.24500E+01,    0.41780E+02,    0.24859E+01
    0.23700E+01,    0.41280E+02,    0.24850E+01
    0.31700E+01,    0.45460E+02,    0.24922E+01
    0.38100E+01,    0.45440E+02,    0.24922E+01
    0.44400E+01,    0.45430E+02,    0.24921E+01
    0.50600E+01,    0.45480E+02,    0.24922E+01
    0.56900E+01,    0.45540E+02,    0.24923E+01
    0.62300E+01,    0.45380E+02,    0.24920E+01
    0.67200E+01,    0.45330E+02,    0.24919E+01
    0.71900E+01,    0.45300E+02,    0.24919E+01
    0.76800E+01,    0.45250E+02,    0.24918E+01
    0.55400E+01,    0.46140E+02,    0.24933E+01
    0.55400E+01,    0.46730E+02,    0.24943E+01
    0.38200E+01,    0.46140E+02,    0.24934E+01
    0.38800E+01,    0.46860E+02,    0.24946E+01
    0.32300E+01,    0.46900E+02,    0.24947E+01
    0.32000E+01,    0.46160E+02,    0.24934E+01
    0.50300E+01,    0.46760E+02,    0.24944E+01
    0.44700E+01,    0.46810E+02,    0.24945E+01
    0.44400E+01,    0.46120E+02,    0.24933E+01
    0.50100E+01,    0.46130E+02,    0.24933E+01
    0.72400E+01,    0.47050E+02,    0.24949E+01
    0.72500E+01,    0.46610E+02,    0.24941E+01
    0.72700E+01,    0.46170E+02,    0.24933E+01
    0.72500E+01,    0.45730E+02,    0.24926E+01
    0.77200E+01,    0.47050E+02,    0.24949E+01
    0.77400E+01,    0.46620E+02,    0.24941E+01
    0.78900E+01,    0.46200E+02,    0.24934E+01
    0.77800E+01,    0.45690E+02,    0.24925E+01
    0.81300E+01,    0.46670E+02,    0.24942E+01
    0.84700E+01,    0.46630E+02,    0.24941E+01
    0.81600E+01,    0.47040E+02,    0.24948E+01
    0.85900E+01,    0.47000E+02,    0.24947E+01
    0.83800E+01,    0.46380E+02,    0.24937E+01
    0.81200E+01,    0.46410E+02,    0.24937E+01
    0.67400E+01,    0.45740E+02,    0.24926E+01
    0.67700E+01,    0.46180E+02,    0.24934E+01
    0.67600E+01,    0.46610E+02,    0.24941E+01
    0.67600E+01,    0.47050E+02,    0.24949E+01
    0.63000E+01,    0.45780E+02,    0.24927E+01
    0.63100E+01,    0.46180E+02,    0.24934E+01
    0.63200E+01,    0.46630E+02,    0.24942E+01
    0.63200E+01,    0.47040E+02,    0.24949E+01
    0.59300E+01,    0.46630E+02,    0.24942E+01
    0.59300E+01,    0.46200E+02,    0.24934E+01
    0.59600E+01,    0.45830E+02,    0.24928E+01
    0.59700E+01,    0.47020E+02,    0.24948E+01
    0.37800E+01,    0.44760E+02,    0.24910E+01
    0.37200E+01,    0.44130E+02,    0.24899E+01
    0.36700E+01,    0.43530E+02,    0.24889E+01
    0.36600E+01,    0.42930E+02,    0.24879E+01
    0.36400E+01,    0.42330E+02,    0.24869E+01
    0.36000E+01,    0.41790E+02,    0.24860E+01
    0.51000E+01,    0.44860E+02,    0.24912E+01
    0.52200E+01,    0.44380E+02,    0.24904E+01
    0.51700E+01,    0.43970E+02,    0.24897E+01
    0.52100E+01,    0.43550E+02,    0.24890E+01
    0.52700E+01,    0.43070E+02,    0.24882E+01
    0.52800E+01,    0.42600E+02,    0.24874E+01
    0.57000E+01,    0.44900E+02,    0.24912E+01
    0.57500E+01,    0.44310E+02,    0.24902E+01
    0.60300E+01,    0.43860E+02,    0.24895E+01
    0.62400E+01,    0.43430E+02,    0.24887E+01
    0.62300E+01,    0.44900E+02,    0.24912E+01
    0.63000E+01,    0.44440E+02,    0.24904E+01
    0.64400E+01,    0.44030E+02,    0.24897E+01
    0.66100E+01,    0.43680E+02,    0.24892E+01
    0.71500E+01,    0.44890E+02,    0.24912E+01
    0.71200E+01,    0.44510E+02,    0.24905E+01
    0.71200E+01,    0.44160E+02,    0.24899E+01
    0.75700E+01,    0.44840E+02,    0.24911E+01
    0.74600E+01,    0.44480E+02,    0.24905E+01
    0.73700E+01,    0.44220E+02,    0.24900E+01
    0.67400E+01,    0.44500E+02,    0.24905E+01
    0.68000E+01,    0.44140E+02,    0.24899E+01
    0.68700E+01,    0.43860E+02,    0.24894E+01
    0.67100E+01,    0.44900E+02,    0.24912E+01
    0.56400E+01,    0.43630E+02,    0.24891E+01
    0.57800E+01,    0.43120E+02,    0.24882E+01
    0.56300E+01,    0.42720E+02,    0.24876E+01
    0.55300E+01,    0.43980E+02,    0.24897E+01
    0.42400E+01,    0.43510E+02,    0.24889E+01
    0.47400E+01,    0.43510E+02,    0.24889E+01
    0.44900E+01,    0.44690E+02,    0.24909E+01
    0.42900E+01,    0.44080E+02,    0.24899E+01
    0.47600E+01,    0.43980E+02,    0.24897E+01
    0.48000E+01,    0.44350E+02,    0.24903E+01
    0.42500E+01,    0.42260E+02,    0.24868E+01
    0.48300E+01,    0.42460E+02,    0.24872E+01
    0.47600E+01,    0.42990E+02,    0.24880E+01
    0.42300E+01,    0.42930E+02,    0.24879E+01
    0.40100E+01,    0.41840E+02,    0.24861E+01
    0.30700E+01,    0.42930E+02,    0.24879E+01
    0.31200E+01,    0.44140E+02,    0.24900E+01
    0.31500E+01,    0.44780E+02,    0.24910E+01
    0.31000E+01,    0.43530E+02,    0.24889E+01
    0.30200E+01,    0.41660E+02,    0.24857E+01
    0.30500E+01,    0.42330E+02,    0.24869E+01
    0.27400E+01,    0.41300E+02,    0.24851E+01
    0.73600E+01,    0.49280E+02,    0.24987E+01
    0.73200E+01,    0.48840E+02,    0.24980E+01
    0.83800E+01,    0.48820E+02,    0.24979E+01
    0.84200E+01,    0.49280E+02,    0.24987E+01
    0.78500E+01,    0.48830E+02,    0.24979E+01
    0.78900E+01,    0.49280E+02,    0.24987E+01
    0.88900E+01,    0.48810E+02,    0.24979E+01
    0.89400E+01,    0.49280E+02,    0.24987E+01
    0.63600E+01,    0.49290E+02,    0.24987E+01
    0.63400E+01,    0.48900E+02,    0.24981E+01
    0.68000E+01,    0.48850E+02,    0.24980E+01
    0.68400E+01,    0.49280E+02,    0.24987E+01
    0.59900E+01,    0.48980E+02,    0.24982E+01
    0.60200E+01,    0.49310E+02,    0.24988E+01
