tita [grados], phi [V]
44.5746269203, 0.46062
44.5866300783, 0.41068
44.627642061, 0.47764
44.6484870916, 0.38913
44.6495404929, 0.49998
44.7418879114, 0.42612
44.8035461106, 0.48997
44.8290423901, 0.39984
44.9984566378, 0.38981
44.9995980908, 0.48151
45.0004051434, 0.49998
45.0015590264, 0.41221
45.0023965442, 0.46738
45.0059347215, 0.44572
45.1763895756, 0.40045
45.1972662307, 0.49008
45.2659646133, 0.42695
45.3496294378, 0.49998
45.3511246996, 0.39049
45.3687803826, 0.47809
45.4165149669, 0.41205
45.4309788811, 0.46135
45.493933596, 0.39956
45.5684638539, 0.48876
45.5918946252, 0.4419
45.7021180205, 0.49998
45.7030324964, 0.39117
45.7528001425, 0.40692
45.7763919213, 0.47564
45.8114518755, 0.42388
45.8704621993, 0.45883
45.9156641693, 0.48894
45.9657309772, 0.4001
46.0534104754, 0.49998
46.0534104754, 0.39185
46.1218523913, 0.4117
46.1614724231, 0.47935
46.1619219667, 0.4421
46.2917006801, 0.40222
46.292376688, 0.46412
46.342211342, 0.42332
46.3612021625, 0.48893
46.4069656374, 0.39254
46.4080477491, 0.49998
46.5899712843, 0.47676
46.5972170414, 0.40125
46.6118946759, 0.41207
46.6477221393, 0.43485
46.7185071372, 0.48945
46.7346954674, 0.45287
46.7569584977, 0.49998
46.7594064831, 0.39324
46.872327529, 0.42272
46.9149769217, 0.40354
46.9440502883, 0.46803
47.0354628224, 0.48328
47.0644051313, 0.41315
47.1078635633, 0.43744
47.1092503087, 0.49998
47.1107282447, 0.39394
47.2658265917, 0.40351
47.2684655143, 0.42407
47.2933835182, 0.49066
47.2939332395, 0.47044
47.3365213066, 0.45349
47.3837725142, 0.41313
47.4374167544, 0.48113
47.4607623842, 0.49998
47.4609265212, 0.39464
47.5728737364, 0.43604
47.6219135481, 0.40547
47.6219250182, 0.42031
47.6384286853, 0.49059
47.6814879279, 0.46823
47.7985240982, 0.48092
47.8107142417, 0.49998
47.8140403847, 0.39534
47.8628714757, 0.41274
47.9263080948, 0.45415
47.9721087855, 0.42297
48.0054988275, 0.48916
48.009773416, 0.40459
48.0293218893, 0.43563
48.12323544, 0.47458
48.1641438153, 0.49998
48.1660674842, 0.39605
48.1992210445, 0.41465
48.3416589979, 0.48851
48.3549000841, 0.40551
48.3939500437, 0.42636
48.4339771951, 0.44478
48.4655801218, 0.46235
48.5164390585, 0.49998
48.5170036316, 0.39676
48.5334408135, 0.47755
48.5473176351, 0.41513
48.6982579474, 0.4056
48.706219262, 0.48929
48.7474600121, 0.43549
48.8053911503, 0.424
48.86397381, 0.47875
48.8672039408, 0.39748
48.8675969888, 0.49998
48.8689221302, 0.41388
48.8944496013, 0.46761
48.9427750766, 0.45142
49.0315651237, 0.49263
49.0691101487, 0.48451
49.088047423, 0.4076
49.1496536378, 0.42049
49.1546677107, 0.43597
49.2176149846, 0.49998
49.2200763033, 0.3982
49.2496369864, 0.47597
49.3167911655, 0.46202
49.3710018598, 0.48948
49.4038137995, 0.40592
49.4140975668, 0.41481
49.5077740327, 0.42874
49.5577901151, 0.48019
49.5708519499, 0.49998
49.5718904069, 0.39893
49.6556049349, 0.44787
49.6857979926, 0.41877
49.7262589795, 0.49064
49.7294921759, 0.40831
49.739113538, 0.46859
49.8567085324, 0.48121
49.9229939139, 0.39965
49.9233587623, 0.49998
49.9490432254, 0.43
49.9647521555, 0.41659
50.0838118206, 0.49011
50.1165545483, 0.40834
50.1515850008, 0.46127
50.1574209168, 0.47724
50.2326238039, 0.44394
50.2716235203, 0.4184
50.2726783025, 0.40038
50.2743924922, 0.49998
50.3602574953, 0.42909
50.4552491408, 0.48851
50.4643125787, 0.40999
50.5804507559, 0.4735
50.6246860764, 0.49998
50.6255123945, 0.40112
50.6541021693, 0.42075
50.6641006286, 0.45475
50.7365756671, 0.43625
50.8256492426, 0.41128
50.850624533, 0.48615
50.977317504, 0.40186
50.978319999, 0.49998
51.0346711531, 0.46692
51.0861835435, 0.42516
51.1559128433, 0.41168
51.1641935737, 0.49056
51.2114432745, 0.4457
51.2895282885, 0.47924
51.3264120544, 0.49998
51.3280904548, 0.4026
51.4343670875, 0.41897
51.5030479702, 0.41011
51.5193160059, 0.46389
51.5252028814, 0.48978
51.5861608936, 0.43062
51.6778283987, 0.40335
51.6778850369, 0.49998
51.7108903863, 0.47808
51.7663609336, 0.44883
51.8086821063, 0.41464
51.875533398, 0.49017
51.9899969286, 0.43596
52.0233937347, 0.42368
52.030830332, 0.4041
52.0328028651, 0.49998
52.0555439708, 0.46489
52.0751647855, 0.48004
52.1800266815, 0.41347
52.2614533024, 0.48975
52.2663236707, 0.44867
52.3555429527, 0.42188
52.358456972, 0.43359
52.3821518824, 0.49998
52.3828331493, 0.40485
52.4241596881, 0.47615
52.5574287447, 0.46071
52.5845711677, 0.415
52.620610424, 0.48756
52.666357858, 0.42768
52.7338341095, 0.40561
52.7349858587, 0.49998
52.7456339512, 0.44333
52.8062284516, 0.47259
52.9016086824, 0.42104
52.9136415608, 0.41303
52.9225569858, 0.49146
53.0179776842, 0.45767
53.0230226334, 0.48211
53.0489444075, 0.431
53.0867864066, 0.49998
53.0878659, 0.40637
53.2249544687, 0.41776
53.2269413437, 0.47046
53.2565239386, 0.44358
53.2681284733, 0.49106
53.3549062962, 0.48206
53.4302301392, 0.42906
53.436878565, 0.40714
53.4375522455, 0.49998
53.543388865, 0.45807
53.5738504142, 0.41755
53.6251876216, 0.47534
53.6327399939, 0.48909
53.7105607277, 0.44123
53.7872824125, 0.49998
53.7889628794, 0.40791
53.8179743031, 0.42765
53.8990402269, 0.41644
53.9681800347, 0.49195
53.9706377665, 0.46849
54.0390594257, 0.48196
54.0427107985, 0.45244
54.1400814082, 0.40868
54.1406195465, 0.49998
54.1548174677, 0.42301
54.2207888843, 0.43696
54.327462703, 0.49033
54.3607285191, 0.41664
54.3760239966, 0.46483
54.466932775, 0.47885
54.4902321318, 0.40945
54.4929606621, 0.49998
54.5500602124, 0.42691
54.5933095515, 0.4499
54.672023606, 0.49008
54.673173129, 0.41743
54.8119348452, 0.46617
54.8435602126, 0.41023
54.8439749295, 0.49998
54.8590827693, 0.43645
54.8831694925, 0.48042
54.9658151553, 0.42238
55.0357288804, 0.49104
55.1943244368, 0.49998
55.1962723842, 0.41102
55.1991799586, 0.4519
55.2354446835, 0.48281
55.2463566611, 0.47052
55.2855084432, 0.43157
55.2934726444, 0.41969
55.3999421233, 0.49105
55.547741023, 0.4118
55.5484005421, 0.49998
55.5516148642, 0.42335
55.5796191987, 0.4406
55.5961404524, 0.48028
55.6786881057, 0.46638
55.7438387828, 0.45274
55.7636366106, 0.49025
55.779844875, 0.43184
55.839511112, 0.42167
55.8967737474, 0.49999
55.8982786704, 0.41259
56.0704074808, 0.47763
56.0983166663, 0.4438
56.1148415169, 0.4907
56.1351719984, 0.42032
56.1519193947, 0.43006
56.1755907086, 0.46081
56.2485942748, 0.49999
56.2521178962, 0.41338
56.4556531231, 0.48625
56.4676286973, 0.42383
56.5014563553, 0.43804
56.5338553647, 0.47115
56.599461542, 0.49999
56.6008106755, 0.41418
56.6325425278, 0.45352
56.7395915791, 0.43089
56.7659538981, 0.49103
56.8110937338, 0.42264
56.855637965, 0.48037
56.9081331303, 0.44142
56.9528450118, 0.41498
56.9541781067, 0.49999
56.9911481854, 0.46677
57.0669600452, 0.43097
57.1066017501, 0.48982
57.1441245926, 0.42272
57.1635961729, 0.453
57.2532435271, 0.47872
57.3031579527, 0.49999
57.3036908478, 0.41578
57.3218880391, 0.43936
57.4389602925, 0.49021
57.4544283879, 0.42679
57.5136819826, 0.46592
57.6282638864, 0.44978
57.6546627636, 0.48066
57.6560255006, 0.49999
57.6585495739, 0.41659
57.7046531691, 0.43624
57.767949845, 0.49172
57.8106092682, 0.42541
57.9874979331, 0.45968
58.0076310141, 0.41739
58.0079781707, 0.49999
58.0194337231, 0.47335
58.0663520691, 0.48708
58.0798750035, 0.43337
58.1145888109, 0.44521
58.1554753986, 0.4243
58.3590162139, 0.49999
58.3601809036, 0.41821
58.3945862215, 0.43018
58.3977270044, 0.49158
58.4004687656, 0.45558
58.4091959498, 0.48036
58.4721877469, 0.4676
58.4944273512, 0.43775
58.500386111, 0.42399
58.6479728531, 0.4467
58.6874404053, 0.48699
58.7088425771, 0.49999
58.7121633868, 0.41902
58.743459832, 0.42925
58.7609514227, 0.47647
58.8150253413, 0.4569
58.8873596365, 0.4388
58.8951294474, 0.46662
58.9236505561, 0.49243
59.0181472994, 0.48332
59.0496191079, 0.43029
59.062675805, 0.49999
59.0627274808, 0.41984
59.0808182724, 0.44837
59.1279166369, 0.47333
59.227669852, 0.4598
59.2553543233, 0.43915
59.2599042842, 0.49131
59.3335597441, 0.42953
59.3563022291, 0.4818
59.4127228245, 0.42066
59.4156385225, 0.49999
59.4805240708, 0.47049
59.5516221777, 0.44814
59.6097554514, 0.42795
59.6121356248, 0.43687
59.6141795368, 0.49061
59.6549386561, 0.46003
59.6831327837, 0.48015
59.7663052722, 0.42148
59.7674427099, 0.49999
59.9222210978, 0.43035
59.9593500491, 0.49282
59.9671914152, 0.47041
60.0105169327, 0.48391
60.0343796451, 0.44213
60.0564269134, 0.45558
60.1186691348, 0.49999
60.1190743091, 0.42231
60.2767540255, 0.43076
60.3189979816, 0.49074
60.3609043857, 0.47906
60.4161528863, 0.46508
60.4646880118, 0.43932
60.4687448525, 0.49999
60.4707603903, 0.42314
60.5703349325, 0.45128
60.6412307038, 0.43128
60.6470624296, 0.4928
60.7274081521, 0.48462
60.7296484696, 0.47431
60.8176802611, 0.49999
60.8216379517, 0.42397
60.8390406061, 0.44065
60.940231146, 0.46332
60.9760235883, 0.43188
61.0015667509, 0.49112
61.1370469122, 0.45056
61.1550870397, 0.47851
61.1710578416, 0.49999
61.1714437938, 0.42481
61.227123783, 0.43937
61.2929032642, 0.43124
61.3560900874, 0.49043
61.5066520016, 0.46374
61.5233379001, 0.49999
61.5252435446, 0.42565
61.5555631686, 0.43446
61.5739988389, 0.44477
61.6089984406, 0.48051
61.7016754601, 0.49137
61.8278115448, 0.43689
61.8652744652, 0.4519
61.8734601552, 0.42649
61.8748009619, 0.49999
62.0004993805, 0.47317
62.0007858499, 0.48464
62.0057730556, 0.49342
62.0497075155, 0.44358
62.0565021921, 0.4614
62.1065784283, 0.4346
62.2254484322, 0.42733
62.2254484322, 0.49999
62.2969084421, 0.49119
62.3965665891, 0.45259
62.4153841302, 0.44133
62.4208335276, 0.43354
62.4465347822, 0.47957
62.4996907977, 0.46591
62.5764208265, 0.42818
62.5801038131, 0.49999
62.5909270909, 0.49033
62.7386717049, 0.4362
62.7837480372, 0.44679
62.844331058, 0.49347
62.869331482, 0.48421
62.8967635799, 0.4723
62.9288834299, 0.49999
62.9314937938, 0.42903
62.9606337505, 0.45864
63.0136530625, 0.44114
63.0662756942, 0.43471
63.1404318289, 0.49152
63.2121448405, 0.44843
63.2202821863, 0.4805
63.280965017, 0.42988
63.2817190307, 0.49999
63.3138552241, 0.43913
63.3752641735, 0.46874
63.4532433052, 0.48777
63.4653278012, 0.4946
63.5326645423, 0.45674
63.5764938783, 0.44516
63.6067728973, 0.43678
63.6340447313, 0.49999
63.6340832022, 0.43073
63.7082026902, 0.48042
63.8170848609, 0.49164
63.9037304962, 0.43996
63.9057913361, 0.449
63.9678754357, 0.47009
63.9850989078, 0.49999
63.9867256644, 0.43159
64.0133602948, 0.45823
64.1496237351, 0.49288
64.1596825773, 0.48369
64.1861263107, 0.44503
64.2187223958, 0.43835
64.335646895, 0.49999
64.3384111525, 0.43245
64.3492472612, 0.45278
64.4584615606, 0.49303
64.4649209025, 0.46322
64.5037458858, 0.47508
64.5177001885, 0.44623
64.5406615206, 0.43911
64.5661501296, 0.48534
64.6851914367, 0.49999
64.6891493448, 0.43332
64.7931741744, 0.49247
64.8358913387, 0.45534
64.8502970427, 0.4386
64.8580619508, 0.44542
64.9355121626, 0.46749
64.9828334931, 0.48055
65.0391804258, 0.49999
65.0391804258, 0.43418
65.0804497887, 0.49039
65.1514832264, 0.44084
65.2200793957, 0.44965
65.3101096816, 0.49382
65.346727702, 0.47249
65.3783733246, 0.46003
65.3882782151, 0.43505
65.3922129689, 0.49999
65.4071137448, 0.48532
65.4204172226, 0.44308
65.610763379, 0.49293
65.6184160423, 0.45082
65.6701249713, 0.47837
65.688643408, 0.4429
65.7414277623, 0.43592
65.7445360607, 0.49999
65.8276161074, 0.46737
65.8359901795, 0.48623
65.9521799912, 0.49346
65.9614113059, 0.44157
65.9850232441, 0.45744
65.9986969964, 0.44852
66.0939132162, 0.43679
66.0959197505, 0.49999
66.1274786759, 0.47684
66.2661871894, 0.48699
66.2689603878, 0.44372
66.2716663214, 0.49443
66.3944566284, 0.45212
66.4455174043, 0.43767
66.4466050566, 0.49999
66.4473822845, 0.46555
66.5812738047, 0.44461
66.584091351, 0.47811
66.5855344567, 0.49344
66.6307262226, 0.48624
66.7496941098, 0.45708
66.7963688703, 0.49999
66.7964656181, 0.43854
66.8181157135, 0.45008
66.8549106929, 0.48948
66.8725507329, 0.44358
66.9238883925, 0.49525
66.9650611859, 0.47304
67.0274031531, 0.48318
67.0459978688, 0.4634
67.113460547, 0.44665
67.1465472294, 0.43942
67.1481270666, 0.49138
67.1507260856, 0.49999
67.244552864, 0.45482
67.3799155858, 0.49485
67.4111497622, 0.44644
67.4151747353, 0.46919
67.4477313548, 0.47886
67.4608531903, 0.4874
67.4991332583, 0.49999
67.5008142119, 0.44031
67.6879970242, 0.46205
67.6999918098, 0.45262
67.72322248, 0.44576
67.7253474391, 0.4933
67.8494132148, 0.44119
67.8519505157, 0.49999
67.8704579436, 0.4734
67.9401766715, 0.48439
68.0332784257, 0.44843
68.077677358, 0.45686
68.0879283447, 0.49308
68.2006602236, 0.46672
68.2022383451, 0.44208
68.2041230996, 0.49999
68.3343063184, 0.44702
68.337477709, 0.47759
68.3445601953, 0.45259
68.4050761607, 0.49425
68.4183707956, 0.48712
68.5028922351, 0.46029
68.5544584562, 0.44297
68.5554443212, 0.49999
68.6234520757, 0.4483
68.6679919568, 0.45423
68.715182146, 0.49445
68.7696210633, 0.47007
68.7825190199, 0.48132
68.8090646748, 0.48888
68.905682222, 0.44386
68.9059269567, 0.5
68.91578879, 0.45052
69.0014061493, 0.45934
69.0713635785, 0.49416
69.1754447433, 0.48708
69.2039358427, 0.45149
69.2421334747, 0.47791
69.2557869122, 0.5
69.2563165345, 0.44475
69.3382614156, 0.46801
69.441498403, 0.45851
69.4416212388, 0.49334
69.5131778305, 0.45137
69.5592341552, 0.48495
69.6103979643, 0.5
69.6114779787, 0.44565
69.7632988063, 0.49057
69.7639486452, 0.47625
69.7791429029, 0.49555
69.7795025587, 0.46549
69.8137053553, 0.45075
69.8171635847, 0.45687
69.9588383017, 0.5
69.9605764125, 0.44655
69.9761014964, 0.48581
70.0921318803, 0.49353
70.1619628676, 0.45316
70.194573157, 0.47074
70.2126136911, 0.46153
70.2763124951, 0.48063
70.3118741581, 0.5
70.3142413221, 0.44745
70.3970972714, 0.48867
70.4254169562, 0.4952
70.5185039218, 0.45237
70.5961967142, 0.47576
70.6043471102, 0.45837
70.6620298368, 0.44835
70.6643378108, 0.5
70.6977394324, 0.46683
70.734005054, 0.49334
70.841490329, 0.48446
70.8755054111, 0.45428
70.9999211921, 0.47463
71.0144176332, 0.44925
71.0162324747, 0.5
71.0269644823, 0.46156
71.0500734901, 0.49266
71.1877176626, 0.45326
71.2179895308, 0.45747
71.3110160056, 0.48749
71.3227285764, 0.47957
71.3405243399, 0.46901
71.3549689149, 0.49414
71.3659201639, 0.45016
71.3673784691, 0.5
71.4903819169, 0.46142
71.5215306189, 0.45533
71.6285615694, 0.49567
71.6840623184, 0.49044
71.7116950557, 0.48421
71.7169008576, 0.45107
71.7177893121, 0.5
71.8040674873, 0.47592
71.8775845261, 0.46628
71.8796395112, 0.45796
71.951126023, 0.49422
72.0725536112, 0.45197
72.0731063901, 0.5
72.1743696328, 0.48587
72.2302188971, 0.45703
72.2805830939, 0.49399
72.3348137984, 0.46358
72.3627786892, 0.47383
72.4222684699, 0.5
72.4226722036, 0.45289
72.5599549621, 0.45772
72.6150074344, 0.49571
72.6168768556, 0.49013
72.7013756305, 0.4828
72.7282706796, 0.46224
72.7707300441, 0.5
72.7712997126, 0.4538
72.7841649931, 0.46822
72.9121840393, 0.45844
72.9583484799, 0.49468
72.9705361003, 0.47595
73.0342190282, 0.48867
73.0888551539, 0.46373
73.1241542942, 0.5
73.1251434764, 0.45471
73.2204375761, 0.45894
73.2240014094, 0.47029
73.272139136, 0.48306
73.2930280221, 0.49215
73.3004824604, 0.49626
73.4010407324, 0.46615
73.4435121356, 0.46157
73.4704840771, 0.47674
73.4769198938, 0.5
73.4774230296, 0.45563
73.5452905926, 0.48885
73.6365049834, 0.49488
73.651317388, 0.47077
73.7066811646, 0.46039
73.7159697578, 0.46565
73.8292001972, 0.5
73.8312474045, 0.45655
73.8382415514, 0.48344
73.8947522286, 0.47608
73.9469564909, 0.4907
73.9742142055, 0.49598
74.0130213256, 0.46449
74.0147323035, 0.46017
74.1410576727, 0.47047
74.1767809424, 0.45747
74.1808428033, 0.5
74.2844594099, 0.47941
74.3011968796, 0.49471
74.3199197636, 0.46259
74.3738336517, 0.48761
74.5320145919, 0.5
74.5343063765, 0.45839
74.5576708904, 0.46743
74.620679624, 0.47429
74.6410551016, 0.46231
74.6758566493, 0.49472
74.7672637087, 0.48184
74.8653820436, 0.46507
74.8824207734, 0.5
74.8851042309, 0.45931
74.9059485042, 0.48903
74.9645752298, 0.47035
75.0834810929, 0.49516
75.0908138754, 0.463
75.1282883294, 0.47663
75.1774325106, 0.46704
75.2325239709, 0.5
75.2344950811, 0.46023
75.261299491, 0.48399
75.3456685283, 0.49056
75.4063548825, 0.46475
75.4247136609, 0.47107
75.4461725803, 0.49573
75.5839078879, 0.46116
75.5874395481, 0.5
75.674726697, 0.47872
75.6832924236, 0.49217
75.6985444913, 0.48688
75.7308914151, 0.46571
75.8001606396, 0.4961
75.8820317933, 0.47129
75.9363809822, 0.5
75.9386099718, 0.46209
76.0790913579, 0.49153
76.0914616173, 0.46633
76.1208809379, 0.49633
76.1564423941, 0.48483
76.2321599388, 0.47711
76.2879963891, 0.46302
76.2903236527, 0.5
76.339404199, 0.47056
76.4409555492, 0.46658
76.4508597999, 0.4957
76.5688561774, 0.49023
76.6382903868, 0.5
76.6413742586, 0.46395
76.6751852963, 0.47429
76.7358308396, 0.48255
76.7437679754, 0.4683
76.8335570745, 0.49538
76.975240794, 0.47154
76.9912973066, 0.5
76.9947495513, 0.46488
77.0914646678, 0.47681
77.1178889047, 0.48949
77.1471380476, 0.46849
77.2142830364, 0.49547
77.3068502188, 0.47239
77.3283750986, 0.48293
77.3415761029, 0.46581
77.3437925897, 0.5
77.495570436, 0.4693
77.5216821436, 0.47679
77.5576730831, 0.49177
77.5623206197, 0.49634
77.6444351792, 0.47287
77.6937289335, 0.46675
77.6959128836, 0.5
77.7740080835, 0.48641
77.7745143677, 0.48079
77.8715352461, 0.47055
77.8721157296, 0.49737
77.8926231095, 0.4943
77.9721762001, 0.49059
78.0137100079, 0.47589
78.0447346771, 0.46768
78.0475438754, 0.5
78.1806534097, 0.49683
78.1948785104, 0.48178
78.2487267341, 0.47198
78.2645582334, 0.49317
78.3474295161, 0.48771
78.3957626379, 0.46862
78.3987003316, 0.5
78.4887442061, 0.49662
78.5404422213, 0.47719
78.6179784534, 0.47255
78.624431638, 0.4829
78.624556208, 0.49236
78.7495089052, 0.5
78.7521384646, 0.46956
78.7660151035, 0.49614
78.9042202689, 0.48859
78.9317841725, 0.47239
78.9719805767, 0.4757
78.99676373, 0.48424
79.0065092434, 0.49738
79.0564567137, 0.49334
79.0935292865, 0.48006
79.0997575607, 0.5
79.1031378981, 0.4705
79.2503285987, 0.47374
79.3148763783, 0.49645
79.366943569, 0.48568
79.4426639525, 0.47738
79.4437164763, 0.49066
79.4530814379, 0.47144
79.4554191323, 0.5
79.5628083096, 0.47415
79.6240918209, 0.49774
79.6280799386, 0.48199
79.6454187254, 0.4943
79.7752606298, 0.47613
79.8020412336, 0.47238
79.8049245569, 0.5
79.819400069, 0.48705
79.899217527, 0.47942
79.9605653547, 0.49683
79.997413937, 0.47492
80.0261318792, 0.49226
80.0927201456, 0.47752
80.1541216473, 0.5
80.1563993633, 0.47332
80.1813312558, 0.48323
80.2316903076, 0.48801
80.2713302028, 0.49702
80.3276885377, 0.47621
80.3662589669, 0.47965
80.4256508819, 0.49426
80.50538231, 0.47426
80.5085719349, 0.5
80.5228540079, 0.49117
80.5577196635, 0.49692
80.645983795, 0.48637
80.6567675302, 0.47758
80.7754279801, 0.49773
80.7858752177, 0.48176
80.8018032851, 0.49465
80.8569943481, 0.5
80.8597220731, 0.47521
80.9272878998, 0.49097
81.0285146671, 0.47848
81.0485911018, 0.49739
81.1718544128, 0.49473
81.2050822392, 0.48662
81.2107994149, 0.5
81.2131815496, 0.47615
81.3084143261, 0.48204
81.3424943592, 0.49174
81.3726546283, 0.49742
81.4060434327, 0.47906
81.5604356876, 0.4771
81.5642565019, 0.5
81.5989862649, 0.4948
81.6712936803, 0.49789
81.7110981498, 0.47924
81.7492517365, 0.49038
81.7677802418, 0.48567
81.7873322087, 0.48186
81.9024160245, 0.49694
81.9117080196, 0.5
81.9138828684, 0.47805
82.0093408577, 0.47998
82.0153870766, 0.49387
82.1866752458, 0.49722
82.1922825359, 0.48162
82.212420132, 0.48451
82.2645094128, 0.5
82.2658010833, 0.479
82.3078407967, 0.48931
82.424038372, 0.49433
82.4727928311, 0.48178
82.4848882881, 0.49768
82.6170819675, 0.5
82.6184663942, 0.47995
82.623591846, 0.4848
82.7783669833, 0.48246
82.7967020746, 0.49834
82.8039067168, 0.49599
82.8533683919, 0.49232
82.8701522919, 0.48829
82.9693603087, 0.5
82.970416742, 0.4809
83.0302230267, 0.48502
83.0619020148, 0.48274
83.1320531738, 0.49799
83.2210608608, 0.49526
83.283033022, 0.48783
83.2949722789, 0.48386
83.3213597401, 0.5
83.3223598881, 0.48185
83.4412277087, 0.48588
83.4606420189, 0.49165
83.5014850458, 0.49798
83.5720195762, 0.48417
83.6448136117, 0.49546
83.6731587661, 0.5
83.6736680463, 0.4828
83.7075925041, 0.48861
83.7735734957, 0.48633
83.8837180378, 0.4848
83.9230893772, 0.4976
84.0246430326, 0.5
84.024982552, 0.48375
84.0467174601, 0.49427
84.0745278751, 0.49117
84.0747984775, 0.48656
84.0862682819, 0.4884
84.2299629421, 0.48569
84.26161403, 0.49833
84.3757422338, 0.4847
84.3759508008, 0.5
84.3815204213, 0.48772
84.4478727511, 0.49001
84.4504714471, 0.49615
84.5627875073, 0.4867
84.6122672538, 0.49325
84.6420476452, 0.4983
84.7186670494, 0.48878
84.7270235437, 0.48566
84.7270871119, 0.5
84.8216634343, 0.49096
84.9101178369, 0.49651
84.9123761793, 0.48771
84.9670660583, 0.49848
85.0772956678, 0.48661
85.0779587351, 0.5
85.1145101906, 0.49475
85.1626895677, 0.49274
85.1757842073, 0.49021
85.2363583093, 0.49756
85.2761592132, 0.49887
85.2974237167, 0.48865
85.4220267048, 0.49618
85.4280368338, 0.48757
85.4286831041, 0.5
85.5484277622, 0.49244
85.5586489707, 0.49753
85.5982325476, 0.49886
85.6374545386, 0.48924
85.6515951941, 0.49463
85.7401583369, 0.4911
85.7792232246, 0.5
85.7837593324, 0.48852
85.8257264802, 0.49803
85.8910476043, 0.49664
85.9684496323, 0.49906
86.0019579008, 0.49034
86.0230315014, 0.49351
86.1126405212, 0.49804
86.1336559576, 0.48948
86.1353113407, 0.5
86.2083282064, 0.49561
86.3071913377, 0.49244
86.340209455, 0.49102
86.345115496, 0.49885
86.3552228777, 0.49734
86.4835742151, 0.49043
86.4855674962, 0.5
86.5353124835, 0.49469
86.6553127032, 0.49916
86.6912792749, 0.49219
86.7024904998, 0.49813
86.7577562016, 0.49665
86.8195554943, 0.49394
86.8334880037, 0.49139
86.8356794141, 0.5
86.9608522574, 0.49909
87.0070825653, 0.49251
87.067043464, 0.49576
87.0946242901, 0.49802
87.1120094248, 0.49367
87.1856628919, 0.5
87.1885534096, 0.49235
87.2382208007, 0.49898
87.3409461099, 0.49341
87.3619482079, 0.49721
87.374509711, 0.49527
87.4551956202, 0.49936
87.5381799009, 0.4933
87.5412580281, 0.5
87.5418003188, 0.49463
87.5510640445, 0.49848
87.6655985754, 0.49415
87.7478916583, 0.49935
87.7656366726, 0.49677
87.8910335359, 0.5
87.8932428465, 0.49426
87.8936997212, 0.49793
87.9055511928, 0.49513
87.9059624015, 0.49603
87.9912419493, 0.49888
88.0714625064, 0.49953
88.1313688171, 0.49534
88.2407455334, 0.5
88.2426436147, 0.49522
88.2746455646, 0.49626
88.3556777997, 0.49871
88.3658618585, 0.49942
88.3696623942, 0.49794
88.4168792286, 0.49724
88.4485843011, 0.49617
88.5920419618, 0.49617
88.5961131695, 0.5
88.6648619948, 0.49968
88.7108146032, 0.49716
88.7181499333, 0.49927
88.7727341501, 0.49693
88.8398232995, 0.49888
88.9136390272, 0.49797
88.9289626226, 0.49966
88.9456974166, 0.5
88.9467670161, 0.49713
88.9887400812, 0.49858
89.0844420332, 0.49774
89.1722313908, 0.49952
89.172743406, 0.4998
89.2173646302, 0.49831
89.2952410737, 0.5
89.2960487999, 0.49809
89.3639067512, 0.49938
89.4004729825, 0.49894
89.4298024544, 0.49861
89.4641681168, 0.49985
89.6088505621, 0.49977
89.6477419118, 0.49953
89.6504930899, 0.5
89.6507729068, 0.49905
